Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-20,,,,0.2,2018-12-11,11,11,11,"Change of use of Veritek House, Edgeland Terrace from offices to residential use in the form of 11 units via the prior notification regime under Class O of Part 3, Schedule 2 of the General Permitted Development Order 2015",Eastbourne Borough Council,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,2017-07-24,other,,permissioned,"Veritek House, Edgeland Terrace",HA08,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
,,2017-12-20,,,,0.1,2018-12-11,8,8,8,,Eastbourne Borough Council,http://opendatacommunities.org/id/district-council/eastbourne,owned by a public authority,,,,not permissioned,Garages adjacent 25-32 Fletching Road,HA18,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
yes,,2018-12-11,,,,0.39,2018-12-11,29,29,29,"Erection of mansard roof over existing building to provide additionaltwo-storeys. Formation of additional 29 x residential flats within first, second and third floors. Retention of retail units on ground floor and 7 x existing residential flats on first floor. Single-storeyextension to northern elevation for use as bin and cycle store",Eastbourne Borough Council,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,,,,pending decision,14-29 Brassey Parade,HA27,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
,,2018-12-11,,,,0.05,2018-12-11,6,6,6,,Eastbourne Borough Council,http://opendatacommunities.org/id/district-council/eastbourne,owned by a public authority,,,,not permissioned,Garages to the rear of 11 Cade Street,HA35,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
,,2017-12-20,,,,0.16,2018-12-11,6,6,6,,Eastbourne Borough Council,http://opendatacommunities.org/id/district-council/eastbourne,owned by a public authority,,,,not permissioned,Garages to the rear of 17 Pulborough Avenue,HA43,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
,,2017-12-20,,,,0.09,2018-12-11,5,5,5,,Eastbourne Borough Council,http://opendatacommunities.org/id/district-council/eastbourne,owned by a public authority,,,,not permissioned,Garages adjacent to 1 Wadhurst Close,HA45,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
,,2017-12-20,,,,0.13,2018-12-11,15,15,15,,Eastbourne Borough Council,http://opendatacommunities.org/id/district-council/eastbourne,not owned by a public authority,,,,not permissioned,Car park rear of Langney Shopping Centre,LA01,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
yes,,2017-12-20,,,,0.08,2018-12-11,5,5,5,"Demolition of existing garages, and construction of 5no 2 bed 4 person houses; including associated parking, access, & landscaping",Eastbourne Borough Council,http://opendatacommunities.org/id/district-council/eastbourne,owned by a public authority,2018-09-07,full planning permission,,permissioned,Garages between 7 and 9 Biddenden Close,LA22,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
,,2017-12-20,,,,0.08,2018-12-11,6,6,6,,Eastbourne Borough Council,http://opendatacommunities.org/id/district-council/eastbourne,owned by a public authority,,,,not permissioned,Garages adjacent to 45 Westerham Road,LA31,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
,,2017-12-20,,,,0.07,2018-12-11,6,6,6,,Eastbourne Borough Council,http://opendatacommunities.org/id/district-council/eastbourne,owned by a public authority,,,,not permissioned,Garages to the rear of Antrim Court Wrotham Close,LA32,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,,,
