Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,,0.256548,51.347068,,0.55,2020-12-23,,31,31,Emerging Local Plan Ref ST2-69 - Careful design and layout to minimise impact on the amenity of neighbouring properties. The review of the existing use is to be considered as part of any planning application. A contamination assessment is to be submitted as part of any planning application.,,http://opendatacommunities.org/id/district-council/sevenoaks,not owned by a public authority,,,,not permissioned,"JD Hotchkiss Ltd, London Road, West Kingsdown",BFR139,https://maps.sevenoaks.gov.uk/brownfield_register/,,,
yes,,,0.171689,51.408239,,0.27,2020-12-23,,9,9,Some agricultural use remains on site. Emerging Local Plan Ref ST2-58 - Careful design and layout to minimise impact on the openness of the Green Belt in this important strategic gap.,,http://opendatacommunities.org/id/district-council/sevenoaks,not owned by a public authority,,,,not permissioned,"College Road Nurseries, College Road, Hextable",BFR133,https://maps.sevenoaks.gov.uk/brownfield_register/,,,
yes,,,0.17208,51.197682,,0.21,2020-12-23,,8,8,Emerging Local Plan ST2-46 - A noise assessment is to be submitted as part of any planning application. Retain existing trees and hedges along railway line. Careful design and layout to minimise impact on the amenity of neighbouring properties.,,http://opendatacommunities.org/id/district-council/sevenoaks,not owned by a public authority,,,,not permissioned,"Highways Depot, Tonbridge Road, Chiddingstone Causeway",BFR126,https://maps.sevenoaks.gov.uk/brownfield_register/,,,
yes,,,0.17891,51.379967,,0.66,2020-12-23,,10,10,Emerging Local Plan ST2-49 - Redevelopment of the modern industrial buildings will provide an opportunity for enhancement. Mitigation measures are required to soften the impact on the setting of the nearby listed buildings.,,http://opendatacommunities.org/id/district-council/sevenoaks,not owned by a public authority,,,,not permissioned,"Wested Farm, Eynsford Road, Crockenhill",BFR128,https://maps.sevenoaks.gov.uk/brownfield_register/,,,
yes,,,0.263865,51.405405,,0.92,2020-12-23,,16,16,Some agricultural use remains on site. Emerging Local Plan Ref ST2-63 - Retain existing tourist accommodation and commercial workshops as part of any scheme. Priority habitats to be protected. Retain or divert public footpath.,,http://opendatacommunities.org/id/district-council/sevenoaks,not owned by a public authority,,,,not permissioned,"Gills Farm, Gills Road, South Darenth",BFR135,https://maps.sevenoaks.gov.uk/brownfield_register/,,,
yes,,,0.050794,51.204111,,0.14,2020-12-23,,7,7,Emerging Local Plan Ref ST2-31 - A new access onto Crouch House Road is required.,,http://opendatacommunities.org/id/district-council/sevenoaks,not owned by a public authority,,,,not permissioned,"Kent & Surrey Driving Range, Crouch House Road, Edenbridge",BFR120,https://maps.sevenoaks.gov.uk/brownfield_register/,,,
,,,0.150766,51.326057,,1.29,2020-12-23,,37,37,Emerging Local Plan Ref ST2-56 - A contamination assessment is to be submitted as part of any planning application. The review of the existing use is to be considered as part of any planning application. Access to be improved.,,http://opendatacommunities.org/id/district-council/sevenoaks,not owned by a public authority,,,,not permissioned,"Oak Tree Farm, London Road, Halstead",BFR131,https://maps.sevenoaks.gov.uk/brownfield_register/,,,
,,,0.244657,51.366164,,1.38,2020-12-23,,55,55,Emerging Local Plan Ref ST2-50 - Careful design and layout to conserve the character of the AONB. The review of the existing use is to be considered as part of any planning application.,,http://opendatacommunities.org/id/district-council/sevenoaks,not owned by a public authority,,,,not permissioned,"Gorse Hill Nursery, Gorse Hill, Farningham",BFR129,https://maps.sevenoaks.gov.uk/brownfield_register/,,,
yes,,,0.197773,51.403817,,0.28,2020-12-23,,6,6,Emerging Local Plan Ref ST2-25 - Mitigation measures are required to soften the impact on the setting of the conservation area and nearby listed buildings. Retain existing trees and hedges.,,http://opendatacommunities.org/id/district-council/sevenoaks,not owned by a public authority,,,,not permissioned,"Swanley Village Nursery, Swanley Village Road, Swanley Village",BFR119,https://maps.sevenoaks.gov.uk/brownfield_register/,,,
,,,0.066587,51.189479,,0.76,2020-12-23,,30,30,Emerging Local Plan Ref ST2-32 - Redevelopment of site subject to confirmation of health commissioning requirements in relation to the current uses. Replacement facilities to serve the local community to be provided as part of any redevelopment scheme. A heritage assessment is to be submitted as part of any planning application and mitigation measures are required to soften the impact on the setting of the conservation area and nearby listed buildings. Retain existing trees and hedges,,http://opendatacommunities.org/id/district-council/sevenoaks,owned by a public authority,,,,not permissioned,"Edenbridge & District War Memorial Hospital, Mill Hill, Edenbridge",BFR121,https://maps.sevenoaks.gov.uk/brownfield_register/,,,
,,,0.195597,51.287722,yes,1.46,2020-12-23,,73,73,Emerging Local Plan Ref ST2-6 - Redevelopment of site subject to confirmation of health commissioning requirements in relation to the current uses. Replacement facilities to serve the local community to be provided as part of any redevelopment scheme. Careful design and layout to minimise impact on the amenity of neighbouring properties. Retain existing trees and hedges along road frontage.,,http://opendatacommunities.org/id/district-council/sevenoaks,owned by a public authority,,,,not permissioned,"Sevenoaks Hospital, Hospital Road, Sevenoaks",BFR134,https://maps.sevenoaks.gov.uk/brownfield_register/,,,
,,,0.155935,51.324682,,2,2020-12-23,,66,66,Emerging Local Plan Ref ST2-45 - Careful design and layout to conserve the character of the AONB. Buffer required to protect the ancient woodland and local wildlife site. The review of the existing use is to be considered as part of any planning application.,,http://opendatacommunities.org/id/district-council/sevenoaks,not owned by a public authority,,,,not permissioned,"Calcutta Club and Polhill Business Centre, London Road, Badgers Mount",BFR125,https://maps.sevenoaks.gov.uk/brownfield_register/,,,
