Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-21,-3.049413,53.776979,,0.426,2017-12-21,,22,22,(aa) (13/032212),,http://opendatacommunities.org/id/district-council/fylde,not owned by a public authority,2014-02-26,full planning permission,,permissioned,"Land off Bridgeside, St Annes",BP01,,,,
yes,,2017-12-21,-3.045271,53.776431,,0.647,2017-12-21,,25,25,(aa),,http://opendatacommunities.org/id/district-council/fylde,,2016-03-18,full planning permission,,permissioned,"Council Car Park & Airport Parking Site, rear 11-63",BP02,,,,
yes,,2017-12-21,-3.050628,53.773409,,15.632,2017-12-21,,369,369,(aa),,http://opendatacommunities.org/id/district-council/fylde,not owned by a public authority,2017-03-28,full planning permission,,permissioned,"Westgate Road, St Annes Pontins Holiday Centre, Clifton Drive North, St Annes",BP03,,,,
,,2017-12-21,-2.977653,53.788839,,1.576,2017-12-21,,14,14,(bb) (11/084174) (RM p 15/081941),,http://opendatacommunities.org/id/district-council/fylde,not owned by a public authority,2013-01-14,outline planning permission,,permissioned,"Former Clock Garage, Preston New Road, Westby",BP05a,,,,
,,2017-12-21,-2.996861,53.788483,,0.67,2017-12-21,,14,14,,,http://opendatacommunities.org/id/district-council/fylde,not owned by a public authority,,,,pending decision,"Spengarth, Cropper Road, Westby",BP28,,,,
yes,,2017-12-21,-2.878942,53.840288,,0.26,2017-12-21,,8,8,(bb) (15/03489),,http://opendatacommunities.org/id/district-council/fylde,not owned by a public authority,2016-02-12,outline planning permission,,permissioned,"Land adj. Bonds of Elswick, Bonds Lane, Elswick",EL03,,,,
,,2017-12-21,-2.874408,53.753234,,0.26,2017-12-21,,7,7,(aa) (17/03973),,http://opendatacommunities.org/id/district-council/fylde,not owned by a public authority,2017-09-22,full planning permission,,permissioned,"122 Lytham Road, Freckleton",FR04,,,,
,,2017-12-21,-2.871622,53.752688,,0.38,2017-12-21,,11,11,(aa) (16/060191),,http://opendatacommunities.org/id/district-council/fylde,not owned by a public authority,2016-12-12,full planning permission,,permissioned,"Land off Ruskin Road, Freckleton",FR05,,,,
,,2017-12-21,-2.862531,53.753113,,0.27,2017-12-21,,9,9,(aa) (16/07390),,http://opendatacommunities.org/id/district-council/fylde,not owned by a public authority,2017-01-13,outline planning permission,,permissioned,"Land to rear 56-64 Preston Old Road, Freckleton",FR11a,,,,
,,2017-12-21,-2.866557,53.751988,,0.45,2017-12-21,,13,13,,,http://opendatacommunities.org/id/district-council/fylde,owned by a public authority,,,,Not permissioned,"Croft Court, Naze Lane, Freckleton",FR41,,,,
,,2017-12-21,-2.868677,53.751856,,0.33,2017-12-21,,12,12,,,http://opendatacommunities.org/id/district-council/fylde,owned by a public authority,,,,Not permissioned,"Naze Court, Naze Lane, Freckleton",FR48,,,,
,,2017-12-21,-2.859807,53.757106,,0.29,2017-12-21,,4,4,(bb) (14/09143),,http://opendatacommunities.org/id/district-council/fylde,not owned by a public authority,2015-06-03,outline planning permission,,permissioned,"Whittles, Preston New Road, Warton",FR49,,,,
