Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-09-01,0.626043,52.446108,,0.39,2019-12-16,23,23,23,"Brownfield, previous library and preschool",,http://opendatacommunities.org/id/district-council/west-suffolk,not owned by a public authority,,,,pending decision,"WarrenClose,Brandon",BF006,,,,
yes,,2017-09-01,0.630605,52.447832,,0.35,2019-12-16,10,10,10,"Brownfield, previous gasworks",,http://opendatacommunities.org/id/district-council/west-suffolk,not owned by a public authority,2019-01-09,outline planning permission,,permissioned,"LandOffGasHouseLane,Brandon",BF007,,,,
yes,,2017-09-01,0.520855,52.424065,,0.81,2019-12-16,24,24,24,"Brownfield- gardens within settlement boundary, but not town",,http://opendatacommunities.org/id/district-council/west-suffolk,,,,,not permissioned,"Landrearof65,69,73StationRoad,Lakenheath",BF012,,,,
yes,,2017-09-01,0.519068,52.345744,,2.01,2019-12-16,89,89,89,Brownfield- Council offices,,http://opendatacommunities.org/id/district-council/west-suffolk,owned by a public authority,,,,not permissioned,"DistrictCouncilOffices,CollegeHeathRoad,Mildenhall",BF015,,,,
yes,,2017-09-01,0.50434,52.342092,,0.62,2019-12-16,18,18,18,Brownfield - care home,,http://opendatacommunities.org/id/district-council/west-suffolk,owned by a public authority,,,,not permissioned,"LandAtWamilCourt,Mildenhall",BF016,,,,
yes,,2017-09-01,0.397764,52.241325,,0.26,2019-12-16,14,14,14,Brownfield - old swimming pool site and disused public house within settlement boundary,,http://opendatacommunities.org/id/district-council/west-suffolk,not owned by a public authority,2016-03-10,outline planning permission,,permissioned,"FormerSwimmingPoolSite,Newmarket",BF019,,,,
yes,,2017-09-01,0.40085,52.256971,,1.39,2019-12-16,50,50,50,"Mixed - outbuildings associated with school, in settlement boundary",,http://opendatacommunities.org/id/district-council/west-suffolk,owned by a public authority,,,,not permissioned,"StFelixMiddleSchoolSite,Newmarket",BF020,,,,
yes,,2017-09-01,0.482736,52.30318,,2.56,2019-12-16,132,132,132,"Mixed - residential, haulage depot, garage",,http://opendatacommunities.org/id/district-council/west-suffolk,mixed ownership,,,,not permissioned,"LandOffTurnpikeRoad,RedLodge",BF021,,,,
yes,,2017-09-01,0.729252,52.235426,,1.37,2019-12-16,30,30,30,Brownfield - garden centre,,http://opendatacommunities.org/id/district-council/west-suffolk,not owned by a public authority,,,,not permissioned,"BuryStEdmundsGardenCentre,BuryStEdmunds",BF031,,,,
yes,,2017-09-01,0.719236,52.24697,,0.65,2019-12-16,50,50,50,Brownfield - bus depot and car repairs/ dealership,,http://opendatacommunities.org/id/district-council/west-suffolk,not owned by a public authority,,,,not permissioned,"GaragesAndBusDepot,CottonLane,BuryStEdmunds",BF032,,,,
yes,,2017-09-01,0.702883,52.24187,,1.59,2019-12-16,45,45,45,Brownfield - hospital,,http://opendatacommunities.org/id/district-council/west-suffolk,owned by a public authority,,,,not permissioned,"HospitalSite,HospitalRoad,BuryStEdmunds",BF033,,,,
yes,,2017-09-01,0.720978,52.248864,,0.98,2019-12-16,84,84,84,Mixed - football ground,,http://opendatacommunities.org/id/district-council/west-suffolk,owned by a public authority,,,,not permissioned,"LandAtRamMeadow,BuryStEdmunds",BF035,,,,
yes,,2017-09-01,0.709667,52.246705,,0.28,2019-12-16,32,32,32,Brownfield - auctioneers and car park,,http://opendatacommunities.org/id/district-council/west-suffolk,mixed ownership,,,,not permissioned,"SchoolYard,BuryStEdmunds",BF037,,,,
yes,,2017-09-01,0.712297,52.252589,,1.41,2019-12-16,300,300,300,Brownfield - underused railway sidings and vacant land,,http://opendatacommunities.org/id/district-council/west-suffolk,not owned by a public authority,2017-01-17,full planning permission,,permissioned,"StationHill,BuryStEdmunds",BF039,,,,
yes,,2017-09-01,0.709067,52.251035,,2.2,2019-12-16,100,100,100,Brownfield - commercial/ vacant uses and decommissioned gas holder,,http://opendatacommunities.org/id/district-council/west-suffolk,mixed ownership,2017-12-01,outline planning permission,,permissioned,"TayfenRoad,BuryStEdmunds",BF040,,,,
yes,,2017-09-01,0.719229,52.241827,,0.37,2019-12-16,14,14,14,Brownfield - vacant County council offices,,http://opendatacommunities.org/id/district-council/west-suffolk,not owned by a public authority,2017-08-08,full planning permission,,permissioned,"WeymedSite,BuryStEdmunds",BF041,,,,
yes,,2017-09-01,0.446935,52.077381,,0.56,2019-12-16,39,39,39,Brownfield - engineering works,,http://opendatacommunities.org/id/district-council/west-suffolk,not owned by a public authority,2010-04-30,full planning permission,,permissioned,"AttertonAndEllisSite,Haverhill ",BF042,,,,
yes,,2017-09-01,0.433812,52.087256,,0.25,2019-12-16,10,10,10,Brownfield - gasworks,,http://opendatacommunities.org/id/district-council/west-suffolk,not owned by a public authority,,,,not permissioned,"FormerGasworks,WithersfieldRoad,Haverhill",BF044,,,,
yes,,2017-09-01,0.449218,52.080966,,0.44,2019-12-16,14,14,14,Brownfield - previous school,,http://opendatacommunities.org/id/district-council/west-suffolk,owned by a public authority,2019-10-04,full planning permission,,permissioned,"FormerWestfieldPrimarySchool,ManorRoad,Haverhill",BF045,,,,
yes,,2019-12-01,0.706768,52.242188,,0.33,2019-12-16,39,39,39,Brownfield - Care home,,http://opendatacommunities.org/id/district-council/west-suffolk,not owned by a public authority,,,,not permissioned,CornwallisCourtBuryStEdmunds,BF052,,,,
,,2019-12-01,0.707293,52.258756,,0.3,2019-12-16,8,8,8,Brownfield - commercial use B1/B8,,http://opendatacommunities.org/id/district-council/west-suffolk,not owned by a public authority,2019-10-15,full planning permission,,permissioned,RLInsulationsNorfolkRoadBuryStEdmunds,BF063,,,,
yes,,2019-12-17,0.709286,52.254394,,0.49,2019-12-17,14,14,14,Brownfield- scaffolding yard,,http://opendatacommunities.org/id/district-council/west-suffolk,not owned by a public authority,,,,not permissioned,LandwestofThingoeHill,BF065,,,,
yes,,2019-12-01,0.433065,52.082742,,0.36,2019-12-16,17,17,17,Brownfield - court room and offices,,http://opendatacommunities.org/id/district-council/west-suffolk,owned by a public authority,2017-11-02,outline planning permission,,permissioned,SocialServicesCampsRoad,BF072,,,,
yes,,2019-12-01,0.412857,52.243902,,0.38,2019-12-16,10,10,10,Brownfield- former doctor's surgery,,http://opendatacommunities.org/id/district-council/west-suffolk,not owned by a public authority,2018-06-06,full planning permission,,permissioned,OakfieldSurgeryVicaridgeRoad,BF073,,,,
yes,,2019-12-01,0.393235,52.244966,,0.4,2019-12-16,13,13,13,Brownfield - garages,,http://opendatacommunities.org/id/district-council/west-suffolk,not owned by a public authority,2018-05-23,full planning permission,,permissioned,WindsorRoadValleyWaygarages,BF074,,,,
yes,,2019-12-01,0.438891,52.083418,,0.38,2019-12-16,14,14,14,Brownfield- shop and nightclub,,http://opendatacommunities.org/id/district-council/west-suffolk,not owned by a public authority,2019-01-14,full planning permission,,permissioned,5HighStreetHaverhill,BF076,,,,
yes,,2019-12-01,0.444273,52.084752,,0.29,2019-12-16,17,17,17,Brownfield- public house,,http://opendatacommunities.org/id/district-council/west-suffolk,mixed ownership,2017-09-06,full planning permission,,permissioned,TheVixenMillfieldsWay,BF082,,,,
