Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2018-12-10,-0.758098,51.295747,,0.24,2020-12-08,,15,15,,,http://opendatacommunities.org/id/district-council/rushmoor,owned by a public authority,,,,not permissioned,"Union Street West Car Park, Union Street, Farnborough",SHELAA ID: 8,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,
,,2017-12-11,-0.754301,51.295581,,0.08,2019-12-09,,8,8,,,http://opendatacommunities.org/id/district-council/rushmoor,owned by a public authority,,,,not permissioned,"Union Street East Car Park, Union Street, Farnborough",SHELAA ID: 9,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,
,,2017-12-11,-0.757203,51.289569,,4.27,2020-12-08,,700,700,Note that areas of non-brownfield land have been excluded,,http://opendatacommunities.org/id/district-council/rushmoor,mixed ownership,,,,not permissioned,"Farnborough Civic Quarter, Farnborough",SHELAA ID: 15,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,
,,2017-12-11,-0.766858,51.248701,,0.06,2020-12-08,,15,15,,,http://opendatacommunities.org/id/district-council/rushmoor,not owned by a public authority,,,,not permissioned,"Willow House, 23 Grosvenor Road, Aldershot",SHELAA ID: 102,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,
yes,2019-12-09,2018-12-10,-0.763784,51.245809,,0.06,2019-12-09,,9,9,Planning permission granted in July 2018 for the conversion of the existing building to provide 9 dwellings (ref. 18/00400/FULPP),,http://opendatacommunities.org/id/district-council/rushmoor,not owned by a public authority,2018-07-13,full planning permission,,permissioned,"69 Gordon Road, Aldershot",SHELAA ID: 304,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,
yes,,2020-12-08,-0.782199,51.295002,,0.25,2020-12-08,,7,7,Planning permission granted in July 2020 for the demolition of the existing buildings and the erection of 7 two-storey houses (ref. 20/00229/FULPP),,http://opendatacommunities.org/id/district-council/rushmoor,not owned by a public authority,2020-07-01,full planning permission,,permissioned,"Woodcot Court, 2a Woodcot Gardens, Farnborough",SHELAA ID: 305,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,
,,2017-12-11,-0.778693,51.295236,,0.1,2020-12-08,,6,6,,,http://opendatacommunities.org/id/district-council/rushmoor,owned by a public authority,,,,not permissioned,"Fleet Road Car Park, Fleet Road, Farnborough",SHELAA ID: 320,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,
yes,2020-12-08,2017-12-11,-0.78435,51.29284,,4.24,2020-12-08,,159,159,"Planning permission granted in March 2019 for the comprehensive redevelopment of the site, including the demolition of the existing buildings and the erection of 159 residential units (ref. 16/00837/FULPP)",,http://opendatacommunities.org/id/district-council/rushmoor,not owned by a public authority,2019-03-19,full planning permission,,permissioned,"The Crescent, Southwood Business Park, Summit Avenue, Farnborough",SHELAA ID: 516,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,
yes,2020-12-08,2017-12-11,-0.755828,51.287909,,2.04,2020-12-08,,197,197,Planning permission granted in January 2020 for the demolition of the existing building and the erection of 197 dwellings (ref. 19/00337/FULPP),,http://opendatacommunities.org/id/district-council/rushmoor,not owned by a public authority,2020-01-29,full planning permission,,permissioned,"Meudon House, Meudon Avenue, Farnborough",SHELAA ID: 518,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,
yes,,2017-12-11,-0.763011,51.249506,,1.84,2020-12-08,,596,596,"The Council's Development Management Committee resolved to grant planning permission in November 2020 for a phased development of 596 flats, including flexible commercial uses, subject to the completion of a satisfactory s106 legal agreement (ref. 20/00508/FULPP)",,http://opendatacommunities.org/id/district-council/rushmoor,mixed ownership,,,,pending decision,"The Galleries Shopping Centre, High Street Multi-Storey Car Park and The Arcade, Aldershot",SHELAA ID: 554,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,,,
