Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2017-12-19,-0.37421,53.678746,,2.23,2019-12-17,71,71,71,The site is located within the development limit of Barrow upon Humber.,North Lincolnshire Council,http://opendatacommunities.org/id/unitary-authority/north-lincolnshire,not owned by a public authority,,,,Not permissioned,"Land east of Beck Lane, Barrow Upon Humber",IN1-18,https://map.northlincs.gov.uk/mycouncil.aspx?mapsource=nlincs_mapsources/AllMaps&StartEasting=507485.0292&StartNorthing=421480.8305&StartZoom=1000&Layers=Brownfield_Register,,,
yes,,2017-12-19,-0.644239,53.56769,,0.16,2019-12-17,14,14,14,"The site is allocated for residential development within North Lincolnshire Housing and Employment Land Allocation Development Plan Document.. Planning permission to erect 14 affordable dwellings with parking, access and other associated works, Development has commenced onsite.",North Lincolnshire Council,http://opendatacommunities.org/id/unitary-authority/north-lincolnshire,owned by a public authority,2018-03-26,full planning permission,https://apps.northlincs.gov.uk/application/pa-2017-2008,permissioned,"Former Carpark, Collum Avenue, Scunthorpe",SCUH-12,https://map.northlincs.gov.uk/mycouncil.aspx?mapsource=nlincs_mapsources/AllMaps&StartEasting=489885.3971&StartNorthing=408752.2051&StartZoom=1000&Layers=Brownfield_Register,,,
,,2017-12-19,-0.682541,53.598789,,0.39,2019-12-17,14,14,14,The site is located within the development limit of Scunthorpe.. Application for approval of reserved matters relating to access following the grant of outline planning permission PA/2011/0941 dated 13/03/2012 for the erection of 14 dwellings,North Lincolnshire Council,http://opendatacommunities.org/id/unitary-authority/north-lincolnshire,not owned by a public authority,2014-12-30,reserved matters approval,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2014/1183,permissioned,"Plot 29 Hebden Road, Scunthorpe",PA/2014/1183,https://map.northlincs.gov.uk/mycouncil.aspx?mapsource=nlincs_mapsources/AllMaps&StartEasting=487284.874&StartNorthing=412164.3244&StartZoom=1000&Layers=Brownfield_Register,,,
,,2018-12-18,-0.851361,53.561281,,0.34,2019-12-17,5,5,5,Outline planning permission with all matters reserved for the erection of five detatched dwellings,North Lincolnshire Council,http://opendatacommunities.org/id/unitary-authority/north-lincolnshire,not owned by a public authority,2018-08-06,outline planning permission,https://apps.northlincs.gov.uk/application/pa-2018-660,permissioned,"Belton Garden Centre, Sandtoft Road, Westgate, Epworth, DN9 1PN",PA/2018/660,https://map.northlincs.gov.uk/mycouncil.aspx?mapsource=nlincs_mapsources/AllMaps&StartEasting=476180.42875876&StartNorthing=407798.009674064&StartZoom=1000&Layers=Brownfield_Register,,,
,,2018-12-18,-0.336462,53.676999,,0.25,2019-12-17,11,11,11,Part of the site is within the development limit of Goxhill,North Lincolnshire Council,http://opendatacommunities.org/id/unitary-authority/north-lincolnshire,not owned by a public authority,,,,Not permissioned,"Former Mellors Coaches Depot, Goxhill",RM14C,https://map.northlincs.gov.uk/mycouncil.aspx?mapsource=nlincs_mapsources/AllMaps&StartEasting=509982.744550759&StartNorthing=421344.16994787&StartZoom=1000&Layers=Brownfield_Register,,,
,,2018-12-18,-0.740363,53.585756,,3.05,2019-12-17,14,14,14,"Outline planning permission for up to 14 dwellings with appearance, landscaping, layout and scale reserved for subsequent approval (re-submission of PA/2016/1315)",North Lincolnshire Council,http://opendatacommunities.org/id/unitary-authority/north-lincolnshire,not owned by a public authority,2018-05-14,outline planning permission,https://apps.northlincs.gov.uk/application/pa-2017-464,permissioned,"Old Railway Sidings, Keadby",9F980,https://map.northlincs.gov.uk/mycouncil.aspx?mapsource=nlincs_mapsources/AllMaps&StartEasting=483484.181715146&StartNorthing=410645.182227312&StartZoom=1000&Layers=Brownfield_Register,,,
,,2018-12-18,-0.59224,53.653398,,0.31,2019-12-17,27,27,27,Part of the site is within the development limit of Winterton,North Lincolnshire Council,http://opendatacommunities.org/id/unitary-authority/north-lincolnshire,not owned by a public authority,,,,Not permissioned,"6 Park Street, Winterton",X5EJ7,https://map.northlincs.gov.uk/mycouncil.aspx?mapsource=nlincs_mapsources/AllMaps&StartEasting=493140.361136339&StartNorthing=418353.737024812&StartZoom=1000&Layers=Brownfield_Register,,,
,,2019-12-17,-0.389147,53.677,,1.55,2019-12-17,40,40,40,Outline planning permission (with all matters reserved) for residnetial development including demolition of exitsing buildings,North Lincolnshire Council,http://opendatacommunities.org/id/unitary-authority/north-lincolnshire,not owned by a public authority,,outline planning permission,https://apps.northlincs.gov.uk/application/pa-2018-845,Not permissioned,"C Spencer Ltd, Mill Lane, Barrow Upon Humber",PA/2018/845,https://map.northlincs.gov.uk/mycouncil.aspx?mapsource=nlincs_mapsources/AllMaps&StartEasting=506502.850701111&StartNorthing=421264.200246377&StartZoom=1000&Layers=Brownfield_Register,,,
yes,,2017-12-19,-0.670121,53.58759,,0.05,2019-12-17,6,6,6,"The site is located within the development limit of Scunthorpe.. Planning permission to carry out extensions and alterations to create six additional flats (total of eight, two existing) including change of use from A1 to C3 together with associated fencing",North Lincolnshire Council,http://opendatacommunities.org/id/unitary-authority/north-lincolnshire,not owned by a public authority,2017-04-05,full planning permission,https://apps.northlincs.gov.uk/application/pa-2017-113,permissioned,"32-34 Newland Avenue, Scunthorpe",PA/2017/113,https://map.northlincs.gov.uk/mycouncil.aspx?mapsource=nlincs_mapsources/AllMaps&StartEasting=488130.0338&StartNorthing=410933.7451&StartZoom=1000&Layers=Brownfield_Register,,,
,,2017-12-19,-0.436055,53.685715,,1.95,2019-12-17,73,73,73,The site is allocated for residential development within North Lincolnshire Housing and Employment Land Allocation Development Plan Document.,North Lincolnshire Council,http://opendatacommunities.org/id/unitary-authority/north-lincolnshire,not owned by a public authority,,,,Not permissioned,"Former St Marys CycleWorks, Barton Upon Humber",BARH-3,https://map.northlincs.gov.uk/mycouncil.aspx?mapsource=nlincs_mapsources/AllMaps&StartEasting=503383.294&StartNorthing=422164.5054&StartZoom=1000&Layers=Brownfield_Register,,,
