Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2018-12-17,-6.581715,54.595336,,0.08,2019-12-09,,5,5,Added due to response from landowner that site could be developed. Considered min 5 attainable,,http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,owned by a public authority,,,,not permissioned,,Oakley House Leicester Street Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/blr0001-oakley-house-leicester-street.pdf,BLR0001
yes,,2017-10-03,-6.557738,54.558558,,0.07,2019-12-09,,5,5,Development commenced 201617,,http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,not owned by a public authority,2015-11-03,full planning permission,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR5ZDMXE257|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR65DMXE247,permissioned,,17 Marmion Road Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/pp4588-17-marmion-road-hove.pdf,PP4588
yes,,2017-10-03,-6.56504,54.564327,,0.07,2019-12-09,,5,5,Development commenced 201617,,http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,not owned by a public authority,2016-03-01,full planning permission,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR63DMXE559,permissioned,,20 Sackville Road & 78 Pembroke Crescent Hove,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/pp4653-20-sackville-road-78-pembroke-crescent-hove.pdf,PP4653
yes,,2018-11-06,-6.578238,54.579832,,0.01,2019-12-09,,5,5,Development not started on site 201718,,http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,not owned by a public authority,2017-11-14,full planning permission,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?keyVal=ORSGA5DMGSF00&activeTab=summary,permissioned,,19 Oriental Place Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/pp5659-19-oriental-place-brighton.pdf,PP5659
yes,,2019-12-09,-6.566863,54.564015,,0.07,2019-12-09,,5,5,Development commenced 2019,,http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,not owned by a public authority,2018-05-02,full planning permission,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OW7I5MDMLCM00,permissioned,,2 - 4 Sackville Road Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP5771%202%20to%204%20Sackville%20Road%20Hove.pdf,PP5771
yes,,2019-12-09,-6.583526,54.562269,,0.02,2019-12-09,,5,5,Development Not Started 2019,,http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,not owned by a public authority,2019-03-11,other,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PJDKC8DM0PA00,permissioned,,45 Portland Road Hove,https://www.brighton-hove.gov.uk/sites/brighton-hove.gov.uk/files/PP5925%2045%20Portland%20Road%20Hove.pdf,PP5925
,,2017-09-18,-6.593027,54.609912,yes,2.34,2019-12-16,,340,340,The Gas Works site is included within CPP1 policy DA2 Brighton Marina. The Gas Works Site is an existing Strategic Allocation for business floorspace 85 residential units and some ancillary retail. Land slopes to the south - opportunities for higher density development. Southern part of sites contains non-operational land formally used for storage and production of gas. The northern part of the site is occupied by 2 operational gas holders. The northern part of site is owned by Southern Gas Network plc and use would require decommissioning and removal of gasholders. Owners of site consider there is a reasonable prospect that residential development will take place on the land within 5 years,,http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,mixed ownership,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PDG5TVDM0PA00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR7SDMXE993,not permissioned,,Gas Works Site Boundary Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0001-gas-works-site-boundary-road-brighton.pdf,SHLAA0001
,,2017-09-26,-6.598387,54.610571,,11.52,2019-12-16,,1000,1000,Brighton Marina & Black Rock Development Area. Strategic Allocation. Adjacent to Local Wildlife Site. No planning app. Call for Sites 2017. No site wide planning history.,,http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,not owned by a public authority,,,,not permissioned,,Land at Brighton Marina (Inner Harbour),https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0003-land-at-brighton-marina-inner-harbour.pdf,SHLAA0003
yes,,2017-09-18,-6.601844,54.609342,,5.33,2019-12-16,,661,661,Phase 1 complete 201516 (195) Phase 2 (244) Commenced 2016/17. Brighton Marina Inner Harbour is a Strategic Allocation within the DA2 Development Area within CPP1. Call for Sites 2017. Public exhibition for proposed remaining sites Nov 2018. New application for Phase 2 received April 2019 for 480 units,,http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,not owned by a public authority,2006-07-04,full planning permission,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PPA1IFDM0PA00|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR61DMXE980|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR67DMXE520|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR6EDMXE556|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR73DMXE858|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR79DMXE336,permissioned,,Land at Brighton Marina (Outer Harbour),https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0004-land-at-brighton-marina-outer-harbour.pdf,SHLAA0004
yes,,2017-09-18,-6.546533,54.601046,,1.96,2019-12-16,,363,363,Development substantially commenced. Strategic Allocation. Planning app BH2017/00492 includes Preston Barracks site as part of wider site including Brighton University Mithras House and Watts sites as part of a the Strategic Allocation within policy DA3 – Lewes Road in CPP1. The Preston Barracks site brings forward the residential requirement of the allocation.,,http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,not owned by a public authority,2017-12-22,full planning permission,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OL5ZO4DMHIF00,permissioned,,Preston Barracks Lewes Road Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0014-preston-barracks-lewes-road-brighton.pdf,SHLAA0014
,,2017-09-26,-6.581816,54.597329,,0.6,2019-12-16,,45,45,Eastern Street/Edward Street Development Area. Site currently used by British Telecom (sui generis use) for employment purposes. Existing employment use of the site should be retained on this non designated site.,,http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,not owned by a public authority,,,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR75DMXE948,not permissioned,,BT Site bottom side Freshfield Road,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0027-bt-site-bottom-side-freshfield-road.pdf,SHLAA0027
,,2017-09-26,-6.581152,54.594187,,0.07,2019-12-16,,11,11,Eastern Street/Edward Street Development Area. Possible ownership constraints. Site protected under policy HO20. Community use to be incorporated into new development,,http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,not owned by a public authority,,,,not permissioned,,Brighton Youth Centre 64 Edward Street Grosvenor Place,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0028-brighton-youth-centre-64-edward-street-grosvenor-place.pdf,SHLAA0028
yes,,2017-09-18,-6.576439,54.591946,,0.79,2019-12-16,,142,142,Development substantially commenced 201819 - Strategic Allocation - Commenced 2015/16,,http://opendatacommunities.org/id/unitary-authority/brighton-and-hove,not owned by a public authority,2015-03-19,full planning permission,https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZR62DMXE124|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZR63DMXE207&activeTab=summary|https://planningapps.brighton-hove.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZR6BDMXE145&activeTab=summary,permissioned,,Former Municipal Market Circus Street Brighton,https://new.brighton-hove.gov.uk/sites/default/files/planning_bc_regen/policy/brownfield-sites/shlaa0030-former-municipal-market-circus-street-brighton.pdf,SHLAA0030
