Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,2020-03-05,2019-01-24,0.560513,51.390117,,0.16,2020-03-05,,22,22,Under construction,,http://opendatacommunities.org/id/unitary-authority/medway,not owned by a public authority,2019-05-02,full planning permission,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZOYKNPM585,permissioned,"89 Ingram Road, Gillingham",3,https://maps.medway.gov.uk/webmaplayersext/map.aspx,,,
yes,,2020-03-05,0.5135,51.383176,,0.6,2020-03-05,,111,111,,,http://opendatacommunities.org/id/unitary-authority/medway,not owned by a public authority,,,,not permissioned,"320 - 344 High Street inc. 42 New Road, Rochester",100,https://maps.medway.gov.uk/webmaplayersext/map.aspx,,,
,,2020-03-05,0.518006,51.383565,,0.59,2020-03-05,,97,97,,,http://opendatacommunities.org/id/unitary-authority/medway,not owned by a public authority,,,,not permissioned,"1-35 High Street, Chatham (Grays Garage)",102,https://maps.medway.gov.uk/webmaplayersext/map.aspx,,,
yes,,2020-03-05,0.515454,51.38264,,0.98,2020-03-05,,103,103,No of units taken from SLAA. Application MC/19/2709 is for 155 units,,http://opendatacommunities.org/id/unitary-authority/medway,not owned by a public authority,,,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PZ7IZ3KNL0R00,pending decision,"St Bartholomews Hospital, New Road, Rochester",144,https://maps.medway.gov.uk/webmaplayersext/map.aspx,,,
,,2020-03-05,0.545584,51.371071,,0.31,2020-03-05,,22,22,,,http://opendatacommunities.org/id/unitary-authority/medway,not owned by a public authority,,,,not permissioned,"352-356 Luton Road, Luton",213,https://maps.medway.gov.uk/webmaplayersext/map.aspx,,,
yes,,2020-03-05,0.524299,51.381181,,0.1,2020-03-05,,14,14,,,http://opendatacommunities.org/id/unitary-authority/medway,not owned by a public authority,2018-02-09,full planning permission,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZP1KNPM974,permissioned,Land rear of 7-13 New Road CHATHAM,493,https://maps.medway.gov.uk/webmaplayersext/map.aspx,,,
,,2020-03-05,0.518029,51.380066,,0.06,2020-03-05,,24,24,Expired planning permission MC141772,,http://opendatacommunities.org/id/unitary-authority/medway,not owned by a public authority,,,,not permissioned,389 High Street CHATHAM,530,https://maps.medway.gov.uk/webmaplayersext/map.aspx,,,
yes,,2020-03-05,0.505418,51.385445,,0.46,2020-03-05,,3,3,4 completed on another part of this site in 2020,,http://opendatacommunities.org/id/unitary-authority/medway,not owned by a public authority,2018-03-06,full planning permission,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=PG0UY5KNFZN00,permissioned,"22-26 Victoria Street, Rochester",537,https://maps.medway.gov.uk/webmaplayersext/map.aspx,,,
yes,,2020-03-05,0.560567,51.392886,,0.09,2020-03-05,,17,17,New permission pending decision MC/19/1508,,http://opendatacommunities.org/id/unitary-authority/medway,not owned by a public authority,2018-10-10,full planning permission,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZOZKNPM802,permissioned,85 Church Street GILLINGHAM,547,https://maps.medway.gov.uk/webmaplayersext/map.aspx,,,
yes,,2019-01-24,0.549239,51.387728,,0.14,2020-03-05,,12,12,,,http://opendatacommunities.org/id/unitary-authority/medway,not owned by a public authority,2017-02-24,full planning permission,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZP5KNPM797,permissioned,"82 Jeffery Street, Gillingham",663,https://maps.medway.gov.uk/webmaplayersext/map.aspx,,,
yes,,2020-03-05,0.538541,51.374929,,0.08,2020-03-05,,14,14,,,http://opendatacommunities.org/id/unitary-authority/medway,not owned by a public authority,2017-05-18,full planning permission,https://publicaccess1.medway.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZP4KNPM407,permissioned,"Between 142 & 152 Luton Road, Chatham",680,https://maps.medway.gov.uk/webmaplayersext/map.aspx,,,
