Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2017-11-30,-1.97238,53.443918,,1.3,2020-12-14,,48,48,,,http://opendatacommunities.org/id/district-council/high-peak,mixed ownership,,,,not permissioned,,"Adderley Place, Glossop",https://www.highpeak.gov.uk/brownfield-land.csv,G32
,,2017-11-30,-2.436789,52.0386,,4.4,2020-12-14,,100,100,,,http://opendatacommunities.org/id/district-council/high-peak,not owned by a public authority,,,,not permissioned,,Birch Vale Industrial Estate,https://www.highpeak.gov.uk/brownfield-land.csv,BV002
yes,,2017-11-30,-1.972198,53.469005,,3.84,2020-12-14,,119,119,Site is under construction.,,http://opendatacommunities.org/id/district-council/high-peak,not owned by a public authority,2018-03-19,full planning permission,,permissioned,,Former Bridge Mills,https://www.highpeak.gov.uk/brownfield-land.csv,TI001
,,2017-11-30,-1.975947,53.337548,,1.4,2020-12-14,,50,50,Outline Planning application pending,,http://opendatacommunities.org/id/district-council/high-peak,not owned by a public authority,,,,not permissioned,,"Britannia Mills, Buxworth",https://www.highpeak.gov.uk/brownfield-land.csv,BW004
yes,,2017-11-30,-1.94987,53.433197,,3.39,2020-12-14,,97,97,Site is under construction.,,http://opendatacommunities.org/id/district-council/high-peak,not owned by a public authority,2018-03-26,reserved matters approval,,permissioned,,"Charlestown Works, Glossop",https://www.highpeak.gov.uk/brownfield-land.csv,GL043
yes,,2017-11-30,-1.934561,53.335987,,7.44,2020-12-14,,153,153,Site is under construction.,,http://opendatacommunities.org/id/district-council/high-peak,not owned by a public authority,2017-11-29,reserved matters approval,,permissioned,,FORGE WORKS,https://www.highpeak.gov.uk/brownfield-land.csv,CI001
yes,,2017-11-30,-1.900778,53.235712,,4.65,2020-12-14,,155,155,Site is under construction,,http://opendatacommunities.org/id/district-council/high-peak,not owned by a public authority,2019-03-07,full planning permission,,permissioned,,"Former Campus, Harpur Hill, Buxton",https://www.highpeak.gov.uk/brownfield-land.csv,BX055
,,2017-11-30,-1.969877,53.448655,,3.9,2020-12-14,,89,89,,,http://opendatacommunities.org/id/district-council/high-peak,not owned by a public authority,,,,not permissioned,,Former railway museum,https://www.highpeak.gov.uk/brownfield-land.csv,GL070
yes,,2017-11-30,-1.912798,53.256063,,0.47,2020-12-14,,28,28,Site is under construction. Number of Prior approval applications.,,http://opendatacommunities.org/id/district-council/high-peak,not owned by a public authority,,other,,permissioned,,HARDWICK SQUARE SOUTH,https://www.highpeak.gov.uk/brownfield-land.csv,BX057
yes,,2017-11-30,-1.936131,53.451509,,0.8,2020-12-14,,31,31,Reserved Matters application approved.,,http://opendatacommunities.org/id/district-council/high-peak,not owned by a public authority,2020-06-19,full planning permission,,permissioned,,"Hawkshead Mill, Hope Street",https://www.highpeak.gov.uk/brownfield-land.csv,GL056
