Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-20,-1.6146,53.66704,,0.77801,2017-12-20,28,0,0,Part of a larger site that includes some greenfield land.. Former residential institution (unoccupied). Outline permission for residential development (including demolition of hostel).,Kirklees Council,http://opendatacommunities.org/id/metropolitan-district-council/kirklees,owned by a public authority,2016-01-25,outline planning permission,http://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2014%2f92815,permissioned,"Land to the north of, Hall Lane, Thornhill, Dewsbury, WF12 0PL",BLR_001,https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,
yes,,2017-12-20,-1.62493,53.67463,,1.98518,2017-12-20,104,0,0,"Part of a larger site that includes some greenfield land.. Outline permission for erection of 104 dwellings, demolition of existing buildings and removal of disused railway embankment.",Kirklees Council,http://opendatacommunities.org/id/metropolitan-district-council/kirklees,not owned by a public authority,2015-04-17,outline planning permission,http://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2013%2f90249,permissioned,"Land to the south of, Lock Street, Thornhill, Dewsbury, WF12 9BZ",BLR_002,https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,
yes,,2017-12-20,-1.63594,53.68222,,1.18597,2017-12-20,35,0,0,"Former mill site, potentially suitable for housing-led redevelopment.",Kirklees Council,http://opendatacommunities.org/id/metropolitan-district-council/kirklees,not owned by a public authority,,,,not permissioned,"Headfield Mills, Savile Road, Savile Town, Dewsbury, WF12 9NP",BLR_003,https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,
yes,,2017-12-20,-1.64466,53.67488,,2.67662,2017-12-20,93,0,0,"Former industrial/warehouse site, potentially suitable for housing-led redevelopment.",Kirklees Council,http://opendatacommunities.org/id/metropolitan-district-council/kirklees,not owned by a public authority,,,,not permissioned,"Land north west of, Forge Lane, Thornhill Lees, Dewsbury",BLR_004,https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,
,,2017-12-20,-1.63465,53.69593,,0.48531,2017-12-20,16,0,0,"Site currently in use as car park, potentially suitable for housing-led redevelopment.",Kirklees Council,http://opendatacommunities.org/id/metropolitan-district-council/kirklees,not owned by a public authority,,,https://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2008%2f90245,not permissioned,"Land at, Carlton Road/Hirst Road, Dewsbury",BLR_005,https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,
yes,,2017-12-20,-1.65809,53.69494,,0.17373,2017-12-20,10,0,0,Permission for erection of 10 dwellings.,Kirklees Council,http://opendatacommunities.org/id/metropolitan-district-council/kirklees,not owned by a public authority,2017-11-01,full planning permission,https://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2017%2f90555,permissioned,"Site of former Woolpack Inn, 167, Heckmondwike Road, Dewsbury Moor, Dewsbury, WF13 3NS",BLR_006,https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,
,,2017-12-20,-1.62362,53.6948,,0.57184,2017-12-20,21,0,0,Previous permission for demolition of existing buildings and erection of 21 dwellings with associated parking and garages.,Kirklees Council,http://opendatacommunities.org/id/metropolitan-district-council/kirklees,not owned by a public authority,,,https://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2010%2f93442,not permissioned,"Pepperoyd Mills, Pepper Royd Street, Dewsbury, WF13 1PA",BLR_007,https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,
,,2017-12-20,-1.64347,53.67435,,1.85054,2017-12-20,64,0,0,Part of a larger site containing some greenfield land.. Outline permission for residential development.,Kirklees Council,http://opendatacommunities.org/id/metropolitan-district-council/kirklees,not owned by a public authority,2017-03-17,outline planning permission,https://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2013%2f92657|http://www.kirklees.gov.uk/beta/planning-applications/search-for-planning-applications/detail.aspx?id=2004%2f94709,permissioned,"Forge Lane, Dewsbury, WF12 9AA",BLR_008,https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,
yes,,2017-12-20,-1.62703,53.69478,,1.26888,2017-12-20,47,0,0,Existing car park site potentially suitable for housing-led redevelopment.,Kirklees Council,http://opendatacommunities.org/id/metropolitan-district-council/kirklees,owned by a public authority,,,,not permissioned,"Cliffe Street, Dewsbury",BLR_009,https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,
,,2017-12-20,-1.66397,53.68207,,0.45106,2017-12-20,15,0,0,Site potentially suitable for housing-led redevelopment.,Kirklees Council,http://opendatacommunities.org/id/metropolitan-district-council/kirklees,owned by a public authority,,,,not permissioned,"Red Laithes Court, Red Laithes Lane, Ravensthorpe, Dewsbury, WF13 3DB",BLR_010,https://mapping.kirklees.gov.uk/connect/analyst/mobile/#/main?mapcfg=Kirklees%20Brownfield%20Land%20Register,,,
