Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-01,-1.719627,50.980197,,0.28,2017-12-01,7,7,7,Proposed demolition of existing buildings and construction of 7 dwellings including formation of access and parking and associated works.,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2016-10-04,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Skylark Motor Services Ltd, The Ridge, Woodfalls, Salisbury",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,S15.11698
yes,,2017-12-01,-1.86878,51.586696,,0.26,2017-12-01,8,8,8,Part Demolition & Change of Use From Education to Residential,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2016-04-07,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"St Marys School, College Road, Purton (nr Swindon)",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N12.1442
yes,,2017-12-01,-2.214749,51.316457,,0.22,2017-12-01,6,6,6,6 new dwellings,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2016-09-30,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Rear of Wesley Road Club, Wesley Road, Trowbridge",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,W16.7502
yes,,2017-12-01,-2.19981,51.203635,,0.39,2017-12-01,8,8,8,Variation of conditions 2 and 12 attached to planning permission 14/10302/FUL (erection of 8 dwellings and 3 retail units) to facilitate the occupation of retail units 2 and 3 as a single unit by a D1 veterinary surgery; alternative shop front side window rear access and ramp details; and the provision of an electricity substation.,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2016-03-29,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Victoria Garage [demolished] 36 Victoria Road, Warminster",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,W16.1078
yes,,2017-12-01,-1.972716,51.513378,,0.5,2017-12-01,15,15,15,Extra Care Facility with Guest Bedrooms,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2016-01-27,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"81 The Green Lyneham, Chippenham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N14.10444
yes,,2017-12-01,-2.100889,51.588299,,0.23,2017-12-01,26,26,26,Demolition & Redevelopment to form 26 Sheltered Apartments for the Elderly including Communal Facilities Access Car Parking & Landscaping.,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,mixed ownership,2016-03-16,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"109 & Foxlea, Gloucester Road, Malmesbury",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N15.5255
yes,,2017-12-01,-2.119244,51.465162,,0.4,2017-12-01,11,11,11,Conv Listed Bldg into 4 flats Demolish Flat Roof Extensions to Rear and Sides of Building Erect 6 Houses & 1 Coach House incl Parking Access and retaining 4 Existing Bungalows.,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2015-07-09,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Parklands, Malmesbury Road, Chippenham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N14.11382
yes,,2017-12-01,-2.183877,51.260652,,0.03,2017-12-01,6,6,6,Side and roof extensions for 6 extra flats. Extensions not built - as seen 23/06/10. No Change 29/07/2011.,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2009-01-27,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Pembroke House Edward Street, Westbury",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,W08.0539
yes,,2017-12-01,-2.19853,51.268703,,2.01,2017-12-01,102,102,102,Residential Development of 102 dwellings.,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,mixed ownership,2013-11-25,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"North Junction, Station Road, Westbury",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,W10.2479
yes,,2017-12-01,-2.113755,51.457471,,0.05,2017-12-01,8,8,8,Change of use of upper floors from A2 to C3 Residential to Create 8 Flats. Two New Shopfronts to No 13 & 16.,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2014-11-06,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"13-16 Market Place , Chippenham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N14.3748
yes,,2017-12-01,-2.117847,51.465046,,0.17,2017-12-01,5,5,5,Demolition of Church Hall & Erection of 5 Dwellings,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,mixed ownership,2015-01-08,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"9a Malmesbury Road , Chippenham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N14.4658
yes,,2017-12-01,-2.133453,51.465533,,0.2,2017-12-01,6,6,6,Demolition Of Existing Garage & Store Building Erection Of 2 Pairs Of Semi Detached Dwellings & 2 Detached Dwellings,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2015-01-20,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Doorworld, Bristol Road, Chippenham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N14.6619
yes,,2017-12-01,-2.19238,51.41241,,0.34,2017-12-01,10,10,10,Conversion of 3 Factory Units to 10 Dwellings,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2014-02-25,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Old Glove Factory, Adjacent 25 Brockleaze, Neston (nr Corsham)",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N13.2173
yes,,2017-12-01,-2.194177,51.436163,,0.16,2017-12-01,7,7,7,Erection of Five New Dwellings & Two Residential Conversions,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2014-03-04,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Former Dairy, Priory Street, Corsham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N12.3980
yes,,2017-12-01,-1.878846,51.638739,,0.87,2017-12-01,5,5,5,Conversion of Former Use Class C2 (Residential Family Assessment Centre) to form 3 dwgs and 2 flats. Alt permission to care home - N13.2601,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2015-02-06,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Windmill House, Common Hill, Cricklade",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N14.11656
yes,,2017-12-01,-2.051973,51.563658,,0.44,2017-12-01,12,12,12,Conversion of 19 bed Care Home to 45 Bed Nursing Home with 12 Extra Care units,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2010-05-20,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Hill House Nursing Home, Little Somerford (nr Chippenham)",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N09.0362
yes,,2017-12-01,-2.11033,51.469639,,0.47,2017-12-01,9,9,9,Convert offices to 9 flats - Renewal of 10/00449/FUL,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,mixed ownership,2013-07-22,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Pew Hill House, Pew Hill, Chippenham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N13.0611
yes,,2017-12-01,-2.117599,51.463626,,0.05,2017-12-01,6,6,6,Conversion of Former Hotel & Guesthouse and A4 to 6no. Flats,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,mixed ownership,2015-02-17,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Little George Hotel, 29 New Road, Chippenham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N13.1501
yes,,2017-12-01,-1.999778,51.43163,,0.12,2017-12-01,9,9,9,Dem Service Station erect 9 dwgs,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2015-03-02,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"127 London Road, Chippenham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N12.3177
yes,,2017-12-01,-1.925121,51.440958,,12.47,2017-12-01,46,46,46,Restoration & Conversion of Former RAF Base & Residential Development Consisting of 46 Dwellings,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2015-05-15,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"RAF Yatesbury, Jugglers Lane, Yatesbury (nr Calne)",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N14.0153
yes,,2017-12-01,-1.995635,51.441143,,0.19,2017-12-01,12,12,12,Demolition of 4 flats & garages. Erect 12 Dwellings with Associated Parking & Amenity,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,mixed ownership,2015-05-26,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Land and Garages at 50-56 Abberd Way, Calne",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N14.10595
yes,,2017-12-01,-2.11487,51.465958,,0.09,2017-12-01,5,5,5,Proposed Four 1 Bed Flats Associated Parking & Landscaping. Part Implementation Of Approved Application 11/01823/FUL for 1 x 1 bed ground floor flat.,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2015-06-12,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"The Hawthorns, Hawthorn Road, Chippenham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N15.1850
yes,,2017-12-01,-1.902187,51.542374,,0.14,2017-12-01,7,7,7,Erection of 7 Three Bedroomed Dwellings,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,mixed ownership,2015-09-08,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Land at Sparrow Lane & rear 125-6 High St, Royal Wootton Bassett",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N15.3679
yes,,2017-12-01,-2.124341,51.460283,,0.21,2017-12-01,5,5,5,Partial Demolition of an Existing Building and Construction of Five Dwellings,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2012-10-19,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Brethren Meeting Room, Goldney Avenue, Chippenham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N12.0286
yes,,2017-12-01,-2.216659,51.319825,,0.16,2017-12-01,9,9,9,COU of Medical Centre to 5 flats. Demolish pharmacy at rear and build 4 dwgs.,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,mixed ownership,2016-10-03,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Land at 60-60a Bradford Road, Trowbridge",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,W16.7198
yes,,2017-12-01,-2.205213,51.324072,,0.06,2017-12-01,6,6,6,Erection of 6 apartments and associated access works following the demolition of the exisiting dwelling,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,mixed ownership,2016-10-13,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"16 St Thomas Passage, Trowbridge",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,W16.5078
yes,,2017-12-01,-2.204606,51.323165,,0.15,2017-12-01,6,6,6,Conversion of first floor to provide 6 apartments and associated external works. Variation to W13.6678.,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,mixed ownership,2016-11-18,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Halve Health Clinic, The Halve, Trowbridge",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,W16.8406
yes,,2017-12-01,-2.178219,51.279903,,2.55,2017-12-01,27,27,27,Change of use to dwelling houses and erect 10 dwellings,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2008-10-29,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Heywood House, Park Lane, Westbury",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,W07.1377
yes,,2017-12-01,-2.197063,51.203955,,0.17,2017-12-01,5,5,5,Demolition of Garage and 1 dwellling and erection of 5 New Dwellings (renewal of extant planning permission reference W09.0258),Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2013-07-03,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"106 West Street, Warminster",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,W12.0555
yes,,2017-12-01,-2.208389,51.318905,,0.04,2017-12-01,6,6,6,Proposed change of use of existing office to form 6 residential units,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2015-08-24,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Court Mill House, Court Street, Trowbridge",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,W15.3044
yes,,2017-12-01,-2.137325,51.374264,,0.17,2017-12-01,17,17,17,Demolition of existing club building and erection of 17 flats,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2015-01-16,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"3 Lowbourne, Melksham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,W13.7076
yes,,2017-12-01,-2.177515,51.205227,,0.1,2017-12-01,8,8,8,2 blocks of 4 terrace of houses on site of car sales garage.,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2010-02-03,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Fairfield Road, Warminster",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,W09.3634
yes,,2017-12-01,-2.210768,51.324476,,0.61,2017-12-01,40,40,40,Erection of retirement living apartments ( category 2 type ) with communal facilities and car parking,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2016-12-09,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Charter House, Seymour Road, Trowbridge",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,W16.3974
yes,,2017-12-01,-2.216187,51.432779,,1.32,2017-12-01,29,29,29,Reserved Matters Application for Appearance Scale Layout &Landscaping for 29 Dwellings. (Persuant to Outline Application 15/00058/OUT),Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2016-03-01,reserved matters approval,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Land SE of MoD Copenacre, Bath Road, Corsham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N15.11882
yes,,2017-12-01,-2.138345,51.374389,,0.01,2017-12-01,75,75,75,*** Change of use of existing first floor flat (Use Class C3) to ancillary retail floorspace (use class A1),Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2016-07-25,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"29a Bank Street, Melksham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,W16.5234
yes,,2017-12-01,-2.131128,51.452939,,0.16,2017-12-01,5,5,5,Erection of 5 Dwellings and Associated Car Parking (Renewal of 13/03099/FUL) EXTENSION TO A 5 YEAR PERIOD,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2017-01-05,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"The Embankment Site, Bath Road, Chippenham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N16.6563
yes,,2017-12-01,-2.211886,51.314771,,0.12,2017-12-01,8,8,8,Change of use and alteration and extensions to former public house to form 8 self contained flats.,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2016-07-29,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Ship Inn, Frome Road, Trowbridge",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,W16.4462
yes,,2017-12-01,-2.112735,51.464269,,0.57,2017-12-01,22,22,22,Dem Existing Bldgs Redevelopment with 22 Residential Units (Class C3) plus hotel and café,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2017-01-11,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Langley Park, Foundry Lane, Chippenham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N16.4273
yes,,2017-12-01,-2.138219,51.460996,,0.18,2017-12-01,5,5,5,Change of Use of Part of 1st Floor from A1 to C3 Creation of 3 New Flats Alteration of Existing 2 Flats & 2 Storey Side Extension to Form Stair Enclosure Modification of Existing Parking & External Areas (Resubmission of 14/07473/FUL),Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2016-06-22,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Part 1st floor, 301-5 Hungerdown Lane, Chippenham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,N16.3769
yes,,2017-12-01,-2.134929,51.370607,,0.38,2017-12-01,31,31,31,Revision to W15.5079 to add an extra apartment,Wiltshire Council,http://opendatacommunities.org/id/unitary-authority/wiltshire,not owned by a public authority,2017-01-05,full planning permission,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,,"Withleigh House, Spa Road, Melksham",https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,W16.9536
