Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2017-12-01,-0.413124,51.883154,,0.16,2019-11-18,,6,7,No planning history provided as site covers multiple plots with multiple histories,,http://opendatacommunities.org/id/unitary-authority/luton,,,,,not permissioned,"High Town Block C, Midland Road Passage",SHLAA138,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/138-and-139.pdf,,,
,,2017-12-01,-0.412433,51.881328,,1.48,2019-11-18,,375,413,No planning history provided as site covers multiple plots with multiple histories,,http://opendatacommunities.org/id/unitary-authority/luton,,,,,not permissioned,Station Quarter,SHLAA148,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/148-and-149.pdf,,,
yes,,2017-12-01,-0.453512,51.917995,,3.91,2019-11-18,,94,103,,,http://opendatacommunities.org/id/unitary-authority/luton,,2018-12-09,full planning permission,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0029QGKGLI000,permissioned,Marsh Farm Central Area,SHLAA149,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps1/148-and-149.pdf,,,
,,2017-12-01,-0.40828,51.879618,,7.21,2019-11-18,,550,605,Temporary permission for use as car parking exists (17/00976/TEMP),,http://opendatacommunities.org/id/unitary-authority/luton,,2019-09-30,full planning permission,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IHI6YZKGM5018,permissioned,Power Court,SHLAA150,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/150-and-151.pdf,,,
yes,,2017-12-01,-0.399109,51.892792,,0.83,2019-11-18,,41,45,,,http://opendatacommunities.org/id/unitary-authority/luton,,2018-07-27,full planning permission,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0020XNKGLI000,permissioned,Moreton Park Estate,SHLAA160,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/160-and-161.pdf,,,
,,2017-12-01,-0.405778,51.887092,,0.6,2019-11-18,,48,53,,,http://opendatacommunities.org/id/unitary-authority/luton,,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001UOTKGLI000,not permissioned,"Oxen Industrial Estate, Oxen Road",SHLAA161,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/160-and-161.pdf,,,
yes,,2017-12-01,-0.448048,51.89343,,2.5,2019-11-18,,208,229,The site also has extant permission (15/01507/OUT),,http://opendatacommunities.org/id/unitary-authority/luton,,2018-03-09,full planning permission,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MDFDW6KG09800,permissioned,Land at Caleb Close,SHLAA174,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/174-and-175.pdf,,,
,,2017-12-01,-0.420048,51.879201,,0.29,2019-11-18,,41,45,No planning history provided as site covers multiple plots with multiple histories,,http://opendatacommunities.org/id/unitary-authority/luton,,,,,not permissioned,Car Parks on Dunstable Place,SHLAA175,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/174-and-175.pdf,,,
,,2017-12-01,-0.434327,51.883456,,0.79,2019-11-18,,32,35,No planning history provided as site covers part of wider employment estate,,http://opendatacommunities.org/id/unitary-authority/luton,,,,,pending decision,Dalroad Industrial Estate,SHLAA180,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/180-and-181.pdf,,,
yes,,2017-12-01,-0.411712,51.875393,,0.08,2019-11-18,,119,131,The permission applies across this site and site reference SHLAA222,,http://opendatacommunities.org/id/unitary-authority/luton,,2017-06-16,full planning permission,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=M8UM6IKG09600,permissioned,"The Windsor Castle, 12 Albert Road",SHLAA183,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/182-and-183.pdf,,,
