Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-22,-0.961103,51.278094,,0.55,2017-12-22,78,78,78,Redevelopment of the site to provide 78 residential flats,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2016-03-23,full planning permission,,permissioned,,"Landata House, Station Road, Hook",https://publicaccess.hart.gov.uk/online-applications/,15/01603/FUL
yes,,2017-12-22,-0.96069,51.277317,,0.6,2018-12-20,102,102,102,Change of use from B1(a) to C3,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2016-05-31,full planning permission,,permissioned,,"Bartley House, Station Road, Hook",https://publicaccess.hart.gov.uk/online-applications/,16/03378/FUL
yes,,2017-12-22,-0.917354,51.28749,,1.69,2018-12-20,109,109,109,78 dwellings completed at 1 April 2018. Change of use from B1 to C3,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2016-05-24,other,,permissioned,,"Providence House, 2 Bartley Way, Hook",https://publicaccess.hart.gov.uk/online-applications/,16/00883/PRIOR 17/02465/FUL
yes,,2017-12-22,-0.917354,51.28749,,0.98,2017-12-22,16,16,16,Conversion from B1 (office) to 4 residential dwellings plus the erection of 12 additional dwellings,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2013-12-03,full planning permission,,permissioned,,"Winchfield Lodge, Old Potbridge Road",https://publicaccess.hart.gov.uk/online-applications/,13/00720/MAJOR
yes,,2017-12-22,-0.899212,51.307383,,0.25,2017-12-22,11,11,11,"Conversion and extension of existing hotel buildings to form offices, retail unit, one 2-bedroom flat, one 4-bedroom house and one 3-bedroom house and the erection of one 3-bedroom house, six 2-bedroom houses and one 1-bedroom flat",Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2013-09-23,full planning permission,,permissioned,,"Lamb Hotel, High Street, Hartley Wintney",https://publicaccess.hart.gov.uk/online-applications/,13/01215/MAJOR
yes,,2017-12-22,-0.878382,51.246721,,0.3,2017-12-22,14,14,14,"Demolition of office building, car parking and hard standing and erection of new building to create 14 x 2 bed apartments",Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2015-09-10,full planning permission,,permissioned,,"Rose Court, Rye Common Lane",https://publicaccess.hart.gov.uk/online-applications/,15/01083/FUL
yes,,2017-12-22,-0.840724,51.2828,,0.09,2017-12-22,12,12,12,Demolition of existing storage buildings and erection of a single block containing 10 x 1-bed & 2 x 2-bed residential flats,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2015-07-01,reserved matters approval,,permissioned,,"Land rear of 102-108 Fleet Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,15/00276/REM
yes,,2017-12-22,-0.831667,51.298456,,0.48,2017-12-22,33,33,33,Conversion of the building into 33 residential units,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2015-10-14,full planning permission,,permissioned,,"Pioneer House, Unit 2 Fleetwood Park, Barley Way, Fleet",https://publicaccess.hart.gov.uk/online-applications/,15/01540/FUL
yes,,2017-12-22,-0.82585,51.298164,,0.61,2017-12-22,14,14,14,To create 14 new flats on the second floor of Oak House,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2016-11-14,full planning permission,,permissioned,,"Oak House, Harvest Crescent, Fleet",https://publicaccess.hart.gov.uk/online-applications/,16/01441/FUL
yes,,2017-12-22,-0.82585,51.298164,,0.61,2017-12-22,31,31,31,Change of use from offices (Class B1a) to form 31 apartments,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2016-07-26,other,,permissioned,,"Oak House, Harvest Crescent, Fleet",https://publicaccess.hart.gov.uk/online-applications/,16/01445/PRIOR
yes,,2017-12-22,-0.777384,51.331569,,0.16,2017-12-22,18,18,18,Change of use from B1(a) to 18 dwellings,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2017-01-19,other,,permissioned,,"White Hart House, London Road, Hook",https://publicaccess.hart.gov.uk/online-applications/,16/03072/PRIOR
yes,,2017-12-22,-0.777384,51.331569,,0.16,2017-12-22,5,5,5,Construction of 5 apartments,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2017-09-07,full planning permission,,permissioned,,"White Hart House, London Road",https://publicaccess.hart.gov.uk/online-applications/,17/00530/FUL
yes,,2017-12-22,-0.962391,51.283276,,0.18,2017-12-22,5,5,5,Erection of 5 dwellings,Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2017-08-18,full planning permission,,permissioned,,"Land to the rear of Acorn House, Elms Road, Hook",https://publicaccess.hart.gov.uk/online-applications/,17/01111/FUL
yes,,2017-12-22,-0.845712,51.277732,,0.05,2017-12-22,5,5,5,"Residential development to provide five residential units, comprising 1 studio unit, 3 one bed houses and 1 two-bed house",Hart District Council,http://opendatacommunities.org/id/district-council/hart,not owned by a public authority,2015-07-06,full planning permission,,permissioned,,"Fleet Autos, St James Road, Fleet",https://publicaccess.hart.gov.uk/online-applications/,15/00230/FUL
