Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-01,-1.98558,52.953983,,0.4,2018-12-13,15,15,15,Haulage Depot,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,,,,not permissioned,"Haulage Depot, St Thomas's Road",UT019,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,,,
yes,,2017-12-01,-2.040834,53.113255,,1.1,2018-12-13,11,11,11,Has outline planning permission for 11 dwellings granted at appeal 5/11/2014,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,2018-03-15,outline planning permission,,permissioned,"Former reservoirs off, Land at Bridge End, Macclesfield Road",LE071A,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,,,
,,2017-12-01,,,,3.5,2017-12-01,50,50,50,Care home in wooded grounds,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,owned by a public authority,,,,not permissioned,"Kniveden Hall and Springhill, Mount Road",LE066,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,,,
yes,,2017-12-01,-2.016988,53.107076,,0.46,2018-12-13,49,49,49,Demolition of Mill and creation of 49 retirement apartments - under construction,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,2017-08-30,full planning permission,,permissioned,"Portland Mill, Portland Street",LE073,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,,,
,,2017-12-01,-2.179966,53.109692,,0.66,2017-12-01,20,20,20,Former school now derelict,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,owned by a public authority,,,,not permissioned,"Site of former, Meadows School, Tunstall Road",BD055,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,,,
,,2017-12-01,-2.174714,53.118661,,0.28,2017-12-01,42,42,42,Underused retail & employment site,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,,,,not permissioned,"Minster Mill, Walley Street",BD102,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,,,
yes,,2017-12-01,-1.989264,52.985185,,0.95,2018-12-13,42,42,42,Has permission for 42 residential units - all social rented,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,2015-02-27,full planning permission,,permissioned,"Hurst Yard, Meadow Drive / Bank Street",CH014,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,,,
yes,,2017-12-01,-1.986105,52.990209,,0.8,2017-12-01,32,32,32,Coach Depot and Oil Depot Yard,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,,,,not permissioned,"Stoddards Depot, Leek Road",CH015,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,,,
yes,,2017-12-01,-2.005827,52.984133,,1.2,2017-12-01,42,42,42,Mixed Use Site,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,,,,not permissioned,"Land north of, The Green",CH020,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,,,
yes,,2017-12-01,-2.02444,53.103578,,0.36,2018-12-13,57,57,57,Planning permission for apartments age 55+ with care,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,2017-11-19,full planning permission,,permissioned,"Compton Mill, Compton Street",LE151,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,,,
yes,,2017-12-01,-2.032419,53.107558,,0.63,2018-12-13,44,44,44,"Shade and Davenport Mill now converted, Big Mill part not started",Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,,2004-08-08,full planning permission,,permissioned,"Big Mill, Mill Street",LE088,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,,,
yes,,2017-12-01,-2.024082,53.104306,,0.37,2018-12-13,93,93,93,"Demolition of mill and re-build of 93 apartments (33 sheltered, 40 retirement & 20 apartments)",Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,2016-05-20,outline planning permission,,permissioned,London Mill Leek,LE079,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,,,
yes,,2017-12-01,-2.034111,53.094551,,6.59,2018-12-13,175,175,175,"Resi up to 175 dwellings, open space, play area, live work units, marina (inc LE261)",Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,2015-08-17,outline planning permission,,permissioned,Hughes concrete Leek,LE260,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,,,
yes,,2017-12-01,-2.110737,53.067438,,1.46,2018-12-13,10,10,10,"Operating Equestrian business including indoor arena, ancillary buildings, manege, and landscaping",Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,,2015-12-05,outline planning permission,,permissioned,"Land and Buildings at, Endon Riding School, Stanley Moss Road",EN135,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,,,
yes,,2017-12-01,-2.082912,52.978414,,4.2,2018-12-13,7,7,7,Change of Use & new build now complete,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,2016-11-18,full planning permission,,permissioned,"Land at, Caverswall Park Farm, Caverswall Lane",OC067,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,,,
