Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-09-01,0.465348,52.373531,,0.83,2017-09-01,73,73,73,LINK TO SHLAA. Brownfield -dwellings and grounds outside settlement boundary. LINK TO SHLAA,,http://opendatacommunities.org/id/district-council/forest-heath,,,,,not permissioned,"LandOffTheGrove,BeckRow",BF002,http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF002&StartZoom=500,,,
yes,,2017-09-01,0.626043,52.446108,,0.39,2017-09-01,23,23,23,"LINK TO SHLAA. Brownfield, previous library and preschool. LINK TO SHLAA",,http://opendatacommunities.org/id/district-council/forest-heath,not owned by a public authority,,,,not permissioned,"WarrenClose,Brandon",BF006,http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF006&StartZoom=500,,,
yes,,2017-09-01,0.630605,52.447832,,0.35,2017-09-01,10,10,10,"LINK TO SHLAA. Brownfield, previous gasworks. LINK TO SHLAA",,http://opendatacommunities.org/id/district-council/forest-heath,not owned by a public authority,,,,pending decision,"LandOffGasHouseLane,Brandon",BF007,http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF007&StartZoom=500,,,
yes,,2017-09-01,0.520855,52.424065,,0.81,2017-09-01,24,24,24,"LINK TO SHLAA. Brownfield- gardens within settlement boundary, but not town. LINK TO SHLAA",,http://opendatacommunities.org/id/district-council/forest-heath,,,,,not permissioned,"Landrearof65,69,73StationRoad,Lakenheath",BF012,http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF0012&StartZoom=500,,,
yes,,2017-09-01,0.51666,52.418076,,1.86,2017-09-01,13,13,13,LINK TO PLANNING APPLICATION. Mixed - glasshouses and open land within settlement boundary. LINK TO PLANNING APPLICATION,,http://opendatacommunities.org/id/district-council/forest-heath,mixed ownership,2015-08-06,reserved matters approval,,permissioned,"MatthewsNurserySite,DumplingBridgeLane,Lakenheath",BF014,http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF014&StartZoom=500,,,
yes,,2017-09-01,0.519068,52.345744,,2.01,2017-09-01,89,89,89,LINK TO SITE ALLOCATIONS LOCAL PLAN. Brownfield- Council offices. LINK TO SITE ALLOCATIONS LOCAL PLAN,,http://opendatacommunities.org/id/district-council/forest-heath,owned by a public authority,,,,not permissioned,"DistrictCouncilOffices,CollegeHeathRoad,Mildenhall",BF015,http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF015&StartZoom=500,,,
yes,,2017-09-01,0.50434,52.342092,,0.62,2017-09-01,19,19,19,LINK TO SHLAA. Brownfield - care home. LINK TO SHLAA,,http://opendatacommunities.org/id/district-council/forest-heath,owned by a public authority,,,,not permissioned,"LandAtWamilCourt,Mildenhall",BF016,http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF016&StartZoom=500,,,
yes,,2017-09-01,0.397764,52.241325,,0.26,2017-09-01,14,14,14,LINK TO PLANNING APPLICATION. Brownfield - old swimming pool site and disused public house within settlement boundary. LINK TO PLANNING APPLICATION,,http://opendatacommunities.org/id/district-council/forest-heath,not owned by a public authority,,,,not permissioned,"FormerSwimmingPoolSite,Newmarket",BF019,http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF019&StartZoom=500,,,
yes,,2017-09-01,0.40085,52.256971,,1.39,2017-09-01,50,50,50,"LINK TO SHLAA. Mixed - playingfields, outbuildings assoc with school, in settlement boundary. LINK TO SHLAA",,http://opendatacommunities.org/id/district-council/forest-heath,owned by a public authority,,,,not permissioned,"StFelixMiddleSchoolSite,Newmarket",BF020,http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF020&StartZoom=500,,,
yes,,2017-09-01,0.482736,52.30318,,2.56,2017-09-01,132,132,132,"LINK TO SITE ALLOCATIONS LOCAL PLAN. Mixed - residential, haulage depot, mobile home park, garage. LINK TO SITE ALLOCATIONS LOCAL PLAN",,http://opendatacommunities.org/id/district-council/forest-heath,mixed ownership,,,,pending decision,"LandOffTurnpikeRoad,RedLodge",BF021,http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF021&StartZoom=500,,,
yes,,2017-09-01,0.467807,52.34965,,0.55,2017-09-01,174,174,174,LINK TO SHLAA. Mixed - agricultural and residential within settlement boundary. LINK TO SHLAA,,http://opendatacommunities.org/id/district-council/forest-heath,mixed ownership,,,,not permissioned,"LandOffPottHallRoad,WestRow",BF027,http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF027&StartZoom=500,,,
yes,,2017-09-01,0.729252,52.235426,,1.37,2017-09-01,30,30,30,LINK TO VISION 2031. Brownfield - garden centre. LINK TO VISION 2031,,http://opendatacommunities.org/id/district-council/st-edmundsbury,not owned by a public authority,,,,not permissioned,"BuryStEdmundsGardenCentre,BuryStEdmunds",BF031,http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF033&StartZoom=500,,,
yes,,2017-09-01,0.719236,52.24697,,0.65,2017-09-01,50,50,50,LINK TO VISION 2031. Brownfield - bus depot and car repairs/ dealership. LINK TO VISION 2031,,http://opendatacommunities.org/id/district-council/st-edmundsbury,not owned by a public authority,,,,not permissioned,"GaragesAndBusDepot,CottonLane,BuryStEdmunds",BF032,http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF034&StartZoom=500,,,
yes,,2017-09-01,0.702883,52.24187,,1.59,2017-09-01,45,45,45,LINK TO VISION 2031. Brownfield - hospital. LINK TO VISION 2031,,http://opendatacommunities.org/id/district-council/st-edmundsbury,not owned by a public authority,,,,not permissioned,"HospitalSite,HospitalRoad,BuryStEdmunds",BF033,http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF035&StartZoom=500,,,
yes,,2017-09-01,0.720978,52.248864,,0.98,2017-09-01,84,84,84,"LINK TO VISION 2031. Mixed - carpark, meadow and football ground. LINK TO VISION 2031",,http://opendatacommunities.org/id/district-council/st-edmundsbury,owned by a public authority,,,,not permissioned,"LandAtRamMeadow,BuryStEdmunds",BF035,http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF036&StartZoom=500,,,
yes,,2017-09-01,0.709667,52.246705,,0.28,2017-09-01,32,32,32,LINK TO VISION 2031. Brownfield - auctioneers and car park. LINK TO VISION 2031,,http://opendatacommunities.org/id/district-council/st-edmundsbury,mixed ownership,,other,,not permissioned,"SchoolYard,BuryStEdmunds",BF037,http://maps.westsuffolk.gov.uk/MyWestSuffolk.aspx?MapSource=WestSuffolk/AllMapsTest&SearchLayer=brownfield&SearchField=brownfield_ref&SearchValue=BF037&StartZoom=500,,,
