Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,,-1.662791,54.998989,,0.88,2018-12-17,32,32,39,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,not owned by a public authority,,,,Not Permissioned,,BT Depot Ponteland Road NE1 2YF,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1008
,,,-1.56106,54.9874,,3.19,2019-12-23,65,65,79,Outline Planning Application for residential development of up to 72 no dwellings (Class C3) with associated infrastructure with all matters reserved except for access,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,owned by a public authority,,,,pending decision,,Walkergate Hospital Benfield Road,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1009
,,,-1.586263,54.970944,,0.4,2019-12-11,79,79,97,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,not owned by a public authority,,,,Not Permissioned,,Gap Plant (East of Free Trade) St Lawrence Road,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1026
,,,-1.571904,54.970238,,0.29,2018-12-20,13,13,15,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,not owned by a public authority,,,,Not Permissioned,,Land between Kirk Street and Bolam Street,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1029
,,,-1.572217,54.967131,,0.93,2019-12-23,45,45,55,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,owned by a public authority,,,,Not Permissioned,,Former scrap metal site Saint Lawrence Road,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1072
,,,-1.544741,54.968276,,0.91,2018-12-25,25,25,31,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,owned by a public authority,,,,Not Permissioned,,CD2 - The Stack PH and land to the west,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1102
,,,-1.555703,54.965322,,0.49,2019-12-23,20,20,24,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,owned by a public authority,,,,pending decision,,Site of 1243 - 1293 Walker Road Walker,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1103
,,,-1.549153,54.965815,,0.26,2019-12-23,9,9,11,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,owned by a public authority,,,,Not Permissioned,,CD7 - Land at 1450-1560 Walker Road,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1121
,,,-1.553235,54.962253,,4.13,2019-12-23,158,158,194,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,owned by a public authority,,,,Not Permissioned,,Land at Felling View Caldbeck Avenue Caldbeck Close Walker,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1124
,,,-1.543378,54.971174,,1.06,2018-12-29,27,27,33,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,owned by a public authority,,,,Not Permissioned,,CW2 - Lamb Street,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1129
,,,-1.588486,54.975026,,0.28,2018-12-30,9,9,11,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,owned by a public authority,,,,Not Permissioned,,Site of Byker Buildings Byker Bank,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1140
,,,-1.577535,54.965394,,0.12,2018-12-31,7,7,9,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,not owned by a public authority,,,,Not Permissioned,,Anglo Swedish Engineering Glasshouse Street,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1144
,,,-1.547498,54.963569,,1.12,2019-01-01,39,39,47,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,owned by a public authority,,,,Not Permissioned,,Land east of Pottery Bank (PB6 - Phase 3),https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1148
,,,-1.584914,54.971472,,0.9,2019-01-02,36,36,44,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,not owned by a public authority,,,,Not Permissioned,,Land at St Lawrence Square,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1191
,,,-1.562827,54.980001,,0.43,2019-12-23,22,22,26,Erection of 24 no 2 bedroom dwellings (16 houses and 8 flats) with associated car parking hard and soft landscaping (amended plans received 14 August 2019),Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,not owned by a public authority,2019-10-04,,,permissioned,,Land to the west of Roman Avenue Byker,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1294
,,,-1.623789,54.962342,,6.2,2019-01-09,630,630,770,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,not owned by a public authority,,,,pending decision,,Calder Industrial Materials Skinnerburn Road Newcastle,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1490
yes,,,-1.643758,54.965149,,5.97,2019-12-23,171,171,188,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,owned by a public authority,,,,pending decision,,Loadman Street Elswick Newcastle - Combination of 1515 and 5897,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1515
,,,-1.654378,54.968967,,1.25,2019-12-23,59,59,72,Erection of 65 homes (Class C3) 28 no 1 bedroom flats 29 no 2 bedroom dwellings and 8 no 4 bedroom dwellings associated landscaping parking access engineering works and drainage and stopping up of adopted highway as amended by plans received on 19/11/19,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,owned by a public authority,,,,pending decision,,Caroline Street and Maria Street,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1616
yes,,,-1.610871,54.970537,,0.02,2019-01-14,10,10,12,Conversion from office and storage accommodation to form 7 x 2 bed apartments and 4 x 1 bed apartments (Class C3) as amended by plans received 19 21 23 February 30 April 11 and 15 May 2018,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,not owned by a public authority,2018-06-04,,,permissioned,,Maranar House 28 - 30 Mosley Street Newcastle upon Tyne NE1 1DF,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1668
,,,-1.607772,54.971111,,0.13,2019-01-16,289,289,353,Notification of Prior Approval: Change of use of offices (Class B1a) to 274 residential units (Class C3),Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,not owned by a public authority,2018-05-11,,,permissioned,,Cuthbert House Pilgrim Street,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1674
,,,-1.653212,54.98979,,0.28,2019-12-23,23,23,28,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,not owned by a public authority,,,,Not Permissioned,,Wingrove House Ponteland Road,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,1782
yes,,,-1.670486,54.993594,,1.11,2019-12-23,43,43,53,Erection of 48 residential dwellings (Class C3) creation of new access with associated landscaping and visitor/communal parking (Amended Plans received 23.01.2019 08.02.2019 12.02.2019 and 28.02.2019),Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,owned by a public authority,2019-03-20,,,permissioned,,Site of 22-140 Roundhill Avenue,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,2572
,,,-1.709942,54.977991,,0.18,2019-01-19,8,8,10,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,not owned by a public authority,,,,Not Permissioned,,Princes Bingo Hall Rokeby Street,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,2788
,,,-1.762922,54.996517,,1.56,2019-01-21,54,54,66,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,not owned by a public authority,,,,Not Permissioned,,Throckley Water Treatment Works Hexham Road Newburn,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,3027
,,,-1.628641,55.004879,,1.33,2019-12-23,52,52,64,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,owned by a public authority,,,,pending decision,,Salter's Road Gosforth,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,3032
yes,,,-1.675009,54.974945,,0.15,2019-01-23,11,11,13,Erection of 12 dwellings (Class C3) comprising of 5 no. houses 7 no. flats with associated landscaping car parking and creation of new access off Gretna Road,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,not owned by a public authority,2017-07-06,,,permissioned,,Land east of Gretna Road Benwell Village Benwell Newcastle,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,3038
yes,,,-1.597045,54.974652,,0.26,2019-01-24,121,121,147,Demolition of vacant industrial and commercial buildings and erection of 134 PRS apartments (Class C3) with communal spaces landscaped courtyard below ground level car parking cycle storage and external improvements including hard landscaping as supplemented by information received 15.02.2017 13.03.2017 05.04.2017 and 19.04.2017 and supplemented by drawings and information received 26.04.2017.,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,not owned by a public authority,2017-06-27,,,permissioned,,Crawhall Road,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,3040
yes,,,-1.686964,55.006551,,1.22,2019-12-23,39,39,47,Demolition and clearance of the existing neighbourhood centre buildings/infrastructure and the erection of 604.5sqm of commercial/retail buildings (Class A1) 69.5sqm of commercial/retail buildings (Classes A1 A2 and A3) 139sqm of commercial/retail buildings (Classes A1 A2 A3 and A5) and 43 residential units (Class C3) including associated access infrastructure landscaping and stopping up and diversion of existing highways and footpaths.,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,mixed ownership,2019-03-22,,,permissioned,,Newbiggin Hall shopping centre,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,3051
,,,-1.588034,54.972129,,0.3,2019-01-26,31,31,37,,Newcastle upon Tyne,http://opendatacommunities.org/id/metropolitan-district-council/newcastle,owned by a public authority,,,,Not Permissioned,,Maling Street,https://www.newcastle.gov.uk/sites/default/files/planning/policy/Brownfield%20Register%20Map%202019.pdf,3064
