Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-07-31,-0.201027,51.492808,,1.528248,2017-07-31,278,278,450,"Erection of five buildings (up to a maximum of 13 storeys in height including basement level) to provide a maximum of 278 residential units, provision of an extension at ground floor level to existing retail store of 1722 sq.m. (NIA), community and leisure facilities (comprising 3,880 sq.m. gross external area), crèche facility and café, hard and soft landscaping, provision of parking and cycle spaces, provision of vehicular and pedestrian access, improvements to the existing public realm and all ancillary and associated works, servicing, servicing, storage, plant and equipment at 100A West Cromwell Road.. PP/15/03067 https://www.rbkc.gov.uk/planning/searches/default.aspx Site allocation CA7 in the adopted Local Plan and CA6 in the Local Plan Partial Review (LPPR) https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,mixed ownership,2017-04-11,full planning permission,,permissioned,100-100A West Cromwell Road,17200001,,,,
yes,,2017-07-31,-0.203561,51.49505,,1.133412,2017-07-31,330,330,375,"Demolition and redevelopment of the site to provide up to 32,192 Sqm of use class C3 (Up to 243 units); Up to 12,700 Sqm of use class C2 (Up to 89 units); up to 430 Sqm of flexible commercial/community use (Use classes A1/A2/A3/A4/D1/B1, hard and soft landscaping works; highway and infrastructure works; engineering works including basement and lower basement excavation works; Plant and equipment and all necessary associated ancillary works. (Major Development).. PP/17/01973 PP/10/02817 https://www.rbkc.gov.uk/planning/searches/default.aspx Site allocation CA6 in the adopted Local Plan and CA7 in the Local Plan Partial Review (LPPR) https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,not owned by a public authority,2012-03-20,full planning permission,,permissioned,Homebase - 195 Warwick Road,17200004,,,,
yes,,2017-07-31,-0.167859,51.488293,,0.534749,2017-07-31,39,39,39,"Partial demolition and redevelopment of 196 - 222 King's Road with a two storey basement excavation to provide cinema floor space at basement and ground floor level; retail use at ground basement and first floor level fronting King's Road and Chelsea Manor Street; office use at ground first second third and fourth floor level; roof top bar at basement ground and fifth floor level; public house at basement and ground floor level fronting Kings Road; and residential floor space at ground, first, second, third, fourth, fifth and sixth floor level. New plant and equipment to basement; hard and soft landscaping; works to the public highway; and other ancillary associated works (MAJOR APPLICATION). PP/15/04338 https://www.rbkc.gov.uk/planning/searches/default.aspx",Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,not owned by a public authority,2016-02-04,full planning permission,,permissioned,196 to 222 King's Road,17200005,,,,
yes,,2017-07-31,-0.204155,51.49532,,0.560775,2017-07-31,163,163,163,"Redevelopment of the site to provide 99 market residential units and 59 affordable housing units, 542 square metres of Class A1, A2, A3 or D1 use within four buildings of 7 - 17 storeys in height together with the provision of public and private open space, new access road, basement car parking and associated hard and soft landscaping. S73 application to vary conditions 3, 4, 7, 9, 10, 11, 13, 14 and 20 (in order to allow a phased development) attached to planning permission PP/08/01214, dated 11 December 2008, for: Redevelopment of the site to provide 99 market residential units and 59 affordable housing units, 542 square metres of Class A1, A2, A3 or D1 use within four buildings of 7 - 17 storeys in height together with the provision of public and private open space, new access road, basement car parking and associated hard and soft landscaping. PP/08/01214 PP/12/05112 https://www.rbkc.gov.uk/planning/searches/default.aspx Site allocation CA6 in the adopted Local Plan and CA7 in the Local Plan Partial Review (LPPR) https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,not owned by a public authority,2013-10-25,full planning permission,,permissioned,Telephone Exchange 213-215 Warwick Road,17200007,,,,
yes,,2017-07-31,-0.191121,51.50324,,0.421227,2017-07-31,48,48,48,"Demolition of building and structures and the construction of 22,271 sq m (GEA) mixed use development comprising four buildings ranging from four to seven storeys including 2,857 sq m. (GEA) retail use (class A1) 7,103 sq m. (GEA) office use (class B1) and 12,311 sq m. (GEA) residential use (class C3) consisting of 51 units (14 affordable) along with ancillary car and cycle parking landscaping.. PP/13/05341 https://www.rbkc.gov.uk/planning/searches/default.aspx",Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,not owned by a public authority,2014-06-16,full planning permission,,permissioned,Lancer Square - Kensington Church Street,17200008,,,,
,,2017-07-31,-0.205085,51.495119,,0.807547,2017-07-31,255,255,255,"Variation of condition 2 (approved drawings) of planning permission PP/08/00218 (Redevelopment to provide 174 market residential units and 81 affordable residential units, 481 sq.m. of Class A1 (shop), Class A2 (Financial and Professional Services), Class A3 (Restaurant and Cafes) or Class D1 (Non-Residential Institutional) use, together with open space and associated access, parking and landscaping) for amendments to floor to floor heights, unit size, mix of market residential units, block size and alterations to basement (MAJOR APPLICATION). NMA/14/06678 PP/14/01234 https://www.rbkc.gov.uk/planning/searches/default.aspx Site allocation CA6 in the adopted Local Plan and CA7 in the Local Plan Partial Review (LPPR) https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan",Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,not owned by a public authority,2014-08-27,full planning permission,,permissioned,Former TA Centre 245 Warwick Road,17200009,,,,
yes,,2017-07-31,-0.199213,51.498617,,0.350106,2017-07-31,62,62,62,"Demolition of former Post Office delivery office, Whitlock House office building and cinema building with retention of cinema facade to Kensington High Street and construction of basement and buildings to provide cinema facilities 62 residential units (including affordable housing units for elderly people) and associated residential facilities retail and office accommodation car parking spaces. PP/15/02618 https://www.rbkc.gov.uk/planning/searches/default.aspx",Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,not owned by a public authority,2015-10-01,full planning permission,,permissioned,257-265 (Odeon Cinema) Kensington High Street,17200010,,,,
yes,,2017-07-31,-0.213624,51.526534,,0.303703,2017-07-31,25,25,25,"Refurbishment and extension of Saga Centre demolition of all other buildings and redevelopment to provide 8,662 square metres of office floorspace (B1) 3,164 square metres of residential floorspace (C3) 113 square metres for cafe/restaurant use (A1-A4); ancillary servicing and refuse areas plant car and cycle parking up to 1 674 square metres together with landscaping and all other associated. PP/16/02150 https://www.rbkc.gov.uk/planning/searches/default.aspx",Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,not owned by a public authority,2016-08-09,full planning permission,,permissioned,Saga Centre- 326 Kensal Road,17200011,,,,
yes,,2017-07-31,-0.160884,51.501268,,0.453048,2017-07-31,24,24,24,"Demolition of 33-35 Brompton Road; partial demolition of 4a/5 Sloane Street at basement, ground and first floor level and partial demolition of nos. 1-9 Brompton Road and 1-3 Sloane Street, 13-27 Brompton Road and 2-8 Basil Street, 29-31 Brompton Road and 10-14 Basil Street behind retained facades. Redevelopment of Site to provide retail use, office, residential and restaurant use in a part seven, part eight storey building above three storey basement level. Relocation of existing London Underground entrance; creation of space to facilitate provision of a new step-free London Underground entrance on Hooper's Court; together with amenity space, public realm enhancements, plant, car parking, servicing and access works, electricity sub-station and other associated works. (MAJOR APPLICATION). PP/16/00423 https://www.rbkc.gov.uk/planning/searches/default.aspx",Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,not owned by a public authority,2016-10-28,full planning permission,,permissioned,"K1, 33-35 Brompton Road",17200012,,,,
yes,,2017-07-31,-0.165513,51.493625,,0.544061,2017-07-31,78,78,78,"Demolition of Clearings 1, Leverett Street and Denyer Street depot (collectively known as the Clearings site) and redevelopment to provide 78 residential units within three buildings of part 9, part 8 storeys, 7 storeys and 4 storeys, with ancillary facilities for residents, basement car parking, landscaping and walkways between Mossop Street and Denyer Street, Class A1 and Class A1/D2 floorspace at ground floor and Class D2 floorspace at basement levels 1 and 2 (MAJOR DEVELOPMENT). PP/16/01795 https://www.rbkc.gov.uk/planning/searches/default.aspx",Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,not owned by a public authority,2016-09-13,full planning permission,,permissioned,Clearings Draycott Avenue,17200027,,,,
