Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,,-1.530788,52.42992,,0.28,2021-12-17,8,8,8,,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,Land to rear of 50/52 Brackenhurst Road,Bab1,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,,
yes,,,-1.526331,52.434128,,0.12,2021-12-17,10,10,10,,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,Garages off Bowness Close,Bab3,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,,
yes,,,-1.448075,52.397981,,0.07,2021-12-17,5,5,5,,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,owned by a public authority,,,,not permissioned,"Parking area, Santos Close",BW1,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,,
yes,,,-1.469314,52.387982,,0.1,2021-12-17,5,5,5,,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,Dunsmore Avenue Garages (rear of 412 and 440),BW3,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,,
yes,,,-1.445291,52.390263,,0.51,2021-12-17,20,20,20,,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,mixed ownership,,,,not permissioned,"Former Social Club, Grange Avenue",BW36,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,,
yes,,,-1.526421,52.395506,,0.49,2021-12-17,23,23,23,,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,owned by a public authority,,,,not permissioned,"Former Wisteria Lodge, Earlsdon Avenue South",E1,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,,
yes,,,-1.551349,52.398031,,6.1,2021-12-17,171,171,171,,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,2021-11-29,full planning permission,,permissioned,Land at Sir Henry Parkes Road (COVRAD and CoovPress),E2a+b,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,,
yes,,,-1.490699,52.434717,,0.43,2021-12-17,20,20,20,,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,Training Centre between George Eliot Road (rear of 29-77) and canal,F2,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,,
yes,,,-1.496536,52.437547,,0.1593,2021-12-17,27,27,27,,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,"Copper Beech Close, Rear of 37-49 Lythalls Lane",F3,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,,
yes,,,-1.49294,52.425296,,0.89,2021-12-17,42,42,42,,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,"Burbidge and Son, Awson Street / Stoney Stanton Road",F4,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,,
yes,,,-1.494165,52.422352,,0.57,2021-12-17,27,27,27,,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,"Cromwell Street, Bright Street",F5,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,,
yes,,,-1.492886,52.42357,,0.33,2021-12-17,15,15,15,,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,"Warehouse, adjacent Royal Oak pub, Stoney Stanton Road",F6,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,,
yes,,,-1.492872,52.423578,,0.57,2021-12-17,27,27,27,,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,Cromwell Street,F7,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,,
yes,,,-1.502813,52.430076,,0.13,2021-12-17,12,12,12,,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=714073,not permissioned,The Lockhurst Tavern (formerly the Rose Public House) Lockhurst Lane,F8,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,,
yes,,,-1.50347,52.429197,,0.12,2021-12-17,12,12,12,,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=718707,not permissioned,"Crow in the Oak PH, Lockhurst Lane",F9,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,,
yes,,,-1.492311,52.440397,,0.35,2021-12-17,16,16,16,,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,Land rear of 51 Elmsdale Avenue and public house fronting Foleshill Road,F11,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,,
yes,,,-1.493327,52.439025,,1.4,2021-12-17,23,23,23,,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,"Land rear of The Three Horseshoes Pub, Foleshill Road",F15,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,,
yes,,,,,,0.04,2021-12-17,13,13,13,,Coventry City Council,http://opendatacommunities.org/id/metropolitan-district-council/coventry,,,,,not permissioned,1159-1167 Foleshill Road,F16,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,,
