Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-22,-2.98359,53.325673,,2.85,2017-12-22,76,76,76,,Wirral,http://opendatacommunities.org/id/metropolitan-district-council/wirral,owned by a public authority,,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_93523,pending decision,"Former Acre Lane Resource Centre , Acre Lane, Bromborough",1666,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,,,
yes,,2017-12-22,-2.98513,53.352464,,0.37,2017-12-22,23,23,23,Change of use from offices into self contained flats,Wirral,http://opendatacommunities.org/id/metropolitan-district-council/wirral,not owned by a public authority,2016-08-22,full planning permission,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_97071,permissioned,"Croda Listed building Pool Lane, Bromborough Pool",672100,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,,,
yes,,2017-12-22,-2.986979,53.352793,,3.09,2017-12-22,101,101,101,"Dwellings, open space & infrastructure",Wirral,http://opendatacommunities.org/id/metropolitan-district-council/wirral,not owned by a public authority,2017-04-12,reserved matters approval,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_100305,permissioned,"Rear of White Bridge, New Chester Road, Bromborough",676600,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,,,
yes,,2017-12-22,-2.994079,53.36587,,0.3,2017-12-22,21,21,21,5 Houses & 16 Apartments,Wirral,http://opendatacommunities.org/id/metropolitan-district-council/wirral,not owned by a public authority,2016-10-05,outline planning permission,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_97270,permissioned,"Land Adj 16 The Esplanade, New Ferry",667800,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,,,
yes,,2017-12-22,-2.998197,53.367036,,1.2,2017-12-22,36,36,36,,Wirral,http://opendatacommunities.org/id/metropolitan-district-council/wirral,not owned by a public authority,,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_81228,not permissioned,"Former Dell Primary School, The Dell, Tranmere",587100,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,,,
yes,,2017-12-25,-2.998949,53.363394,,0.02,2017-12-25,6,6,6,Self contained flats,Wirral,http://opendatacommunities.org/id/metropolitan-district-council/wirral,not owned by a public authority,2017-02-22,full planning permission,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_100343,permissioned,"Cleared Site, 15 New Chester Road, New Ferry",645500,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,,,
yes,,2017-12-22,-2.999124,53.348794,,0.24,2017-12-22,26,26,26,Apartments,Wirral,http://opendatacommunities.org/id/metropolitan-district-council/wirral,not owned by a public authority,2015-11-07,outline planning permission,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_95596,permissioned,"Trafalgar Service Station, Gardens Road, Bebington",557000,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,,,
,,2017-12-22,-3.001536,53.365167,,0.19,2017-12-22,6,6,6,,Wirral,http://opendatacommunities.org/id/metropolitan-district-council/wirral,not owned by a public authority,,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_78081,not permissioned,"South of 706 New Chester Road, New Ferry",255,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,,,
yes,,2017-12-22,-3.004664,53.36926,,0.09,2017-12-22,7,7,7,3 storey houses,Wirral,http://opendatacommunities.org/id/metropolitan-district-council/wirral,not owned by a public authority,2015-03-17,full planning permission,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_89998,permissioned,"Bromborough Car Sales, 576-578 New Chester Road , Rock Ferry",570700,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,,,
yes,,2017-12-22,-3.00875,53.368124,,0.14,2017-12-22,17,17,17,Conversion and extension for apartments,Wirral,http://opendatacommunities.org/id/metropolitan-district-council/wirral,not owned by a public authority,2015-08-20,full planning permission,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_95765,permissioned,"143 Highfield Road, Rock Ferry",654300,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,,,
