Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2017-03-21,-2.769003,54.123327,,13.44,2017-03-21,200,200,200,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Lundsfield Quarry, Kellet Road, Carnforth, LA5 9AD",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,61
yes,,2018-02-15,-2.76844,54.135051,,2.43,2018-02-15,30,30,30,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,"Keer Bridge, Warton Road, Carnforth",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,75
,,2017-03-21,-2.766918,54.129749,,0.31,2017-03-21,24,24,24,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Norjac Service Station, Scotland Road, Carnforth, LA5 9JZ",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,76
yes,,2018-02-15,-2.766751,54.120681,,0.19,2018-02-15,8,8,8,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,"Windermere Road Garages, Carnforth",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,83
,,2017-03-21,-2.725239,54.076692,,0.76,2017-03-21,21,21,21,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,,not permissioned,,"Land West Of Mill Lane, Caton, LA2 9HX",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,89
,,2017-03-21,-2.711941,54.077536,,1.94,2017-03-21,30,30,30,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"TNT Garage, Hornby Road, Caton, LA2 9JA",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,97
,,2017-03-21,-2.560379,54.183573,,0.58,2017-03-21,18,18,18,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Burr Tree Meadow, A65, Cowan Bridge, LA6 2HS",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,119
yes,,2018-02-15,-2.850593,53.998036,,0.18,2018-02-15,5,5,5,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,"Land East Of Village Hall, Bodie Hill, Glasson",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,153
yes,,2018-02-15,-2.892667,54.047946,,0.06,2018-02-15,14,14,14,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version. 11/01089/FUL - Erection of 14 no apartments. construction of 3000sq ft retail unit with a further 1000sq ft storage area, parking for 10 vehicles and tra. 14/00291/VCN - Erection of 14 no apartments. construction of 3000sq ft retail unit with a further 1000sq ft storage area, parking for 10 vehicles and traffic calming to Knowlys Road (pursuant to the variation of conditions 2, 5, 8 and 9 which relate to t",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,2012-04-11,full planning permission,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Former Police Station, Heysham Road, Heysham, Heysham",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,179
yes,,2018-02-15,-2.890718,54.059636,,0.17,2018-02-15,9,9,9,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,"Garage, Grosvenor Road, Heysham",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,202
yes,,2018-02-15,-2.881416,54.059722,,0.24,2018-02-15,6,6,6,15/00323/FUL - Erection of a 2-storey block of four flats and a pair of 2-storey semi-detached dwellings with associated access and parking. 16/00861/FUL - Erection of a 2-storey block of four flats and a pair of 2-storey semi-detached dwellings with associated access and parking,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,,2016-08-08,full planning permission,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Sunacre Court, Maple Avenue, Heysham",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,203
,,2017-03-21,-2.633755,54.106033,,0.5,2017-03-21,9,9,9,14/01030/FUL - Under construction,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Barn north east of Ingleborough View, Hornby,",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,236
yes,,2018-02-15,-2.788853,54.053508,,0.16,2018-02-15,16,16,16,"07/01721/OUT - Outline application for demolition of existing public house; erection of 6no semi detached, three bedroom dwellings with associated access, parking and gardens and provision of altered access to Firbank Road. 17/01572/FUL - Erection of two 2-storey buildings comprising of 16 one-bed affordable flats (C3) with associated parking and landscaping",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,2013-03-08,full planning permission,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Ridge Hotel, 10 Patterdale Road, Lancaster",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,259
yes,,2018-02-15,-2.823076,54.051508,,0.37,2018-02-15,12,12,12,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version. 16/00581/OUT - Outline application for the erection of up to 12 dwellings including associated cycle/pedestrian access",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,2016-12-22,outline planning permission,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"New Quay, New Quay Road, Lancaster",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,260
yes,,2018-02-15,-2.810634,54.053399,,6.66,2018-02-15,149,149,149,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version. 13/01200/FUL - Erection of 149 dwellings with associated landscaping and car parking",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,2013-11-25,full planning permission,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Luneside East, Lancaster",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,286
,,2017-03-21,-2.780811,54.049857,,5.69,2017-03-21,128,128,128,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Nightingale Hall, Lancaster, LA1 3ES",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,287
yes,,2018-02-15,-2.786153,54.062594,,0.71,2018-02-15,15,15,15,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,"Private Car Park, Dolphinlee Bridge, Lancaster",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,289
,,2017-03-21,-2.818518,54.055835,,0.85,2017-03-21,20,20,20,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,,not permissioned,,"Derwent Court, Salt Ayre Lane, Lancaster, LA1 5JB",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,290
,,2017-03-21,-2.76965,54.050082,,15.88,2017-03-21,276,276,276,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Lancaster Moor Hospital, Quernmore Road, Lancaster, LA1 3QZ",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,313
,,2017-03-21,-2.801038,54.050093,,0.07,2017-03-21,17,17,17,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,,,,,not permissioned,,"Damside Street Car Park, North Of 50-62 Church Street, Lancaster, LA1 1LH",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,316
,,2017-03-21,-2.820542,54.050824,,10.75,2017-03-21,278,278,278,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Luneside West, Lancaster, LA1 5FT",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,323
,,2017-03-21,-2.813842,54.045611,,0.44,2017-03-21,1,1,1,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"The Knoll, Westbourne Road, Lancaster, LA1 5EF",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,324
yes,,2018-02-15,-2.77917,54.041302,,1.68,2018-02-15,200,200,200,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,"The Abattoir, Wyresdale Road, Lancaster",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,331
yes,,2018-02-15,-2.795687,54.049822,,4.78,2018-02-15,330,330,330,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version. Expectation for student housing.. 08/00866/OUT - Comprehensive redevelopment comprising a retail led mixed used scheme to include demolition of existing buildings and associated structures, the demolition of all residential dwellings, the closure and alteration of highways, engineering w",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,mixed ownership,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,"Canal Corridor North Development Site, Lancaster",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,343
yes,,2018-02-15,-2.78165,54.041655,,3.21,2018-02-15,72,72,72,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,"Farmers Auction Mart, Wyresdale Road, Lancaster",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,359
,,2017-03-21,-2.821446,54.051734,,1.96,2017-03-21,12,12,12,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Land North of New Quay Road, Lancaster, LA1 5UZ",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,366
yes,,2018-02-15,-2.775494,54.053028,,3.66,2018-02-15,50,50,50,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,"Ridge Lea Hospital, Stone Row Head, Lancaster",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,369
yes,,2018-02-15,-2.78717,54.039614,,1.54,2018-02-15,15,15,15,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,"University Of Cumbria, Coulston Road, Lancaster",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,372
,,2017-03-21,-2.796784,54.018546,,0.73,2017-03-21,21,21,21,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Former Filter House, Scotforth Road, Lancaster, LA1 4XW",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,375
yes,,2018-02-15,-2.776227,54.051379,,0.88,2018-02-15,20,20,20,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,"Stone Row Head, Lancaster",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,383
,,2017-03-21,-2.770955,54.047961,,2.49,2017-03-21,75,75,75,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,,,,,not permissioned,,"Moor Park, Quernmore Road, Lancaster, LA1 3QZ",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,389
yes,,2018-02-15,-2.89757,54.016784,,23.11,2018-02-15,576,576,576,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version. 05/00740/REM - Reserved Matters application for erection of a retirement village comprising dwellings, other residential accommodation, retail, leisure, recreation and ancillary administration,creation of a new access and circulation road",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,2005-10-25,full planning permission,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Former Pontins Holiday Camp, Carr Lane, Middleton",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,408
yes,,2018-02-15,-2.856555,54.076611,,0.29,2018-02-15,3,3,3,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,mixed ownership,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,"Church Lane Car Park, Morecambe",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,451
,,2017-03-21,-2.858155,54.075646,,0.58,2017-03-21,11,11,11,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,,,,,not permissioned,,"Morecambe Town Hall Car Park, Morecambe, LA4 5AF",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,470
yes,,2018-02-15,-2.868093,54.072133,,0.1,2018-02-15,8,8,8,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,"Club, Victoria Street, Morecambe",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,481
,,2017-03-21,-2.850221,54.060567,,0.5,2017-03-21,9,9,9,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,,,,,not permissioned,,"Nursery On White Lund Road, White Lund, Morecambe, LA3 3DT",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,495
,,2017-03-21,-2.869809,54.057731,,0.1,2017-03-21,16,16,16,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Land Adjacent to the Bungalow, Westcliffe, Morecambe, Morecambe, LA3 3NP",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,497
yes,,2018-02-15,-2.854692,54.056581,,0.23,2018-02-15,10,10,10,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version. 16/01464/OUT - Outline application for demolition of exisitng dwelling and outbuilding and the erection of 10 dwellings and creation of a new vehicular access",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,2017-05-16,outline planning permission,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Land West Of 113 White Lund Road, Oxcliffe Road, Morecambe",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,500
yes,,2018-02-15,-2.869389,54.072025,,0.34,2018-02-15,24,24,24,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,"Westview Road Car Park, Morecambe",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,522
yes,,2018-02-15,-2.848929,54.076638,,0.28,2018-02-15,50,50,50,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version. 07/01236/FUL, 10/00519/RENU, 13/00499/RENU, 13/01271/FUL, 16/01056/FUL. 17/00311/VCN - Erection of 50 residential apartments with associated access, car parking and landscaping (pursuant to the variation of condition 5 to omit the surface water discharge rate and condition 14 to amend the habitat mitigation; removal of condi",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,2017-06-14,full planning permission,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Broadway Hotel, Marine Road East, Morecambe",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,523
yes,,2018-02-15,-2.876281,54.067651,,0.15,2018-02-15,21,21,21,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version. 05/00774/OUT, 15/00248/FUL. 15/00248/FUL - Demolition of existing depot and erection of two three-storey residential buildings comprising a total of 21 self-contained one-bedroom supported living apartments with associated open space and car parking.",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,,2015-06-29,full planning permission,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Grove Street Depot, Morecambe",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,529
,,2017-03-21,-2.826745,54.163075,,1.91,2017-03-21,60,60,60,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Kays Garden Centre, Lindeth Road, Silverdale, LA5 0TX",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,578
yes,,2018-02-15,-2.886107,54.064775,,0.13,2018-02-15,17,17,17,"14/00106/CU - Change of use and conversion of former public house (A4) to five 1-bed, eight 2-bed and four 3-bed apartments (C3), construction of dormers to front and rear, creation of associated car parking and landscaping and the demolition of existing",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,2014-05-22,full planning permission,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Battery Hotel, Sandylands Promenade, Heysham",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,692
yes,,2018-02-15,-2.799371,54.047569,,0.04,2018-02-15,35,35,35,"14/00961/CU - Change of use of upper floors from retail and storage to student accommodation comprising 35 studio apartments, creation of a fourth floor with alterations to the roof including new dormer windows to the front and rear, alterations to fenes",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,2014-12-10,full planning permission,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"5-11 Brock Street, Lancaster",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,693
,,2017-03-21,-2.797672,54.049773,,0.03,2017-03-21,11,11,11,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,,not permissioned,,"Tramway Hotel, 127 St Leonards Gate, Lancaster, LA1 1NL",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,696
,,2017-03-21,-2.815363,54.044514,,0.54,2017-03-21,4,4,4,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Westbourne House, Westbourne Road, Lancaster, LA1 5EF",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,697
yes,,2018-02-15,-2.798474,54.050155,,0.11,2018-02-15,27,27,27,"13/01274/FUL - Erection of two mixed use buildings and change of use of warehouse (B8) to create student accommodation for 78 students in the form of 15 Studio flats, 12 cluster flats (C4), a shop (A1), an office (A2) and a laundrette (sui generis)",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,2014-04-08,full planning permission,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"47-51 North Road, Lancaster",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,698
yes,,2018-02-15,-2.755491,54.076146,,6.19,2018-02-15,20,20,20,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version. 05/01432/OUT - Renewal of application 00/00920/OUT for proposed redevelopment including demolition of existing mill, erect houses, industrial units, construct new access and provision of associated open space and landscaping",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,2006-02-03,full planning permission,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Halton Mill, Mill Lane, Halton, Lancaster, Lancashire, LA2 6ND, Halton",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,713
yes,,2018-02-15,-2.768977,54.131866,,6.42,2018-02-15,192,192,192,"Site has a draft allocation in the Strategic Policies and Land Allocations DPD, Publication Version",Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,not permissioned,,"Former TDG Site, Warton Road, Carnforth",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,780
,,2017-03-21,-2.786778,53.995388,,0.33,2017-03-21,27,27,27,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,,,,,not permissioned,,"Galgate Mill, Chapel Lane, Galgate, LA2 0PR",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,782
,,2017-03-21,-2.824338,54.04812,,8.72,2017-03-21,398,398,398,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,,,,,not permissioned,,"Lune Industrial Estate, New Quay Road, Lancaster, LA1 5FT",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,785
,,2017-03-21,-2.770202,54.128586,,0.03,2017-03-21,9,9,9,16/00172/CU,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"2-4 New Street, Carnforth, LA1 1EG",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,826
,,2017-03-21,-2.856594,54.07182,,0.03,2017-03-21,6,6,6,,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,https://planning.lancaster.gov.uk/online-applications/,permissioned,,"Alice Street Works, Morecambe, LA4 5HN",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,828
,,2017-03-21,-2.879725,54.022381,,0.17,2017-03-21,10,10,10,11/00702/FUL,Lancaster City Council,http://opendatacommunities.org/id/district-council/lancaster,not owned by a public authority,,,,not permissioned,,"Old Roof Tree Inn, Middleton, LA3 3JT",http://www.lancaster.gov.uk/planning/planning-policy/brownfield-register,829
