Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-15,-0.139441,51.46984,,2.84,2019-12-20,,181,181,,,http://opendatacommunities.org/id/london-borough-council/waltham-forest,owned by a public authority,2019-09-26,outline planning permission,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P0T1RVBOIWV00,permissioned,,Westbury Estate,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,BLR028
yes,2019-12-20,2017-12-15,-0.109462,51.460578,,1.61,2017-12-15,,304,304,,,http://opendatacommunities.org/id/london-borough-council/lambeth,mixed ownership,2017-03-23,full planning permission,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NUTFJUBO0I800|https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZRAVLBOJME00,permissioned,,"Land Bounded By Somerleyton Road, Coldharbour Lane And Railway",,BLR001
yes,,2018-12-17,-0.131703,51.436606,,0.16,2019-12-20,,9,9,,,http://opendatacommunities.org/id/london-borough-council/lambeth,not owned by a public authority,2019-05-20,full planning permission,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P79Y2GBOJ2U00,permissioned,,Land to the rear of Colin Court at Woodfield Avenue,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,BLR038
yes,,2017-12-15,-0.131237,51.469863,,0.06,2018-12-17,,14,14,,,http://opendatacommunities.org/id/london-borough-council/redbridge,not owned by a public authority,2018-04-06,full planning permission,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=makeComment&keyVal=O4G9WSBOK2J00,permissioned,,184 Larkhall Lane,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,BLR022
yes,2019-12-20,2017-12-15,-0.127122,51.463812,,0.47,2017-12-15,,55,55,,,http://opendatacommunities.org/id/london-borough-council/lambeth,owned by a public authority,2017-02-10,full planning permission,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NUTTNKBO0IB00,permissioned,,Fenwick Estate South,,BLR003
yes,2019-12-20,2017-12-15,-0.129232,51.452703,,0.29,2017-12-15,,5,5,,,http://opendatacommunities.org/id/london-borough-council/lambeth,not owned by a public authority,2017-06-27,full planning permission,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONMVRYBOGKM00,permissioned,,93 King's Avenue,,BLR006
,2019-12-20,2017-12-15,-0.127103,51.464639,,3.15,2017-12-15,,236,236,,,http://opendatacommunities.org/id/london-borough-council/tower-hamlets,owned by a public authority,,,,not permissioned,,Fenwick Estate,,BLR027
yes,2019-12-20,2017-12-15,-0.118156,51.457805,,0.28,2017-12-15,,74,74,,,http://opendatacommunities.org/id/london-borough-council/lambeth,owned by a public authority,2015-10-15,full planning permission,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NMX66CBOJX200,permissioned,,"Olive Morris House, 18 Brixton Hill",,BLR007
yes,,2017-12-15,-0.124917,51.481472,,0.38,2017-12-15,,278,278,,,http://opendatacommunities.org/id/london-borough-council/lambeth,not owned by a public authority,2017-09-06,full planning permission,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCIUJFBO0GI00,permissioned,,12-20 Wyvil Road,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,BLR005
yes,,2018-12-17,-0.123682,51.435605,,0.03,2018-12-17,,6,6,,,http://opendatacommunities.org/id/london-borough-council/lambeth,not owned by a public authority,,,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P9W8F3BOM0G00,pending decision,,12G Leigham Court Road,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,BLR043
yes,,2017-12-15,-0.121093,51.488785,,0.19,2017-12-15,,166,166,,,http://opendatacommunities.org/id/london-borough-council/lambeth,not owned by a public authority,2017-10-13,full planning permission,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O2AEV2BO0GI00,permissioned,,"Texaco Garage, 36-46 Albert Embankment",http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,BLR009
yes,,2018-12-17,-0.119436,51.459082,,0.11,2018-12-17,,24,24,,,http://opendatacommunities.org/id/london-borough-council/lambeth,not owned by a public authority,2018-08-10,full planning permission,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OUB92IBOKC800,permissioned,,41-45 Acre Lane,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,BLR037
yes,,2017-12-15,-0.118361,51.46821,,0.09,2019-12-20,,24,24,,,http://opendatacommunities.org/id/london-borough-council/merton,not owned by a public authority,2019-05-02,full planning permission,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O4YKWIBO0GI00,permissioned,,2-7 Stockwell Green,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,BLR020
yes,,2017-12-15,-0.117135,51.454396,,0.06,2017-12-15,,7,7,,,http://opendatacommunities.org/id/london-borough-council/lambeth,not owned by a public authority,2017-06-15,full planning permission,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEBQZMBOJAK00,permissioned,,85 Brixton Hill,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,BLR014
yes,2019-12-20,2017-12-15,-0.126674,51.469497,,0.19,2017-12-15,,62,62,,,http://opendatacommunities.org/id/london-borough-council/lambeth,not owned by a public authority,2017-06-21,full planning permission,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OH7S7DBOFLE00,permissioned,,340A Clapham Road,,BLR010
yes,2019-12-20,2017-12-15,-0.138776,51.45763,,1.41,2018-12-17,,293,293,,,http://opendatacommunities.org/id/london-borough-council/lambeth,not owned by a public authority,2018-03-29,full planning permission,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=OL40Z6BOKOL00&activeTab=summary,permissioned,,44 Clapham Common South Side,,BLR017
yes,,2017-12-15,-0.116633,51.477464,,2.28,2019-12-20,,261,261,,,http://opendatacommunities.org/id/london-borough-council/westminster,owned by a public authority,2019-09-26,outline planning permission,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=P0T7CFBOIX100&activeTab=summary,permissioned,,South Lambeth Estate,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,BLR030
yes,,2018-12-17,-0.114899,51.449455,,0.06,2018-12-17,,5,5,,,http://opendatacommunities.org/id/london-borough-council/lambeth,not owned by a public authority,2018-11-15,full planning permission,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OTLVHLBOJNM00,permissioned,,Land between 33 and 35 Medora Road,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,BLR045
,2019-12-20,2017-12-15,-0.086676,51.420577,,6.86,2017-12-15,,503,503,,,http://opendatacommunities.org/id/london-borough-council/southwark,owned by a public authority,,,,not permissioned,,Central Hill Estate,,BLR025
yes,,2018-12-17,-0.113115,51.485005,,2.03,2018-12-17,,738,738,,,http://opendatacommunities.org/id/london-borough-council/lambeth,not owned by a public authority,2018-08-23,full planning permission,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?keyVal=P031HPBOI0700&activeTab=summary,permissioned,,"Gasholder Station, Kennington Oval",http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,BLR035
,,2017-12-15,-0.11222,51.456874,,0.34,2017-12-15,,18,18,,,http://opendatacommunities.org/id/london-borough-council/lambeth,owned by a public authority,,,,not permissioned,,Fitch Court,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,BLR034
yes,,2017-12-15,-0.111203,51.498008,,0.02,2018-12-17,,6,6,,,http://opendatacommunities.org/id/london-borough-council/richmond,not owned by a public authority,2018-06-22,full planning permission,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ONZNCQBOH3X00,permissioned,,2-4 Hercules Road,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,BLR024
yes,,2017-12-15,-0.110483,51.463086,,0.47,2019-12-20,,97,97,,,http://opendatacommunities.org/id/london-borough-council/lambeth,owned by a public authority,,,,not permissioned,,Pope's Road Car Park,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,BLR033
,2019-12-20,2017-12-15,-0.111573,51.446745,,4.2,2017-12-15,,159,159,,,http://opendatacommunities.org/id/london-borough-council/sutton,owned by a public authority,,,,not permissioned,,Cressingham Gardens,,BLR026
yes,,2018-12-17,-0.108367,51.493821,,0.12,2018-12-17,,6,6,,,http://opendatacommunities.org/id/london-borough-council/lambeth,not owned by a public authority,2018-06-05,full planning permission,https://planning.lambeth.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OOXAH2BOI7D00,permissioned,,Garages at Walcot Square,http://lambethopenmappingdata-lambethcouncil.opendata.arcgis.com/datasets/brownfield-land-register,BLR041
,2019-12-20,2017-12-15,-0.130305,51.478601,,1.91,2017-12-15,,21,21,,,http://opendatacommunities.org/id/london-borough-council/wandsworth,owned by a public authority,,,,not permissioned,,Hemans Estate,,BLR029
