Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2017-09-01,-1.34596,50.987111,,0.6,2017-12-21,16,16,16,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,,,,Not Permissioned,"Nuttalls Yard, Allbrook Hill, Allbrook",BLR-1-1,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
,,2017-09-01,-1.284988,50.933897,,0.8,2017-12-21,14,14,14,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,,,,pending decision,"Land at south of Long Garden Cottage, Winchester Road (Braxell's Farm), Botley",BLR-2-1,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
yes,,2017-09-01,-1.381295,50.990145,,0.38,2017-12-21,12,12,12,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,2017-06-16,full planning permission,,permissioned,"59-61 Brownhill Road, Chandlers Ford",BLR-3-1,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
yes,,2017-09-01,-1.382439,50.997372,,0.5,2017-12-21,16,16,16,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,mixed ownership,,,,Not Permissioned,"Rear of shopping parade, Hiltingbury, Chandlers Ford",BLR-3-2,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
,,2017-09-01,-1.387441,50.975673,,0.45,2017-12-21,14,14,14,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,,,,Not Permissioned,"Junction at Leigh Road and Bournemouth Road, Chandlers Ford",BLR-3-3,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
,,2017-09-01,-1.38238,50.982463,,0.9,2017-12-21,64,64,64,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,,,,Not Permissioned,"Central Precinct, Chandlers Ford",BLR-3-4,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
,,2017-09-01,-1.388648,50.993286,,0.8,2017-12-21,25,25,25,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,,,,Not Permissioned,"Common Road Industrial Estate, Chandlers Ford",BLR-3-5,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
,,2017-09-01,-1.391518,50.992852,,4.7,2017-12-21,130,130,130,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,2017-07-06,outline planning permission,,permissioned,"Draper Tools, Chandlers Ford",BLR-3-6,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
,,2017-09-01,-1.354435,50.970828,,0.31,2017-12-21,49,49,49,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,,,,pending decision,"10-20 Romsey Road, Eastleigh",BLR-4-1,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
,,2017-09-01,-1.358542,50.973549,,1.9,2017-12-21,64,64,64,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,,,,,Not Permissioned,"Land at Toynbee Road, Eastleigh",BLR-4-2,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
yes,,2017-09-01,-1.374659,50.963322,,0.3,2017-12-21,14,14,14,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,2016-07-19,full planning permission,,permissioned,"Beatrice Royal Art Gallery, Eastleigh",BLR-4-3,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
,,2017-09-01,-1.356413,50.962692,,0.51,2017-12-21,9,9,9,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,owned by a public authority,2017-06-20,reserved matters approval,,permissioned,"College of further education Desborough Road, Eastleigh",BLR-4-4,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
,,2017-09-01,-1.356346,50.96547,,0.19,2017-12-21,9,9,9,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,owned by a public authority,2015-04-07,outline planning permission,,permissioned,"Eastleigh College Education Annexe, Cranbury Road, Eastleigh",BLR-4-5,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
yes,,2017-09-01,-1.358053,50.972835,,4.84,2017-12-21,43,43,43,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,2014-11-24,full planning permission,,permissioned,"Former Premier Foods Bakery Site, Land at Toynbee Road, Eastleigh",BLR-4-6,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
,,2017-09-01,-1.345776,50.970816,,0.85,2017-12-21,10,10,10,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,,,,Not Permissioned,"GW Martin, Eastleigh",BLR-4-7,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
yes,,2017-09-01,-1.349066,50.973838,,2.05,2017-12-21,26,26,26,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,2012-12-13,full planning permission,,permissioned,"Travis Perkins, Mill Street, Eastleigh",BLR-4-8,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
yes,,2017-09-01,-1.299095,50.964853,,0.05,2017-12-21,5,5,5,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,2016-06-08,full planning permission,,permissioned,"443 Fair Oak Road, Fair Oak",BLR-5-1,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
,,2017-09-01,-1.3032,50.975992,,0.23,2017-12-21,6,6,6,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,,,,Not Permissioned,"Land at Fox and Hounds Public House, Winchester Road, Fair Oak",BLR-5-3,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
yes,,2017-09-01,-1.284162,50.966336,,0.7,2017-12-21,27,27,27,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,,,,pending decision,"Land at corner of Mortimers Lane and Knowle Lane, Fair Oak",BLR-5-4,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
yes,,2017-09-01,-1.302984,50.923808,,0.25,2017-12-21,9,9,9,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,,full planning permission,,permissioned,"5-9 Shamblehurst Lane South, Hedge End",BLR-7-1,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
yes,,2017-09-01,-1.29696,50.913745,,0.2,2017-12-21,9,9,9,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,2016-12-16,full planning permission,,permissioned,"14 Hobb Lane, Hedge End",BLR-7-2,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
,,2017-09-01,-1.345215,50.883001,,0.53,2017-12-21,19,19,19,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,,,,pending decision,"Abbey Fruit Farm, Grange Road, Hound",BLR-8-1,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
yes,,2017-09-01,-1.344645,50.873961,,0.29,2017-12-21,9,9,9,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,2017-11-10,full planning permission,,permissioned,"Former British Legion Club, Station Road, Hound",BLR-8-2,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
,,2017-09-01,-1.326568,50.926122,,1.8,2017-12-21,47,47,47,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,,,,Not Permissioned,"Depot south of Botley Road, West End",BLR-9-1,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
yes,,2017-09-01,-1.32596,50.927872,,3.1,2017-12-21,87,87,87,,Eastleigh Borough Council,http://opendatacommunities.org/id/district-council/eastleigh,not owned by a public authority,2016-03-15,full planning permission,,permissioned,"Moorgreen Hospital, Botley Road, West End",BLR-9-4,https://emaps.eastleigh.gov.uk/webmaplayers8/Map.aspx?MapName=BrownfieldRegister,,,
