Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-18,-2.329392,53.446622,,0.78,2017-12-18,58,58,58,Outline application for demolition of existing factory buildings followed by erection of two to three storey residential development (up to 58 units) with access onto Stretford Road and the provision of a turning area on Link Avenue. Approval sought for access with all other matters reserved.,Trafford Council,http://opendatacommunities.org/id/metropolitan-district-council/trafford,not owned by a public authority,2017-03-23,full planning permission,http://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OA3AAHQLILS00,permissioned,"Simpsons Food Factory, Stretford Road, M41 9WH",1501,https://mappinggm.org.uk/gmodin,,,
yes,,2017-12-18,-2.39142,53.439729,,0.7,2017-12-18,27,27,27,Site is included in the Draft Allocations plan as a potential housing site for a minimum of 27 units,Trafford Council,http://opendatacommunities.org/id/metropolitan-district-council/trafford,not owned by a public authority,,,,Not permissioned,"Former Mosedales Brickworks, 4 Ends Lane, Flixton",1530,https://mappinggm.org.uk/gmodin,,,
yes,,2017-12-18,-2.348259,53.448698,,0.58,2017-12-18,22,22,22,Site is included in the Draft Allocations plan as a potential housing site for a minimum of 22 units,Trafford Council,http://opendatacommunities.org/id/metropolitan-district-council/trafford,owned by a public authority,,,,Not permissioned,"Higher Road Depot and Adjoining site, Urmston",1552,https://mappinggm.org.uk/gmodin,,,
yes,,2017-12-18,-2.352807,53.385217,,0.42,2017-12-18,21,21,21,Site is included in the Adopted Altrincham Business Neighbourhood Plan as a potential housing site for a minimum of 21 units.,Trafford Council,http://opendatacommunities.org/id/metropolitan-district-council/trafford,owned by a public authority,,,,Not permissioned,"Regent Road/New Street, Altrincham",1582,https://mappinggm.org.uk/gmodin,,,
yes,,2017-12-18,-2.344476,53.386796,,0.85,2017-12-18,43,43,43,Site is included in the Adopted Altrincham Business Neighbourhood Plan as a potential housing site for a minimum of 43 units.,Trafford Council,http://opendatacommunities.org/id/metropolitan-district-council/trafford,not owned by a public authority,,,,Not permissioned,"Oakfield Road/Balmoral Road, Altrincham",1585,https://mappinggm.org.uk/gmodin,,,
yes,,2017-12-18,-2.345324,53.385679,,0.35,2017-12-18,17,17,17,Site is included in the Adopted Altrincham Business Neighbourhood Plan as a potential housing site for a minimum of 17 units.,Trafford Council,http://opendatacommunities.org/id/metropolitan-district-council/trafford,not owned by a public authority,,,,Not permissioned,"Mayors Road/Manors Road, Altrincham",1586,https://mappinggm.org.uk/gmodin,,,
yes,,2017-12-18,-2.278468,53.459982,,2.51,2017-12-18,125,125,125,Site is included in the Draft Allocations plan as a potential housing site for a minimum of 125 units,Trafford Council,http://opendatacommunities.org/id/metropolitan-district-council/trafford,not owned by a public authority,,,,Not permissioned,"Former Bakemark UK, Skerton Road, Old Trafford",1607,https://mappinggm.org.uk/gmodin,,,
yes,,2017-12-18,-2.316824,53.372356,,0.87,2017-12-18,31,31,31,Site is included in the Draft Allocations plan as a potential housing site for a minimum of 31 units,Trafford Council,http://opendatacommunities.org/id/metropolitan-district-council/trafford,not owned by a public authority,,,,Not permissioned,"289 Hale Road, Halebarns",1623,https://mappinggm.org.uk/gmodin,,,
yes,,2017-12-18,-2.337729,53.457573,,0.38,2017-12-18,15,15,15,Site could be a potential housing site for a minimum of 15 units,Trafford Council,http://opendatacommunities.org/id/metropolitan-district-council/trafford,not owned by a public authority,,,,Not permissioned,"Land South of Lostock Road Roundabout, Lostock, Stretford",1677,https://mappinggm.org.uk/gmodin,,,
yes,,2017-12-18,-2.346584,53.387159,,2.5,2017-12-18,150,150,150,Demolition of existing buildings and erection of a mixed-use development including residential for a minimum of 150 units,Trafford Council,http://opendatacommunities.org/id/metropolitan-district-council/trafford,not owned by a public authority,2014-01-28,outline planning permission,http://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW32QLTA718,permissioned,"Land at Oakfield Road (Altair) Moss Lane, Altrincham",1696,https://mappinggm.org.uk/gmodin,,,
yes,,2017-12-18,-2.337462,53.456127,,0.37,2017-12-18,14,14,14,Site could be a potential housing site for a minimum of 14 units,Trafford Council,http://opendatacommunities.org/id/metropolitan-district-council/trafford,not owned by a public authority,,,,Not permissioned,"Moss Vale Crescent, Lostock, Stretford",1713,https://mappinggm.org.uk/gmodin,,,
