Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-20,-2.312615,51.225141,,3.6,2018-11-20,160,160,160,Planning ref 2015/1392/OTS. Reserved Matters Expected 2018 . Acorn Housing Group.. Redevelopment of former print works to accommodate 160 dwellings.. http://www.londonandcounty.co.uk/projects_slough.htm,Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,2016-09-28,outline planning permission,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NQ2ZRUKPGXC00,permissioned,,"Caxton Road, Frome",http://www.mendip.gov.uk/land,FRO058
yes,,2017-12-20,-2.315739,51.225265,,0.25,2018-11-20,7,7,7,Permission for 7 dwellings and 3 workspaces - expired. Demolition of workshops to form 7 dwellings.,Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,,,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NGF2QVKPFKB00,not permissioned,,"Locks Hill Works, 49-51 Locks Hill, Frome",http://www.mendip.gov.uk/land,FRO048
yes,,2018-11-20,-2.317609,51.230485,,4.61,2018-11-20,250,250,250,Site allocated in adopted Plan and emerging site allocations plan. Land now aquired by Council to be brought forward with Acorn Housing Group. Site also includes land owned by Frome Town Council. Supercedes an extant permission for 60 dwellings on part of the site in 2017 register. Mixed use redevelopment site for housing and commercial. http://www.mendip.gov.uk/redevelopmentsaxonvale,Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,owned by a public authority,,,,not permissioned,,"Saxonvale, Frome",http://www.mendip.gov.uk/land,FRO009
yes,,2017-12-20,-2.314911,51.228919,,0.3,2018-11-20,9,9,9,"Redevelopment of transport depot to accommodate 9 dwellings (consisting of 2 four bedroom detached dwellings, and 2 three bedroom and 5 two bedroom houses arranged in two terraces).",Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,2016-12-08,full planning permission,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O3GE9FKPJRS00,permissioned,,"John Snelgrove Limited, Victoria Road, Frome",http://www.mendip.gov.uk/land,FRO221
yes,,2017-12-20,-2.335902,51.235141,,1.55,2018-11-20,64,64,64,Planning Ref 2016/1025/FUL. A mixed use development consisting of 64 dwellings on a site that has been cleared of rubble and debris.. http://vallispark.co.uk/,Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,2017-08-31,outline planning permission,http://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O66H70KPKG500,permissioned,,"Land at Vallis Road, Frome",http://www.mendip.gov.uk/land,FRO015
yes,,2017-12-20,-2.324369,51.229388,,0.17,2018-11-20,10,10,10,"Demolition of single storey buildings, conversion of a listed building to 2 dwellings (2 and 3 bed) and the erection of a courtyard group of 8 three bedroom dwellings.",Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,2015-06-16,full planning permission,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZOYKPXU761,permissioned,,"25 Christchurch Street West, Frome",http://www.mendip.gov.uk/land,FRO031
yes,,2017-12-20,-2.330294,51.221821,,0.12,2018-11-20,5,5,5,Demolition of existing buildings on the site and construction of 5 dwellings (2 and 3 bed) with a shared parking area to the front.,Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,2015-05-01,full planning permission,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NCTIW1KP2G000,permissioned,,"TMH Commercials, 157a The Butts, Frome",http://www.mendip.gov.uk/land,FRO223
,,2017-12-20,-2.709791,51.157653,,1.95,2018-11-20,62,62,62,County Council depot site - would need to relocate. Housing site allocated in draft Local Plan Part 2 (site allocations document).,Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,,,,not permissioned,,"Glastonbury Highway Depot, Glastonbury",http://www.mendip.gov.uk/land,GLAS001
,,2017-12-20,-2.710056,51.158507,,0.15,2018-11-20,5,5,5,Garage - alternative site has consent. Housing site allocated in draft Local Plan Part 2 (site allocations document).,Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,,,,not permissioned,,"Avalon Motors, Wells Road, Glastonbury",http://www.mendip.gov.uk/land,GLAS001a
,,2017-12-20,-2.718119,51.144175,,0.14,2018-11-20,25,25,25,Car wash with expired permission for housing. Allocated in draft Local Plan Part 2 (site allocations document).,Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,,,,not permissioned,,"Garage site, Frogmore, Street Road, Glastonbury",http://www.mendip.gov.uk/land,GLAS027
,,2017-12-20,-2.70493,51.159104,,0.63,2018-11-20,25,25,25,Site allocated for housing in draft Local Plan Part 2 (proposed changes document). Both sites in use at present. Enlarged from 2017,Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,,,,not permissioned,,"Lintells Garage and Avalon Repair , Wells Road, Glastonbury",http://www.mendip.gov.uk/land,GLAS055 and GLAS121
yes,,2017-12-20,-2.739828,51.126945,,0.01,2018-11-20,5,5,5,Planning Ref 2017/1865/PAO. Change of use of offices to residential to form 5 flats.,Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,2017-08-30,full planning permission,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OSPYYWKP03400,permissioned,,"68-70 High Street and 4 Farm Road, Street",http://www.mendip.gov.uk/land,STR140
yes,,2017-12-20,-2.54626,51.191174,,0.06,2018-11-20,6,6,6,Planning Ref 2018/0254/FUL. Construction of 6 flats in a commercial service yard.,Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,2018-04-24,full planning permission,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P3FGJ0KPKCJ00,permissioned,,"Service yard off Church Lane and Peter Street, Shepton Mallet",http://www.mendip.gov.uk/land,SHEP114
yes,,2017-12-20,-2.543397,51.190584,,0.94,2018-11-20,146,146,146,2016/0509/FUL. Revsied application 2016/2485/FUL with additional parking is more likley to be implemented. Site being used for prison tours until 2021. Conversion of the former Shepton Mallet Prison to 146 residential units.. http://www.cityandcountry.co.uk/developments-coming-soon/1610-the-old-shepton-mallet-gaol/1610-the-old-shepton-mallet-gaol.aspx,Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,2017-07-14,full planning permission,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O3CVCHKPJQ300,permissioned,,Shepton Mallet Prison,http://www.mendip.gov.uk/land,SHEP103
