Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-22,-3.600534,50.459882,,0.68,2018-12-19,10,10,10,3951/17/FUL,South Hams District Council,http://opendatacommunities.org/id/district-council/south-hams,not owned by a public authority,,full planning permission,,pending decision,,"Former Glendinning Site, Torhil, Ipplepen Road, Marldon, TQ3 1SE",https://www.southhams.gov.uk/article/4291/Brownfield-LandRegister,SH_34_10_16
yes,,2017-12-22,-3.575313,50.364775,,8.93,2018-12-19,130,130,130,2161/17/OPA,South Hams District Council,http://opendatacommunities.org/id/district-council/south-hams,not owned by a public authority,,other,,pending decision,,"Noss Marina, Bridge Road, Kingswear, Dartmouth, TQ6 0EA",https://www.southhams.gov.uk/article/4291/Brownfield-LandRegister,SH_30_05_16
yes,,2017-12-22,-3.70634,50.448089,,5.87,2018-12-19,130,130,130,,South Hams District Council,http://opendatacommunities.org/id/district-council/south-hams,not owned by a public authority,,,,not permissioned,,"Foxhole Complex and Shops, Dartington, Totnes, TQ9 6QT",https://www.southhams.gov.uk/article/4291/Brownfield-LandRegister,SH_14_27_16
yes,,2017-12-22,-3.976871,50.383887,,0.34,2018-12-19,30,30,30,,South Hams District Council,http://opendatacommunities.org/id/district-council/south-hams,not owned by a public authority,,,,not permissioned,,"Marquis Motorhomes Site, Lee Mill",https://www.southhams.gov.uk/article/4291/Brownfield-LandRegister,SH_49_07_13
yes,,2017-12-22,-3.603906,50.457524,,0.52,2018-12-19,5,5,5,34/1890/15/O,South Hams District Council,http://opendatacommunities.org/id/district-council/south-hams,not owned by a public authority,2017-09-27,outline planning permission,,permissioned,,"RMC Quarry Site, Marldon",https://www.southhams.gov.uk/article/4291/Brownfield-LandRegister,SH_34_09_14
yes,,2017-12-22,-3.678014,50.426988,,0.46,2018-12-19,26,26,26,1483/17/POD & 3895/17/POD,South Hams District Council,http://opendatacommunities.org/id/district-council/south-hams,not owned by a public authority,2017-07-27,other,,permissioned,,"Parkers Barn, Parkers Way, Totnes, Devon, TQ9 5UF",https://www.southhams.gov.uk/article/4291/Brownfield-LandRegister,1483/17/POD
yes,,2017-12-22,-4.013264,50.328101,,3.14,2018-12-19,70,70,70,37/2548/14/O,South Hams District Council,http://opendatacommunities.org/id/district-council/south-hams,not owned by a public authority,2016-09-16,outline planning permission,,permissioned,,"SX5670, 4944 West of Collaton Park, Newton Ferrers, Devon, PL8 2NE",https://www.southhams.gov.uk/article/4291/Brownfield-LandRegister,37/2548/14/O
yes,,2017-12-22,-3.579282,50.352211,,0.02,2018-12-19,5,5,5,0805/16/FUL,South Hams District Council,http://opendatacommunities.org/id/district-council/south-hams,not owned by a public authority,2016-06-22,full planning permission,,permissioned,,"Police Station, Mayors Avenue, Dartmouth, Devon, TQ6 9NF",https://www.southhams.gov.uk/article/4291/Brownfield-LandRegister,0805/16/FUL
yes,,2017-12-22,-4.125643,50.336974,,3.05,2018-12-19,81,81,81,"58/2441/15/F, 2821/17/FUL",South Hams District Council,http://opendatacommunities.org/id/district-council/south-hams,not owned by a public authority,2015-03-23,full planning permission,,permissioned,,"Fort Bovisand, Bovisand, Bovisand, Devon, PL9 0AB",https://www.southhams.gov.uk/article/4291/Brownfield-LandRegister,58/2441/15/F
yes,,2017-12-22,-3.710645,50.444437,,0.75,2018-12-19,32,32,32,14/0142/15/F,South Hams District Council,http://opendatacommunities.org/id/district-council/south-hams,not owned by a public authority,2015-12-09,full planning permission,,permissioned,,"Brimhay Bungalows, Development Site At Sx 7863 6192 Forder Lane, Dartington, Devon, TQ9 6HT",https://www.southhams.gov.uk/article/4291/Brownfield-LandRegister,14/0142/15/F
yes,,2017-12-22,-4.113192,50.320525,,0.37,2018-12-19,16,16,16,58/1014/15/F,South Hams District Council,http://opendatacommunities.org/id/district-council/south-hams,not owned by a public authority,2015-11-12,full planning permission,,permissioned,,"The Eddystone Inn, Heybrook Bay, Plymouth, PL9 0BN",https://www.southhams.gov.uk/article/4291/Brownfield-LandRegister,58/1014/15/F
yes,,2017-12-22,-3.69337,50.453684,,1.28,2018-12-19,20,20,20,,South Hams District Council,http://opendatacommunities.org/id/district-council/south-hams,not owned by a public authority,,,,not permissioned,,"Higher Barton Farm, Dartington",https://www.southhams.gov.uk/article/4291/Brownfield-LandRegister,SH_14_26_16
yes,,2017-12-22,-3.856986,50.403123,,1.39,2018-12-19,36,36,36,1317/16/OPA,South Hams District Council,http://opendatacommunities.org/id/district-council/south-hams,not owned by a public authority,2018-08-14,outline planning permission,,permissioned,,"Land adjacent to Siding Cross, Wrangaton",https://www.southhams.gov.uk/article/4291/Brownfield-LandRegister,SH_57_21_16
