Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-11-28,-0.329811,51.232473,,0.5,2017-11-28,25,25,25,Conversion and/or extension of existing office space in upper floors to provide additional residential units.. http://www.molevalley.gov.uk/media/pdf/7/9/Brownfield_LAA_June_2017REVFC.pdf,Mole Valley District Council,http://opendatacommunities.org/id/district-council/mole-valley,owned by a public authority,,,,not permissioned,,"St Martin's Walk Centre (Upper Floors), Dorking RH4 1UX",https://maps.molevalley.gov.uk/,BLR02
yes,,2017-11-28,-0.331253,51.293989,,0.21,2017-11-28,25,25,25,Residential development as part of a mixed use scheme as set out in the Transform Leatherhead Masterplan.. http://www.molevalley.gov.uk/media/pdf/7/9/Brownfield_LAA_June_2017REVFC.pdf|http://www.molevalley.gov.uk/index.cfm?articleid=29385,Mole Valley District Council,http://opendatacommunities.org/id/district-council/mole-valley,owned by a public authority,,,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2014/1918,not permissioned,,"Claire House and James House, Bridge St, Leatherhead KT22 8BZ",https://maps.molevalley.gov.uk/,BLR06
,,2017-11-28,-0.330567,51.297151,,1.85,2017-11-28,120,120,120,Residential development as part of a mixed use scheme as set out in the Transform Leatherhead Masterplan.. http://www.molevalley.gov.uk/media/pdf/7/9/Brownfield_LAA_June_2017REVFC.pdf|http://www.molevalley.gov.uk/index.cfm?articleid=29385,Mole Valley District Council,http://opendatacommunities.org/id/district-council/mole-valley,owned by a public authority,,,,not permissioned,,"Bull Hill Site, Leatherhead, KT22 7AH",https://maps.molevalley.gov.uk/,BLR04
yes,,2017-11-28,-0.37199,51.276444,,0.33,2017-11-28,5,5,5,"Residential development as part of a well-designed mixed use building and/or development on garage court to rear, incorporating up to around 10 residential units (gross).. http://www.molevalley.gov.uk/media/pdf/7/9/Brownfield_LAA_June_2017REVFC.pdf",Mole Valley District Council,http://opendatacommunities.org/id/district-council/mole-valley,owned by a public authority,,,,not permissioned,,"Grove Corner, Lower Shott/Guildford Road, Bookham KT23 4LP",https://maps.molevalley.gov.uk/,BLR01
,,2017-11-28,-0.332044,51.295224,,0.77,2017-11-28,95,95,95,"Residential redevelopment of existing sorting office and telephone exchange, subject to satisfactory relocation of existing uses.. http://www.molevalley.gov.uk/media/pdf/7/9/Brownfield_LAA_June_2017REVFC.pdf|http://www.molevalley.gov.uk/index.cfm?articleid=29385",Mole Valley District Council,http://opendatacommunities.org/id/district-council/mole-valley,not owned by a public authority,,,,not permissioned,,"Sorting Office, Station Rd, Leatherhead KT22 7AE and Telephone Exchange, Station Rd, Leatherhead KT22 7AF",https://maps.molevalley.gov.uk/,BLR05
yes,,2017-11-28,-0.333982,51.234295,,0.33,2017-11-28,30,30,30,Extension and conversion of Vine Court to provide 30 No. flats with associated landscaping.,Mole Valley District Council,http://opendatacommunities.org/id/district-council/mole-valley,not owned by a public authority,2017-10-05,full planning permission,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2015/0177,permissioned,,"Vine Court, Chalkpit Lane, Dorking RH4 1XG",https://maps.molevalley.gov.uk/,BLR03
yes,,2017-11-28,-0.32739,51.293447,,0.07,2017-11-28,9,9,9,Change of use from office (Use Class B1) to residential (Use Class C3). Creation of 7 No. flats via reconfiguration of existing building and the creation of 2 No. new flats in an extension to the rear wing.,Mole Valley District Council,http://opendatacommunities.org/id/district-council/mole-valley,not owned by a public authority,2016-03-03,full planning permission,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2015/0555,permissioned,,"Devonshire House, 66 Church St, Leatherhead KT22 8DP",https://maps.molevalley.gov.uk/,BLR09
yes,,2017-11-28,-0.325781,51.23337,,0.11,2017-11-28,8,8,8,"Demolish existing building and erect 8 No. apartments including 8 No. undercroft car parking for residents and 15 No. leased and licensed car parking spaces, together with associated refuse stores, cycle parking, amenity space, and landscaping.",Mole Valley District Council,http://opendatacommunities.org/id/district-council/mole-valley,not owned by a public authority,2016-10-10,full planning permission,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2016/0659,permissioned,,"Land to the rear of 272-294 High St, Dorking RH4 1QT",https://maps.molevalley.gov.uk/,BLR12
yes,,2017-11-28,-0.327615,51.232904,,0.08,2017-11-28,14,14,14,Change of use of 1st floor from commercial to residential to create 8 No. units. Construction of an additional floor at 2nd floor level to create 6 No. residential units including alterations to the fenestration.,Mole Valley District Council,http://opendatacommunities.org/id/district-council/mole-valley,not owned by a public authority,2017-06-07,full planning permission,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2015/0677|http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2016/0905,permissioned,,"207-213 High St, Dorking RH4 1RU",https://maps.molevalley.gov.uk/,BLR13
yes,,2017-11-28,-0.329025,51.232398,,0.1,2017-11-28,9,9,9,Erection of 2nd floor and rear extension for the creation of 9 No. flats with associated cycle and refuse storage. Alteration to shop front to create access from High Street.,Mole Valley District Council,http://opendatacommunities.org/id/district-council/mole-valley,not owned by a public authority,2016-12-12,full planning permission,http://www.molevalley.gov.uk/swiftlg/apas/run/WPHAPPDETAIL.DisplayUrl?theApnID=MO/2016/1108,permissioned,,"145-153 High St, Dorking RH4 1AG",https://maps.molevalley.gov.uk/,BLR14
