Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2018-12-31,,,,0.31,2018-12-31,,,,,London Borough of Havering,http://opendatacommunities.org/id/london-borough-council/havering,Not owned by a local authority,,,,permissioned,"69 Oldchurch Road, Romford",BRK1,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,
,,2018-12-31,,,,0.63,2018-12-31,,,,,London Borough of Havering,http://opendatacommunities.org/id/london-borough-council/havering,owned by a public authority,,,,not permissioned,Como Street Car Park,BRK10,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,
,,2018-12-31,,,,0.81,2018-12-31,,,,,London Borough of Havering,http://opendatacommunities.org/id/london-borough-council/havering,not owned by a public authority,,,,not permissioned,"MATALAN RETAIL LTD, 117 North Street, Romford",BRK11,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,
yes,,2018-12-31,,,,0.32,2018-12-31,,,,Pre-application advice sought,London Borough of Havering,http://opendatacommunities.org/id/london-borough-council/havering,not owned by a public authority,,,,not permissioned,"Brooklands House and Detection House, Brooklands Approach",BRK2,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,
yes,,2018-12-31,,,,6.06,2018-12-31,,,,,London Borough of Havering,http://opendatacommunities.org/id/london-borough-council/havering,not owned by a public authority,,,,not permissioned,"Romford Gas Works, Crow Lane, Romford",BRK3,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,
yes,,2018-12-31,,,,2.88,2018-12-31,,,,,London Borough of Havering,http://opendatacommunities.org/id/london-borough-council/havering,not owned by a public authority,,,,permissioned,Land at Rom Valley Way (Former Romford Ice Rink),BRK4,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,
,,2018-12-31,,,,1.13,2018-12-31,,,,,London Borough of Havering,http://opendatacommunities.org/id/london-borough-council/havering,owned by a public authority,,,,not permissioned,"Oldchurch Gardens, Rush Green, Romford",BRK5,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,
yes,,2018-12-31,,,,0.28,2018-12-31,,,,,London Borough of Havering,http://opendatacommunities.org/id/london-borough-council/havering,not owned by a public authority,,,,permissioned,"143 North Street, Romford (Rear of)",BRK6,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,
yes,,2018-12-31,,,,0.31,2018-12-31,,,,,London Borough of Havering,http://opendatacommunities.org/id/london-borough-council/havering,not owned by a public authority,,,http://development.havering.gov.uk/OcellaWeb/planningDetails?reference=P0600.16&from=planningSearch,pending decision,"213 North Street, Romford",BRK7,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,
yes,,2018-12-31,,,,0.17,2018-12-31,,,,,London Borough of Havering,http://opendatacommunities.org/id/london-borough-council/havering,not owned by a public authority,,,,permissioned,"Crown Public House, London Road, Romford",BRK8,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,
yes,,2018-12-31,,,,1.43,2018-12-31,,,,,London Borough of Havering,http://opendatacommunities.org/id/london-borough-council/havering,not owned by a public authority,,,,permissioned,Land at the junction of Crow Lane and Sandgate Close,BRK9,https://www.havering.gov.uk/download/downloads/id/2960/map_brooklands_december_2018.pdf,,,
yes,,2018-12-31,,,,0.48,2018-12-31,,,,,London Borough of Havering,http://opendatacommunities.org/id/london-borough-council/havering,owned by a public authority,,,,not permissioned,"Brunswick Court, Brunswick Avenue, Upminster",CRA1,https://www.havering.gov.uk/download/downloads/id/2959/map_cranham_december_2018.pdf,,,
yes,,2018-12-31,,,,0.44,2018-12-31,,,,,London Borough of Havering,http://opendatacommunities.org/id/london-borough-council/havering,not owned by a public authority,,,,pending decision,"Chapmans Farm, Hall Lane, Upminster",CRA2,https://www.havering.gov.uk/download/downloads/id/2959/map_cranham_december_2018.pdf,,,
yes,,2018-12-31,,,,0.43,2018-12-31,,,,,London Borough of Havering,http://opendatacommunities.org/id/london-borough-council/havering,not owned by a public authority,,,http://development.havering.gov.uk/OcellaWeb/planningDetails?reference=P1119.13&from=planningSearch,permissioned,"16 & 18 Prospect Road (and land to rear), Hornchurch",EMPK2,https://www.havering.gov.uk/download/downloads/id/2961/map_emmerson_park_december_2018.pdf,,,
