Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-31,-0.195408,51.488828,,0.016,2017-12-31,5,5,5,,Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,not owned by a public authority,2017-02-13,full planning permission,https://www.rbkc.gov.uk/PP/16/06226,permissioned,,32 Eardley Crescent SW5 9JZ,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,RBKC034
yes,,2017-12-31,-0.168245,51.493407,,0.048,2017-12-31,5,5,5,,Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,not owned by a public authority,2017-01-25,full planning permission,https://www.rbkc.gov.uk/PP/16/07621,permissioned,,76-86 Sloane Avenue SW3 3DZ,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,RBKC035
yes,,2017-12-31,-0.173421,51.485368,,0.088,2017-12-31,11,11,11,,Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,not owned by a public authority,2017-02-27,full planning permission,https://www.rbkc.gov.uk/PP/16/08015,permissioned,,Cineworld Cinema 279 King's Road SW3 5EW,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,RBKC036
yes,,2017-12-31,-0.165067,51.496127,,0.046,2017-12-31,7,7,7,,Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,not owned by a public authority,2017-03-03,full planning permission,https://www.rbkc.gov.uk/PP/16/08207,permissioned,,60-62 Walton Street SW3 2HH,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,RBKC037
yes,,2017-12-31,-0.220471,51.52323,,0.07,2017-12-31,5,5,5,,Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,not owned by a public authority,2017-02-14,full planning permission,https://www.rbkc.gov.uk/PP/16/08360,permissioned,,Ladbroke Hall South Wing 79 Barlby Road W10 6AZ,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,RBKC038
yes,,2017-12-31,-0.185838,51.484976,,0.022,2017-12-31,5,5,5,,Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,not owned by a public authority,2017-05-09,full planning permission,https://www.rbkc.gov.uk/PP/16/08497,permissioned,,26 Redcliffe Gardens SW10 9HA,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,RBKC039
yes,,2017-12-31,-0.201027,51.492808,,1.528248,2017-12-31,278,278,450,,Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,mixed ownership,2017-04-11,full planning permission,https://www.rbkc.gov.uk/PP/15/03067,permissioned,,100-100A West Cromwell Road,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,17200001
yes,,2017-12-31,-0.203561,51.49505,,1.133412,2017-12-31,330,330,375,,Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,not owned by a public authority,2012-03-20,full planning permission,https://www.rbkc.gov.uk/PP/17/01973,permissioned,,Homebase - 195 Warwick Road,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,17200004
yes,,2017-12-31,-0.167859,51.488293,,0.534749,2017-12-31,39,39,39,,Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,not owned by a public authority,2016-02-04,full planning permission,https://www.rbkc.gov.uk/PP/15/04338,permissioned,,196 to 222 King's Road,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,17200005
yes,,2017-12-31,-0.204155,51.49532,,0.560775,2017-12-31,163,163,163,,Royal Borough of Kensington and Chelsea,http://opendatacommunities.org/id/london-borough-council/kensington-and-chelsea,not owned by a public authority,2013-10-25,full planning permission,https://www.rbkc.gov.uk/PP/08/01214,permissioned,,Telephone Exchange 213-215 Warwick Road,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,17200007
