Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2017-12-29,-2.048198,52.556875,,0.14,2017-12-29,6,6,6,,Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall,,,,,not permissioned,"ADJ 44 BULL LANE, DARLASTON",HO1358,,,,
,,2017-12-29,-1.974013,52.582095,,0.09,2017-12-29,10,10,10,,Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall,not owned by a public authority,,,,not permissioned,POOL STREET (site of former 12 to 15),HO1346,,,,
,,2017-12-29,-2.054252,52.588469,,0.16,2017-12-29,14,14,14,,Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall,not owned by a public authority,,,,not permissioned,"FORMER WORKS SITE C/O CEMETERY ROAD,VILLIERS STREET,WILLENHALL,WEST MIDLANDS",HO0162a,,,,
,,2017-12-29,-2.029924,52.56516,,0.08,2017-12-29,5,5,5,,Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall,,,,,not permissioned,"Adjoining 15 Joynson Street, Darlaston",HO0039b,,,,
,,2017-12-29,-1.96797,52.564278,,0.09,2017-12-29,7,7,7,,Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall,not owned by a public authority,2016-12-14,full planning permission,,permissioned,144 WALSTEAD ROAD,HO1133,,,,
,,2017-12-29,-2.021951,52.584738,,0.1,2017-12-29,21,21,21,,Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall,not owned by a public authority,,,,not permissioned,"Former Petrol Station corner of Bentley Mill Way, Wolverhampton Road West, Walsall",HO0217a,,,,
,,2017-12-29,-2.040783,52.585602,,0.39,2017-12-29,24,24,24,,Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall,not owned by a public authority,,,,not permissioned,"60,WALSALL ROAD,WILLENHALL,WALSALL,WEST MIDLANDS",HO0137a,,,,
,,2017-12-29,-2.006773,52.600669,,0.1,2017-12-29,11,11,11,,Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall,,,,,not permissioned,"Corner of Edison Road and Arkwright Road, Beechdale, Walsall",HO0205,,,,
,,2017-12-29,-2.002129,52.587987,,0.27,2017-12-29,10,10,10,,Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall,not owned by a public authority,2015-02-15,full planning permission,,permissioned,"BENTLEY MOOR CLUB,BENTLEY DRIVE,WALSALL,WEST MIDLANDS",HO0185,,,,
,,2017-12-29,-2.058655,52.585487,,0.05,2017-12-29,8,8,8,,Walsall Council,http://opendatacommunities.org/id/metropolitan-district-council/walsall,not owned by a public authority,,,,not permissioned,"25,CROFT STREET,WILLENHALL,WALSALL,WEST MIDLANDS,WV132NU",HO1355,,,,
