Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-06,-1.350658,53.069235,,1.27,2020-03-31,14,14,14,The site is currently under construction. 14 new dwellings,Amber Valley,http://opendatacommunities.org/id/district-council/amber-valley,not owned by a public authority,2004-07-06,full planning permission,https://www.ambervalley.gov.uk/planning/development-management/view-a-planning-application?appNumber=AVA-2004-0043,permissioned,,Spring Road Riddings,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0692352277&lng=-1.3506579388,BFLR0001
yes,,2017-12-06,-1.372058,53.075517,,2.02,2020-03-31,24,24,24,The site is currently under construction. Residential development with two planning applications,Amber Valley,http://opendatacommunities.org/id/district-council/amber-valley,not owned by a public authority,2007-11-15,reserved matters approval,https://www.ambervalley.gov.uk/planning/development-management/view-a-planning-application?appNumber=AVA-2004-1104,permissioned,,Land at Greenhill Lane Leabrooks,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0755165967&lng=-1.3720578812,BFLR0002
yes,,2017-12-06,-1.525055,53.104037,,0.46,2020-03-31,26,26,26,The site is currently under construction. Redevelopment of the site including conversion and new build to provide 26 dwellings,Amber Valley,http://opendatacommunities.org/id/district-council/amber-valley,not owned by a public authority,2015-12-11,full planning permission,https://www.ambervalley.gov.uk/planning/development-management/view-a-planning-application?appNumber=AVA-2014-0265,permissioned,,John Smedley Ltd Lea Road Lea Bridge,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.1040369302&lng=-1.5250554687,BFLR0005
yes,,2017-12-06,-1.362249,53.068588,,2.5,2020-03-31,87,87,87,Two-storey residential dwellings,Amber Valley,http://opendatacommunities.org/id/district-council/amber-valley,owned by a public authority,2019-05-14,full planning permission,https://www.ambervalley.gov.uk/planning/development-management/view-a-planning-application?appNumber=AVA-2018-0472,permissioned,,Bradshaw Avenue Ridding,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0685877201&lng=-1.3622487862,BFLR0010
yes,,2017-12-06,-1.390162,53.096798,,1,2020-03-31,11,11,11,"The site is currently under construction. Conversion of buildings (17,19 and 21) into 11 flats",Amber Valley,http://opendatacommunities.org/id/district-council/amber-valley,not owned by a public authority,2015-11-11,full planning permission,https://www.ambervalley.gov.uk/planning/development-management/view-a-planning-application?appNumber=AVA-2015-0347,permissioned,,17 King Street Alfreton,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0967981203&lng=-1.3901619656,BFLR0017
,,2017-12-06,-1.338263,52.993639,,46.48,2020-03-31,307,307,307,(Outline planning application with 7years time period)Residential element as part of large mixed use development. Sustainable mixed use development including upto 307 residential units,Amber Valley,http://opendatacommunities.org/id/district-council/amber-valley,owned by a public authority,2016-01-12,outline planning permission,https://www.ambervalley.gov.uk/planning/development-management/view-a-planning-application?appNumber=AVA-2015-0403,permissioned,,Former American Adventure Theme Park Pit Lane Shipley,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.9936392978&lng=-1.3382626567,BFLR0018
,,2017-12-06,-1.406543,53.031736,,0.42,2020-03-31,20,20,20,"Previously had outline planning permission for demolition of existing buildings and proposed residential re-development, demolition works have taken place however permission has since lapsed.",Amber Valley,http://opendatacommunities.org/id/district-council/amber-valley,not owned by a public authority,,,,not permissioned,,Marehay Garage Derby Road Marehay,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0317361246&lng=-1.4065426835,BFLR0021
yes,,2017-12-06,-1.361152,53.013541,,0.12,2020-03-31,13,13,13,"The site is currently under construction. Reserved matters application for AVA/2016/1078. Appearance, Landscaping, layout, and scale",Amber Valley,http://opendatacommunities.org/id/district-council/amber-valley,not owned by a public authority,2017-10-03,reserved matters approval,https://www.ambervalley.gov.uk/planning/development-management/view-a-planning-application?appNumber=AVA-2017-0766,permissioned,,Memory Lane Inn 72 Derby Road Heanor,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0135406622&lng=-1.3611515064,BFLR0023
yes,,2017-12-06,-1.356408,53.004733,,0.93,2020-03-31,30,30,30,The site is currently under construction. Erection of 30 dwellings,Amber Valley,http://opendatacommunities.org/id/district-council/amber-valley,owned by a public authority,2016-12-21,full planning permission,https://www.ambervalley.gov.uk/planning/development-management/view-a-planning-application?appNumber=AVA-2016-0729,permissioned,,Land West of Old Coppice Side Heanor,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.0047326278&lng=-1.356408232,BFLR0024
yes,,2017-12-06,-1.47769,53.023997,,0.14,2020-03-31,13,13,13,Demolition works have taken place. Demolition of former Labour Club buildings and erection of 13 dwellings,Amber Valley,http://opendatacommunities.org/id/district-council/amber-valley,not owned by a public authority,2017-01-13,full planning permission,https://www.ambervalley.gov.uk/planning/development-management/view-a-planning-application?appNumber=AVA-2015-0338,permissioned,,Labour Club Lander Lane Belper,http://info.ambervalley.gov.uk/maps/brownfieldmap.html?lat=53.02399708&lng=-1.4776903346,BFLR0025
