Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2017-12-13,-0.12858,50.952994,,1.75,2017-12-13,,100,100,Local Plan Allocation,,http://opendatacommunities.org/id/district-council/mid-sussex,mixed ownership,,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,"Burgess Hill Station yard/car park, Burgess Hill",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,SHLAAID83
yes,,2017-12-13,-0.123413,50.959314,,0.42,2017-12-13,,12,12,Local Plan Allocation,,http://opendatacommunities.org/id/district-council/mid-sussex,not owned by a public authority,,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,"The Oaks Centre, Junction Road, Burgess Hill",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,SHLAAID84
yes,,2017-12-13,-0.129534,50.956903,,0.4,2017-12-13,,25,25,Local Plan Allocation,,http://opendatacommunities.org/id/district-council/mid-sussex,owned by a public authority,,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,"Open air market, Cyprus Road, Burgess Hill",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,SHLAAID92
,,2017-12-13,-0.14725,50.923146,,1.35,2017-12-13,,70,70,SSHAD allocation,,http://opendatacommunities.org/id/district-council/mid-sussex,not owned by a public authority,,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,"Station Goods Yard, Hassocks",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,SHLAAID106
,,2017-12-12,-0.140114,50.923707,,0.14,2017-12-12,,20,20,Included within draft Neighbourhood Plan for allocation.,,http://opendatacommunities.org/id/district-council/mid-sussex,not owned by a public authority,,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,"National Tyre Centre, 60 Keymer Road, Hassocks",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,SHLAAID375
,,2017-12-13,-0.013918,51.126516,,0.09,2017-12-13,,10,10,East Grinstead Neighbourhood Plan allocation,,http://opendatacommunities.org/id/district-council/mid-sussex,not owned by a public authority,,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,"67-69 Railway Approach, East Grinstead",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,SHLAAID441
yes,,2017-12-13,-0.123345,50.956768,,0.38,2017-12-13,,6,6,No further information available.,,http://opendatacommunities.org/id/district-council/mid-sussex,not owned by a public authority,,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,"48-50 Junction Road, Burgess Hill",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,SHLAAID446
yes,,2017-12-13,-0.130303,50.956529,,0.05,2017-12-13,,12,12,Planning Permission Reference: DM/17/4575 - Demolition of existing restaurant and ancillary staff accommodation. Creation of 12 new flats with a new restaurant and retail space on the ground floor,,http://opendatacommunities.org/id/district-council/mid-sussex,not owned by a public authority,2021-07-20,full planning permission,https://pa.midsussex.gov.uk/online-applications/,permissioned,,"The Emperor Restaurant, Cyprus Road, Burgess Hill",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,SHLAAID447
yes,,2017-12-13,0.016104,51.113286,,1.6,2017-12-13,,54,54,Proposed new build residential development consisting of 54 units following the demolition of all existing site buildings,,http://opendatacommunities.org/id/district-council/mid-sussex,not owned by a public authority,2020-11-11,full planning permission,https://pa.midsussex.gov.uk/online-applications/,permissioned,,"Wealden House, Lewes Road, Ashurst Wood",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,SHLAAID470
yes,,2017-12-13,-0.12951,51.015603,,0.64,2017-12-13,,10,10,Cuckfield Neighbourhood Plan allocation,,http://opendatacommunities.org/id/district-council/mid-sussex,owned by a public authority,,,https://pa.midsussex.gov.uk/online-applications/,Not permissioned,,"Courtmeadow School, Hanlye Lane, Cuckfield",https://www.midsussex.gov.uk/planning-building/evidence-supporting-documents/,SHLAAID480
