Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-20,-2.312615,51.225141,,3.6,2017-12-20,160,160,160,http://www.londonandcounty.co.uk/projects_slough.htm. Redevelopment of former print works to accommodate 160 dwellings.. http://www.londonandcounty.co.uk/projects_slough.htm,Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,2016-09-28,outline planning permission,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NQ2ZRUKPGXC00,permissioned,"Caxton Road, Frome",FRO058,http://www.mendip.gov.uk/land,,,
yes,,2017-12-20,-2.315739,51.225265,,0.25,2017-12-20,7,7,7,Demolition of workshops to form 7 dwellings.,Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,2015-03-03,reserved matters approval,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NQ2ZRUKPGXC00,permissioned,"Locks Hill Works, 49-51 Locks Hill, Frome",FRO048,http://www.mendip.gov.uk/land,,,
yes,,2017-12-20,-2.317283,51.229872,,1.6,2017-12-20,60,60,60,http://terramond.co.uk/current-garsdale.shtml. Demolition of existing building and development of up to 60 dwellings.. http://terramond.co.uk/current-garsdale.shtml,Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,2016-09-23,outline planning permission,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N7F8FLKP2G000,permissioned,"Land off Garsdale, Saxonvale, Frome",FRO009df,http://www.mendip.gov.uk/land,,,
yes,,2017-12-20,-2.314911,51.228919,,0.3,2017-12-20,9,9,9,"Redevelopment of transport depot to accommodate 9 dwellings (consisting of 2 four bedroom detached dwellings, and 2 three bedroom and 5 two bedroom houses arranged in two terraces).",Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,2016-12-08,full planning permission,,permissioned,"John Snelgrove Limited, Victoria Road, Frome",FRO221,http://www.mendip.gov.uk/land,,,
yes,,2017-12-20,-2.311906,51.244577,,0.68,2017-12-20,7,7,7,"Development of 4 three bedroom dwellings, 2 two bedroom dwellings and 1 four bedroom dwelling. The site is currently vacant as the previous building (a hotel) was demolished.",Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,2016-12-02,full planning permission,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O94N47KPL3K00,permissioned,"Mendip Lodge Hotel, Bath Road, Frome",FRO222,http://www.mendip.gov.uk/land,,,
yes,,2017-12-20,-2.335902,51.235141,,1.55,2017-12-20,64,64,64,http://vallispark.co.uk/. A mixed use development consisting of 64 dwellings on a site that has been cleared of rubble and debris.. http://vallispark.co.uk/,Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,2017-08-31,outline planning permission,http://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O66H70KPKG500,permissioned,"Land at Vallis Road, Frome",FRO015,http://www.mendip.gov.uk/land,,,
yes,,2017-12-20,-2.320691,51.228207,,0.32,2017-12-20,10,10,10,10 three bedroom dwellings.,Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,2016-04-28,reserved matters approval,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NT2EEJKPHM200,permissioned,"Eastgate Buildings, Christchurch Street East, Frome",FRO204,http://www.mendip.gov.uk/land,,,
yes,,2017-12-20,-2.324369,51.229388,,0.17,2017-12-20,10,10,10,"Demolition of single storey buildings, conversion of a listed building to 2 dwellings (2 and 3 bed) and the erection of a courtyard group of 8 three bedroom dwellings.",Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,2015-06-16,full planning permission,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZOYKPXU761,permissioned,"25 Christchurch Street West, Frome",FRO031,http://www.mendip.gov.uk/land,,,
yes,,2017-12-20,-2.330294,51.221821,,0.12,2017-12-20,5,5,5,Demolition of existing buildings on the site and construction of 5 dwellings (2 and 3 bed) with a shared parking area to the front.,Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,2015-05-01,full planning permission,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NCTIW1KP2G000,permissioned,"TMH Commercials, 157a The Butts, Frome",FRO223,http://www.mendip.gov.uk/land,,,
,,2017-12-20,-2.709791,51.157653,,1.95,2017-12-20,62,62,62,,Mendip District Council,http://opendatacommunities.org/id/district-council/mendip,not owned by a public authority,,,,not permissioned,"Glastonbury Highway Depot, Glastonbury",GLAS001,http://www.mendip.gov.uk/land,,,
