Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-22,-0.533053,52.749915,,6.9,2018-01-12,124,124,124,"Site is a former Quarry, is brownfield. Residential. Site is a former Quarry, is brownfield",South Kesteven District Council,http://opendatacommunities.org/id/district-council/south-kesteven,not owned by a public authority,2017-03-30,outline planning permission,,permissioned,"The Old Quarry, Station Road",SKBFR-2,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22388&p=0,,,
yes,,2017-12-22,-0.342367,52.892299,,1.1,2018-01-12,26,26,26,Former industrial land. Site is brownfield. Residential. Former industrial land. Site is brownfield,South Kesteven District Council,http://opendatacommunities.org/id/district-council/south-kesteven,not owned by a public authority,2015-10-08,outline planning permission,,permissioned,"Former Grimers Transport site, Station Road ( Part1 )",SKBFR-3,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22389&p=0,,,
yes,,2017-12-22,-0.341904,52.893736,,0.8,2018-01-12,22,22,22,Former industrial land. Site is brownfield. Former industrial land. Site is brownfield,South Kesteven District Council,http://opendatacommunities.org/id/district-council/south-kesteven,not owned by a public authority,,,,pending decision,"Former Grimers Transport site, Station Road ( Part2)",SKBFR-4,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22390&p=0,,,
yes,,2017-12-22,-0.34644,52.890326,,1.6,2018-01-12,38,38,38,Former School site which has now been demolished. Site is brownfield. Residential. Former School site which has now been demolished. Site is brownfield,South Kesteven District Council,http://opendatacommunities.org/id/district-council/south-kesteven,not owned by a public authority,2016-01-14,outline planning permission,,permissioned,Former Aveland High School,SKBFR-8,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22391&p=0,,,
yes,,2017-12-22,-0.457419,52.655325,,0.45,2018-01-12,12,12,12,Former Peugeot Car dealership garage + car park . Site is brownfield. Former Peugeot Car dealership garage + car park . Site is brownfield,South Kesteven District Council,http://opendatacommunities.org/id/district-council/south-kesteven,not owned by a public authority,,,,pending decision,"former Peugeot Garage, Uffington Road",SKBFR-10,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22387&p=0,,,
yes,,2017-12-22,-0.462418,52.657351,,4.9,2018-01-12,88,88,88,Previous industrial use land that is now vacant. Site is brownfield.. Previous industrial use land that is now vacant. Site is brownfield.,South Kesteven District Council,http://opendatacommunities.org/id/district-council/south-kesteven,not owned by a public authority,,,,pending decision,"Land at Uffington Road, Stamford",SKBFR-22,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22392&p=0,,,
yes,,2017-12-22,-0.612689,52.92278,,1.3,2018-01-12,31,31,31,Demolished School Site . Site is brownfield. Residential. Demolished School Site . Site is brownfield,South Kesteven District Council,http://opendatacommunities.org/id/district-council/south-kesteven,not owned by a public authority,2015-09-24,outline planning permission,,permissioned,"Former site of st Wulframs school, Queensway Grantham",SKBFR-26,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22393&p=0,,,
yes,,2017-12-22,-0.460321,52.656785,,4.1,2018-01-12,73,73,73,Site mixture of industrial buildings. Site is brownfield. Site mixture of industrial buildings. Site is brownfield,South Kesteven District Council,http://opendatacommunities.org/id/district-council/south-kesteven,not owned by a public authority,,,,pending decision,"land north of Uffington Road, Stamford known as Stamford Near East",SKBFR-36,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22394&p=0,,,
yes,,2017-12-22,-0.48276,52.652803,,0.14,2018-01-12,5,5,5,Site is a hard standing area behind a current shops. Site is brownfield. Site is a hard standing area behind a current shops. Site is brownfield,South Kesteven District Council,http://opendatacommunities.org/id/district-council/south-kesteven,not owned by a public authority,,,,not permissioned,"Blenheim Court, Scotgate, Stamford",SKBFR-52,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22395&p=0,,,
yes,,2017-12-22,-0.651723,52.90544,,0.4,2018-01-12,11,11,11,Site was former Tanners . Now demolished hard standing area. Site is brownfield. Site was former Tanners . Now demolished hard standing area. Site is brownfield,South Kesteven District Council,http://opendatacommunities.org/id/district-council/south-kesteven,,,,,not permissioned,"Old Tannery, Earlsfield Lane",SKBFR-57,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22396&p=0,,,
yes,,2017-12-22,-0.477161,52.660995,,0.1,2018-01-12,5,5,5,Site is hard standing garages. Site is brownfield. Site is hard standing garages. Site is brownfield,South Kesteven District Council,http://opendatacommunities.org/id/district-council/south-kesteven,owned by a public authority,,,,not permissioned,"Garage Court, Kesteven Road",SKBFR-69,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22397&p=0,,,
yes,,2017-12-22,-0.619909,52.801532,,0.25,2018-01-12,5,5,5,"Site a former Timber yard. Now used for storage, part of site is brownfield. Site a former Timber yard. Now used for storage, part of site is brownfield",South Kesteven District Council,http://opendatacommunities.org/id/district-council/south-kesteven,not owned by a public authority,,,,not permissioned,"Land at 8 Stamford Street, Colsterworth",SKBFR-119,http://www.southkesteven.gov.uk/CHttpHandler.ashx?id=22398&p=0,,,
