Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2017-12-22,-3.05816,52.861606,,0.06,2020-03-20,,6,6,Lapsed Outline Planning Permission previously granted for 6 dwellings.,,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,,,,Not permissioned,,"Land Between 94A Willow Street and Oak Street, Oswestry",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,10/00540/OUT
,,2017-12-22,-2.48162,52.903575,,0.31,2020-03-20,,14,14,Lapsed Full Planning Permission previously granted for a residential development of 14 dwellings.,,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,,,,Not permissioned,,"Phoenix Garage, Great Hales Street, Market Drayton",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,10/00968/FUL
,,2017-12-22,-2.47849,52.379613,,0.3,2020-03-20,,9,9,Lapsed Full Planning Permission previously granted for a residential development of 9 dwellings.,,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,,,,Not permissioned,,"Land At 1 Pinkham, Cleobury Mortimer",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,10/01319/FUL
,,2017-12-22,-2.905193,52.796102,,4.77,2020-03-20,,80,80,Outline Planning Permission previously granted on the 23/12/2011 (10/04143/OUT) for 94 dwellings. The application subsequently lapsed. |There remains a known interest in bringing this site forward for residential development.,,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,,,,Not permissioned,,"Pentons Haulage And Coldstore, School Road, Ruyton XI Towns, Shrewsbury, Shropshire, SY4 1JT",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,10/04143/OUT
,,2017-12-22,-2.484148,52.903287,,0.03,2020-03-20,,5,5,Lapsed Full Planning Permission previously granted for a residential development of 5 dwellings.,,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,,,,Not permissioned,,"6 St Marys Street, Market Drayton",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,11/00983/FUL
,,2017-12-22,-2.77324,52.621864,,0.05,2020-03-20,,5,5,Lapsed Full Planning Permission previously granted for a residential development of 5 dwellings.,,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,,,,Not permissioned,,"Land at 1 Forge Way, Dorrington, Shrewsbury",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,11/02325/FUL
,,2017-12-22,-2.499056,52.82229,,0.19,2020-03-20,,5,5,Lapsed Outline Planning Permission previously granted for 5 dwellings.,,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,,,,Not permissioned,,"Coach Garage, Village Road, Childs Ercall, Market Drayton",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,11/03859/OUT
,,2017-12-22,-2.756135,52.708154,,0.04,2020-03-20,,7,7,Lapsed Full Planning Permission previously granted for a residential development of 7 dwellings.,,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,,,,Not permissioned,,"7 Claremont Street, Shrewsbury",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,11/04508/FUL
,,2017-12-22,-2.740744,52.720582,,0.13,2020-03-20,,9,9,"Lapsed Outline Planning Permission previously granted for 9 dwellings, net.",,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,,,,Not permissioned,,"Bromfield, 66 Spring Gardens, Shrewsbury, Shropshire, SY1 2TE",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,13/00022/OUT
yes,,2017-12-22,-2.268485,52.637485,,0.17,2020-03-20,,8,8,Planning Permission 13/00097/FUL superseded by Planning Permission 17/02469/FUL granted n the 13/09/2018 for 8 dwellings.,,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,2018-09-13,full planning permission,,permissioned,,"McKeand Smith & Co Ltd, Station Road, Albrighton, Wolverhampton, WV7 3EA",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,13/00097/FUL
yes,,2020-03-20,-2.670954,52.972029,,2.18,2020-03-20,,60,60,Outline Planning Application (13/01405/OUT) pending decision for a residential development of up to 60 dwellings. | The site is considered deliverable.,,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,,,,Not permissioned,,"Land East Of Black Park Road, Black Park, Whitchurch, Shropshire",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,13/01405/OUT
yes,,2017-12-22,-3.04837,52.346827,,1.06,2020-03-20,,26,26,,,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,2015-01-27,outline planning permission,,permissioned,,"Land West Of Mill Green, Knighton, Powys",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,13/01854/OUT
,,2017-12-22,-2.454482,52.829464,,0.15,2020-03-20,,5,5,Lapsed Outline Planning Permission previously granted for 5 dwellings.,,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,,,,Not permissioned,,"Dale House, Newport Road, Hinstock, Market Drayton, TF9 2TH",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,13/02550/OUT
,,2017-12-22,-2.484366,52.613187,,0.14,2020-03-20,,6,6,"Lapsed Full Planning Permission. | Part of the site is brownfield (Approx 65%) and part is greenfield (Approx 35%). | The brownfield element of the site is approximately 0.14ha, whilst the total site size is some 0.21ha. | It is anticipated that the brownfield component of the site has a capacity for all the 6 dwellings proposed within the development. | The map shows the full extent of the site and not only the brownfield area.",,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,,,,Not permissioned,,"Land At Broseley Social Club, Bank House, High Street, Broseley, Shropshire, TF12 5EZ",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,13/02623/FUL
,,2017-12-22,-2.487999,52.907427,,0.02,2020-03-20,,6,6,Lapsed Full Planning Permission for change of use to form 6 apartments.,,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,,,,Not permissioned,,"117 Cheshire Street, Market Drayton, Shropshire, TF9 1AE",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,13/03051/FUL
yes,,2020-03-20,-2.372563,52.666178,,0.2,2020-03-20,,6,6,Prior Approval (13/03135/P3JPA) for change of use of first and second floor offices to 6 dwellings.| The site is considered deliverable.,,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,2014-03-05,Other,,permissioned,,"The Square, Market Place, Shifnal, Shropshire, TF11 9AX",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,13/03135/P3JPA
yes,,2017-12-22,-2.750687,52.709611,,0.14,2020-03-20,,16,16,"Prior Approval 13/03205/P3JPA superseded by Prior Approval 18/04290/P3JPA, granted under Part 3 Class J of the Town & Country Planning (General Permitted Development) Order 2013 for the change of use first, second and third floor offices to 16 apartments.",,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,2018-11-15,Other,,permissioned,,"28 Castle Street, Shrewsbury, Shropshire, SY1 2BQ",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,13/03205/P3JPA
yes,,2017-12-22,-2.83268,52.43958,,0.1,2020-03-20,,7,7,,,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,2015-08-03,full planning permission,,permissioned,,"Evans And Stubbs Building, Dale Street, Craven Arms, Shropshire, SY7 9NY",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,13/03415/FUL
yes,,2017-12-22,-2.66692,52.982963,,3.93,2020-03-20,,70,70,,,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,2015-09-17,outline planning permission,,permissioned,,"Storage Land And Premises (former Dairy), Mile Bank Road, Whitchurch, Shropshire",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,13/03481/OUT
yes,,2017-12-22,-2.289618,52.624652,,0.57,2020-03-20,,7,7,,,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,2015-02-19,full planning permission,,permissioned,,"Lea Manor, Holyhead Road, Albrighton, Wolverhampton, WV7 3BX",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,13/03521/FUL
yes,,2017-12-22,-2.332442,52.504397,,1.02,2020-03-20,,11,11,"The site has the benefit of an Outline planning permission. | Part of the site is brownfield (Approx 70%) and part is greenfield (Approx 30%). | The brownfield element of the site is approximately 1.02ha, whilst the total site size is some 1.46ha. | It is anticipated that the brownfield component of the site has a capacity for approximately 11 dwellings, whilst the total site capacity is some 16 dwellings. | The site is considered deliverable. | The map shows the full extent of the site and not only the brownfield area.",,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,2016-07-18,outline planning permission,,permissioned,,"Davro Iron & Steel Co Ltd, Ridgewell Works, Stourbridge Road, Wootton, Bridgnorth, WV15 6ED",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,14/00030/OUT
yes,,2017-12-22,-2.899623,52.909588,,1.47,2020-03-20,,58,58,Outline Planning Permission 14/01744/OUT lapsed. | Outline Planning Application 18/01027/OUT pending decision for 58 dwellings.,,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,,,,pending decision,,"Old Station Yard, Brownlow Road, Ellesmere, Shropshire",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,14/01744/OUT
yes,,2017-12-22,-2.847159,52.797702,,1.49,2020-03-20,,29,29,"The site has the benefit of an Outline (14/02286/OUT) and Reserved Matters (17/02174/REM) Planning Permissions. | Part of the site is brownfield (Approx 60%) and part is greenfield (Approx 40%). | The brownfield element of the site is approximately 1.49ha, whilst the total site size is some 2.48ha. | It is anticipated that the brownfield component of the site has a capacity for approximately 29 dwellings, whilst the total site capacity is some 48 dwellings. | The site is considered deliverable. | The map shows the full extent of the site and not only the brownfield area.",,http://opendatacommunities.org/id/unitary-authority/shropshire,not owned by a public authority,2019-02-28,reserved matters approval,,permissioned,,"Shropshire Stone & Granite, Station Road, Baschurch, Shrewsbury, SY4 2BQ",https://shropshire.maps.arcgis.com/apps/webappviewer/index.html?id=25b8fd6ba2fb4c878775a1aaea210576,14/02286/OUT
