Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2018-12-20,-0.880875,52.19556,,1.16,2020-12-16,,19,19,,Northampton Borough Council,http://opendatacommunities.org/id/district-council/northampton,not owned by a public authority,,,,not permissioned,,"Quinton Road, Wootton",https://www.northampton.gov.uk/download/downloads/id/10720/bfr0171,BFR0171
yes,,2017-12-13,-0.88908,52.227895,,11.85,2020-12-16,,200,200,,Northampton Borough Council,http://opendatacommunities.org/id/district-council/northampton,owned by a public authority,,,,not permissioned,,Ransome Road/Nunn Mills Road,https://www.northampton.gov.uk/download/downloads/id/10716/bfr0181,BFR0181
yes,,2017-12-13,-0.814142,52.269257,,3.24,2020-12-16,,115,115,,Northampton Borough Council,http://opendatacommunities.org/id/district-council/northampton,not owned by a public authority,2019-09-30,full planning permission,,permissioned,,"Blackthorn Middle School, Blackthorn Road",https://www.northampton.gov.uk/download/downloads/id/10049/bfr0191,BFR0191
yes,,2017-12-13,-0.874267,52.271068,,4.94,2020-12-16,,132,132,,Northampton Borough Council,http://opendatacommunities.org/id/district-council/northampton,owned by a public authority,2019-10-24,reserved matters approval,,permissioned,,"Parklands Middle School, Devon Way",https://www.northampton.gov.uk/download/downloads/id/10046/bfr0205,BFR0205
yes,,2017-12-13,-0.905585,52.237643,,2.13,2019-12-18,,68,68,,Northampton Borough Council,http://opendatacommunities.org/id/district-council/northampton,owned by a public authority,,,,not permissioned,,Railway Station Car Park,https://www.northampton.gov.uk/download/downloads/id/10048/bfr0288,BFR0288
yes,,2017-12-13,-0.890553,52.242881,,0.88,2020-12-16,,42,42,,Northampton Borough Council,http://opendatacommunities.org/id/district-council/northampton,not owned by a public authority,2018-12-03,full planning permission,,permissioned,,Chronicle & Echo North,https://www.northampton.gov.uk/download/downloads/id/10053/bfr0335,BFR0335
yes,,2017-12-13,-0.891159,52.242147,,0.3,2020-12-16,,19,19,,Northampton Borough Council,http://opendatacommunities.org/id/district-council/northampton,not owned by a public authority,2016-03-18,reserved matters approval,,permissioned,,Chronicle & Echo South,https://www.northampton.gov.uk/download/downloads/id/10721/bfr0336,BFR0336
yes,,2016-06-29,-0.913337,52.244493,,2.55,2020-12-16,,68,68,,Northampton Borough Council,http://opendatacommunities.org/id/district-council/northampton,not owned by a public authority,2019-09-25,full planning permission,,permissioned,,Countess Road,https://www.northampton.gov.uk/download/downloads/id/10056/bfr0338,BFR0338
yes,,2016-06-29,-0.90401,52.243256,,0.08,2017-12-13,,24,24,,Northampton Borough Council,http://opendatacommunities.org/id/district-council/northampton,not owned by a public authority,2012-12-13,full planning permission,,permissioned,,"Former Semilong Service Station, St Andrews Road",https://www.northampton.gov.uk/download/downloads/id/10072/bfr0507,BFR0507
yes,,2017-12-13,-0.89841,52.264334,,0.53,2020-12-16,,168,168,,Northampton Borough Council,http://opendatacommunities.org/id/district-council/northampton,not owned by a public authority,2015-07-30,other,,permissioned,,"Bective Works/Jabez House, Bective Road/Yelvertoft Road",https://www.northampton.gov.uk/download/downloads/id/10062/bfr0510,BFR0510
yes,,2016-06-29,-0.930323,52.236645,,10.2,2020-12-16,,255,255,,Northampton Borough Council,http://opendatacommunities.org/id/district-council/northampton,mixed ownership,,other,,pending decision,,Sixfields East,https://www.northampton.gov.uk/download/downloads/id/10060/bfr0594,BFR0594
yes,,2017-12-13,-0.892813,52.23087,,0.36,2019-12-18,,94,94,,Northampton Borough Council,http://opendatacommunities.org/id/district-council/northampton,mixed ownership,,,,not permissioned,,Southbridge/Nunn Mills,https://www.northampton.gov.uk/download/downloads/id/10063/bfr0624,BFR0624
yes,,2017-12-13,-0.943592,52.25526,,1.09,2019-12-18,,35,35,,Northampton Borough Council,http://opendatacommunities.org/id/district-council/northampton,not owned by a public authority,,,,not permissioned,,"Car Garage Workshops, 409 Harlestone Road",https://www.northampton.gov.uk/download/downloads/id/10066/bfr0719,BFR0719
yes,,2017-12-13,-0.957739,52.243293,,2.75,2017-12-13,,235,235,,Northampton Borough Council,http://opendatacommunities.org/id/district-council/northampton,not owned by a public authority,2017-05-08,full planning permission,,permissioned,,"Former St Crispin’s Hospital, St Crispin Drive",https://www.northampton.gov.uk/download/downloads/id/10069/bfr0896,BFR0896
yes,,2016-06-29,-0.890553,52.241112,,0.17,2019-12-18,,105,105,,Northampton Borough Council,http://opendatacommunities.org/id/district-council/northampton,not owned by a public authority,2016-07-28,full planning permission,,permissioned,,"Hawkins Shoe Factory, Overstone Road, and 4 - 12 Dunster Street",https://www.northampton.gov.uk/download/downloads/id/10077/bfr0903,BFR0903
yes,,2017-12-13,-0.901913,52.235871,,1.18,2020-12-16,,5,5,,Northampton Borough Council,http://opendatacommunities.org/id/district-council/northampton,mixed ownership,,,,not permissioned,,Land at St Peters Way/ Court Road/ Freeschool Street,https://www.northampton.gov.uk/download/downloads/id/10075/bfr1010,BFR1010
yes,,2017-12-13,-0.882149,52.273068,,22.97,2020-12-16,,800,800,,Northampton Borough Council,http://opendatacommunities.org/id/district-council/northampton,not owned by a public authority,2014-09-19,reserved matters approval,,permissioned,,University of Northampton Park Campus,https://www.northampton.gov.uk/download/downloads/id/10086/bfr1013,BFR1013
yes,,2017-12-13,-0.891068,52.251195,,6.03,2020-12-16,,200,200,,Northampton Borough Council,http://opendatacommunities.org/id/district-council/northampton,owned by a public authority,,outline planning permission,,permissioned,,University of Northampton Avenue Campus,https://www.northampton.gov.uk/download/downloads/id/10079/bfr1014,BFR1014
