Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-11-23,0.388355,51.18408,,0.2,2017-11-23,10,10,10,"Construction of part two, three and four-storey building incorporating 10 affordable housing units (6 No. one-bed flats and 4 No. two-bedroom flats) including new access, 10 car parking spaces, 10 cycle spaces, refuse storage and associated landscaping. LBD/TPO/Potential Contamination/Flood risk",Tunbridge Wells Borough Council,http://opendatacommunities.org/id/district-council/tunbridge-wells,not owned by a public authority,2017-01-03,full planning permission,,permissioned,,The Hop Pocket 59 Maidstone Road Paddock Wood Tonbridge Kent,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,BFR_0001
yes,,2017-11-23,0.226237,51.153166,,2,2017-11-23,5,5,5,"Demolition of existing commercial buildings and introduction of 4 new dwellings comprising two detached houses of traditional design and a pair of semi-detached 'workers cottages', the conversion of the existing Listed Mill building to provide a 4 bedroom dwelling, and the provision of garaging/parking and associated landscaping.. Green Belt/ AONB/ Listed Building/Flood Risk/ Contamination/Ecological survey/PROW",Tunbridge Wells Borough Council,http://opendatacommunities.org/id/district-council/tunbridge-wells,not owned by a public authority,2015-12-15,full planning permission,,permissioned,,Bradleys (Speldhurst) Ltd Speldhurst Hill Speldhurst Royal Tunbridge Wells Kent TN3 0NG,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,BFR_0002
yes,,2017-11-23,0.437536,51.137359,,0.97,2017-11-23,30,30,30,Outline application for the demolition of existing buildings (with the exception of the building at the corner of access road) and for the erection of up to 30 dwellings (Point of Access to site not reserved).. PDL/outside but adjacent to LBD/PROW/Flood Zone 1/potential contamination/Section 106 agreement,Tunbridge Wells Borough Council,http://opendatacommunities.org/id/district-council/tunbridge-wells,not owned by a public authority,2016-06-06,outline planning permission,,permissioned,,Bassetts Farm Goudhurst Road Horsmonden Tonbridge Kent TN12 8AS,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,BFR_0003
yes,,2017-11-23,0.259803,51.159393,,0.062,2017-11-23,6,6,6,Conversion of existing carehome into 6 No. self-contained flats. LBD/Air Quality Management Area,Tunbridge Wells Borough Council,http://opendatacommunities.org/id/district-council/tunbridge-wells,not owned by a public authority,2016-10-17,full planning permission,,permissioned,,Garlinge Lodge 6 Garlinge Road Southborough Royal Tunbridge Wells Kent TN4 0NR,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,BFR_0008
yes,,2017-11-23,0.266788,51.133825,,0.22,2017-11-23,77,77,112,Notification for prior approvalfor proposed change of use of building from office use (Class B1(a)) to 112 residnetila units (Class c3) - four upper floors only. LBD/Primary Shopping Area/Central Access Zone/ Town Centre Boundary/Central parking Zone/Conservation Area,Tunbridge Wells Borough Council,http://opendatacommunities.org/id/district-council/tunbridge-wells,not owned by a public authority,2018-09-25,other,,permissioned,,Calverley House 55 Calverley Road Royal Tunbridge Wells Kent TN1 2TU,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,BFR_0010
yes,,2017-11-27,0.389115,51.181052,,0.07,2017-11-27,5,5,5,Notification for prior approval for a proposed change of use of a building from office use (Class B1(a)) to five dwellings (Class C3) -first floor only. LBD/Flood Zone 2,Tunbridge Wells Borough Council,http://opendatacommunities.org/id/district-council/tunbridge-wells,not owned by a public authority,2016-10-19,other,,permissioned,,13 - 15 Commercial Road Paddock Wood Tonbridge Kent TN12 6EN,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,BFR_0011
yes,,2017-11-27,0.252613,51.141257,,0.17,2017-11-27,8,8,8,Proposed demolition of existing dwelling and proposed development of 8 apartments with associated hard and soft landscaping. LBD,Tunbridge Wells Borough Council,http://opendatacommunities.org/id/district-council/tunbridge-wells,not owned by a public authority,2017-02-15,full planning permission,,permissioned,,69-71 Culverden Down Royal Tunbridge Wells TN4 9SL,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,BFR_0012
yes,,2017-11-27,0.261245,51.137394,,0.06,2017-11-27,9,9,24,Notification for Prior Approval for a Proposed Change of Use of a building from Office Use (Class B1(a)) to Dwellinghouse (Class C3) - creating 24 new units. LBD/Adjoining CA/Air Quality Management Area,Tunbridge Wells Borough Council,http://opendatacommunities.org/id/district-council/tunbridge-wells,not owned by a public authority,2017-11-15,full planning permission,,permissioned,,Westcombe House 2 - 4 Mount Ephraim Royal Tunbridge Wells Kent,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,BFR_0013
yes,,2017-11-27,0.273815,51.117994,,0.19,2017-11-27,6,6,6,Redevelopment of site to provide 6 dwellings.. LBD,Tunbridge Wells Borough Council,http://opendatacommunities.org/id/district-council/tunbridge-wells,not owned by a public authority,2016-08-12,full planning permission,,permissioned,,Reliance Recovery 13A Benhall Mill Road Royal Tunbridge Wells Kent TN2 5JH,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,BFR_0016
,,2017-11-27,0.257677,51.160954,,0.03,2017-11-27,12,12,12,Prior notification for the change of use of Conversion of 1st and 2nd floors from B1 offices to C3 residential 6x1 bed flats and 6x2 bed flats. LBD/CA,Tunbridge Wells Borough Council,http://opendatacommunities.org/id/district-council/tunbridge-wells,not owned by a public authority,2015-03-30,other,,not permissioned,,Unit 1 The Southborough Centre 1 Draper Street Southborough Royal Tunbridge Wells Kent TN4 0PG,https://tunbridgewells.maps.arcgis.com/apps/webappviewer/index.html?id=2ae20aa8a81646dcb9cc5280f9d6aab5,BFR_0024
