Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-21,1.2109,52.2511,,2,2017-12-21,30,30,30,"Brownfield,Commercial Warehousing",Mid Suffolk District Council,http://opendatacommunities.org/id/district-council/mid-suffolk,not owned by a public authority,,,,not permissioned,"AnchorStorage,EyeRoad,Kenton,IP146JJ",SS0401,http://baberghmidsuffolk.opus4.co.uk/planning/localplan/maps/consultation#/x:619251/y:266337/z:12/b:14/o:1599,,,
yes,,2017-12-21,0.99,52.1898,,1,2017-12-21,40,40,40,"Brownfield,Redundant Middle School",Mid Suffolk District Council,http://opendatacommunities.org/id/district-council/mid-suffolk,owned by a public authority,,,,not permissioned,"StowmarketMiddleSchool,WalnutTreeWalk,IP141JP",SS0101,http://baberghmidsuffolk.opus4.co.uk/planning/localplan/maps/consultation#/x:604477/y:258843/z:12/b:14/o:1599,,,
yes,,2017-12-21,1.0505,52.1522,,1.26,2017-12-21,40,40,40,"Brownfield,Redundant Middle School",Mid Suffolk District Council,http://opendatacommunities.org/id/district-council/mid-suffolk,owned by a public authority,,,,not permissioned,"NeedhamMarketMiddleSchool,SchoolStreet,IP68BB",SS0669,http://baberghmidsuffolk.opus4.co.uk/planning/localplan/maps/consultation#/x:608811/y:254839/z:12/b:14/o:1599,,,
yes,,2017-12-21,1.0467,52.1558,,1.31,2017-12-21,30,30,30,"Mixed,CarParkandlandscaping",Mid Suffolk District Council,http://opendatacommunities.org/id/district-council/mid-suffolk,owned by a public authority,,,,not permissioned,"MidSuffolkCouncilCarPark,HurstleaRoad,IP68DL",SS1005,http://baberghmidsuffolk.opus4.co.uk/planning/localplan/maps/consultation#/x:608505/y:255199/z:13/b:14/o:1599,,,
yes,,2017-12-21,1.0023,52.1895,,0.88,2017-12-21,25,25,25,"Brownfield,WorksDepotandOffices",Mid Suffolk District Council,http://opendatacommunities.org/id/district-council/mid-suffolk,owned by a public authority,,,,not permissioned,"CouncilDepot,CreetingRoadWest,Stowmarket,IP145AT",SS0668,http://baberghmidsuffolk.opus4.co.uk/planning/localplan/maps/consultation#/x:605328/y:258824/z:13/b:14/o:1599,,,
yes,,2017-12-21,1.0488,52.156,,1.31,2017-12-21,50,50,50,"Brownfield,Council Offices",Mid Suffolk District Council,http://opendatacommunities.org/id/district-council/mid-suffolk,owned by a public authority,,,,not permissioned,"MidSuffolkDistrictCouncilOffices,131HighStreet,NeedhamMarket",SS0530,http://baberghmidsuffolk.opus4.co.uk/planning/localplan/maps/consultation#/x:608633/y:255229/z:12/b:14/o:1599,,,
yes,,2017-12-21,1.1004,52.1095,,0.41,2017-12-21,20,20,20,"Brownfield,RecyclingFacility",Mid Suffolk District Council,http://opendatacommunities.org/id/district-council/mid-suffolk,not owned by a public authority,,,,not permissioned,"LandSouthofGippingRoad,GreatBlakenham",SS0952,http://baberghmidsuffolk.opus4.co.uk/planning/localplan/maps/consultation#/x:612405/y:250204/z:12/b:14/o:1599,,,
yes,,2017-12-21,1.1488,52.3213,,0.33,2017-12-21,20,20,20,"Brownfield,RedundantCareHome",Mid Suffolk District Council,http://opendatacommunities.org/id/district-council/mid-suffolk,owned by a public authority,,,,not permissioned,"PaddockHouse,WellingtonStreet,Eye,IP237BE",SS0672,http://baberghmidsuffolk.opus4.co.uk/planning/localplan/maps/consultation#/x:614686/y:273912/z:13/b:14/o:1599,,,
yes,,2017-12-21,1.0985,52.1121,,1.3,2017-12-21,10,10,10,"Brownfield,RecyclingFacility",Mid Suffolk District Council,http://opendatacommunities.org/id/district-council/mid-suffolk,not owned by a public authority,,,,not permissioned,"LandnorthofGippingRoad,Westofrailwayline,GreatBlakenham",SS0864,http://baberghmidsuffolk.opus4.co.uk/planning/localplan/maps/consultation#/x:612272/y:250494/z:11/b:14/o:1599,,,
yes,,2017-12-21,0.7786,51.9711,,0.15,2017-12-21,5,5,5,"Brownfield,ResidentialGarages",Babergh District Council,http://opendatacommunities.org/id/district-council/babergh,owned by a public authority,,,,not permissioned,"Garages,ClaypitsAvenue,Bures St Mary",SS0754,,,,
yes,,2017-12-21,0.9537,52.0457,,0.3,2017-12-21,10,10,10,"Brownfield,RedundantResidentialCareHome",Babergh District Council,http://opendatacommunities.org/id/district-council/babergh,owned by a public authority,,,,not permissioned,"AngelCourt,AngelStreet,Hadleigh",SS0502,http://baberghmidsuffolk.opus4.co.uk/planning/localplan/maps/consultation#/x:602647/y:242710/z:13/b:14/o:1599,,,
yes,,2017-12-21,0.9483,52.0481,,0.69,2017-12-21,20,20,20,"Brownfield,CouncilOffices",Babergh District Council,http://opendatacommunities.org/id/district-council/babergh,owned by a public authority,,,,not permissioned,"BaberghDistrictCouncilOffices,CorksLane,Hadleigh",SS0537,http://baberghmidsuffolk.opus4.co.uk/planning/localplan/maps/consultation#/x:602236/y:242925/z:12/b:14/o:1599,,,
yes,,2017-12-21,1.0167,52.0044,,0.3,2017-12-21,6,6,6,"Brownfield,CouncilWarehouseandDepot",Babergh District Council,http://opendatacommunities.org/id/district-council/babergh,owned by a public authority,,,,not permissioned,"CouncilDepot,GreatWenham",SS0507,http://baberghmidsuffolk.opus4.co.uk/planning/localplan/maps/consultation#/x:607141/y:238283/z:13/b:14/o:1599,,,
