Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-01,-2.199187,51.858536,,0.7,2017-12-01,20,20,20,proposal by barnwood trust and city plan proposed allocation. there are proposals for new residential development replacing existing dwellings,Gloucester City Council,http://opendatacommunities.org/id/district-council/gloucester,not owned by a public authority,,,,not permissioned,"Land at Barnwood Manor, Barnwood Road, Barnwood",GLOSBR001,http://www.gloucester.gov.uk/Documents/GLOSBR001%20%20Barnwood%20Manor.pdf,,,
yes,,2017-12-01,-2.201159,51.85776,,0.85,2017-12-01,20,20,20,county council residential care facility site to be vacated early 2018. county council site proposed for residential development,Gloucester City Council,http://opendatacommunities.org/id/district-council/gloucester,owned by a public authority,2001-10-08,full planning permission,http://glcstrplnng12.co.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,"Jordans Brook House, North Upton Lane, Barnwood",GLOSBR002,http://www.gloucester.gov.uk/Documents/GLOSBR002%20%20Jordans%20Brook%20House.pdf,,,
yes,,2017-12-01,-2.234135,51.852475,,0.77,2017-12-01,63,63,63,former factory to be converted into affordable dwellings,Gloucester City Council,http://opendatacommunities.org/id/district-council/gloucester,not owned by a public authority,2017-02-10,full planning permission,http://glcstrplnng12.co.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,"Norvilles Factory, Tarrington Road, Barton and Tredworth",GLOSBR003,http://www.gloucester.gov.uk/Documents/GLOSBR003%20%20Former%20Norville%20Factory.pdf,,,
yes,,2017-12-01,-2.223049,51.862458,,5.5,2017-12-01,200,200,200,this site has permission for residential and student units but at the point of entry into this register is still operating as a commercial waste transfer station. outline application for housing and student accommodation,Gloucester City Council,http://opendatacommunities.org/id/district-council/gloucester,not owned by a public authority,,,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001DFGHMLI000,pending decision,"Allstone site, off Myers Road, Elmbridge",GLOSBR004,http://www.gloucester.gov.uk/Documents/GLOSBR004%20%20Allstone%20Site.pdf,,,
yes,,2017-12-01,-2.22751,51.863061,,0.36,2017-12-01,10,10,10,residential development on this site would be dependent on a new site being found for the existing business. proposed for residential development,Gloucester City Council,http://opendatacommunities.org/id/district-council/gloucester,not owned by a public authority,,,,not permissioned,"Cheltenham Surfacing, off Myers Road, Elmbridge",GLOSBR005,http://www.gloucester.gov.uk/Documents/GLOSBR005%20%20Land%20at%20Cheltenham%20Surfacing.pdf,,,
,,2017-12-01,-2.260956,51.830696,,0.2,2017-12-01,7,7,7,county council site. no housing development is currently proposed,Gloucester City Council,http://opendatacommunities.org/id/district-council/gloucester,owned by a public authority,,,,not permissioned,"Car park at Tuffley Library, off Windsor Drive, Grange",GLOSBR006,http://www.gloucester.gov.uk/Documents/GLOSBR006%20%20Land%20at%20Tuffley%20Library.pdf,,,
yes,,2017-12-01,-2.231492,51.863647,,4.5,2017-12-01,100,100,100,a brownfield site which has been used as an operational siding but which has now been acquired by the homes and communities agency for housing and a university technical college with links to the hospital. proposed for c.100 dwellings on part of the site,Gloucester City Council,http://opendatacommunities.org/id/district-council/gloucester,owned by a public authority,,,,not permissioned,"Great Western Road Sidings, Great Western Road, Kingsholm and Wotton",GLOSBR007,http://www.gloucester.gov.uk/Documents/GLOSBR007%20%20Great%20Western%20Road%20Sidings.pdf,,,
yes,,2017-12-01,-2.23804,51.866061,,0.3,2017-12-01,20,20,20,"city council owned site in a strategic location near to the railway station and underpass. proposed for residential, employment or for educational use",Gloucester City Council,http://opendatacommunities.org/id/district-council/gloucester,owned by a public authority,,,,not permissioned,"Wessex House, Great Western Road, Kingsholm and Wotton",GLOSBR008,http://www.gloucester.gov.uk/Documents/GLOSBR008%20%20Wessex%20House.pdf,,,
,,2017-12-01,-2.242763,51.869252,,0.32,2017-12-01,12,12,12,flood risk is significant on this site but mitigation design may be possible which would mean that housing could be viable. no housing development is currently proposed but could potentially come forward at a later date,Gloucester City Council,http://opendatacommunities.org/id/district-council/gloucester,owned by a public authority,,,,not permissioned,"Hare Lane Car Park, Hare Lane, Kingsholm and Wotton",GLOSBR009,http://www.gloucester.gov.uk/Documents/GLOSBR009%20%20Hare%20Lane%20Car%20Park.pdf,,,
,,2017-12-01,-2.243709,51.869628,,0.06,2017-12-01,6,6,6,"flood risk is significant on this site but mitigation design may be possible which would mean that housing could be viable. no housing development is currently proposed, flood risk is an issue that would need to be carefully managed",Gloucester City Council,http://opendatacommunities.org/id/district-council/gloucester,not owned by a public authority,,,,not permissioned,"9-11 St Catherine Street, Kingsholm and Wotton",GLOSBR010,http://www.gloucester.gov.uk/Documents/GLOSBR010%20%209-11%20St%20Catherine%20St.pdf,,,
