Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-19,,,,2.01,2017-12-19,30,30,30,Demolition of 3 no. existing buildings and conversion of Osidge House to Class C3 residential use providing 16 no. self-contained flats. Erection of 3-storey apartment building to provide 8 no. self-contained flats. Erection of 3 no. 3-storey townhouses,Barnet London Borough Council,http://opendatacommunities.org/id/london-borough-council/barnet,not owned by a public authority,2017-06-23,full planning permission,,permissioned,"Sir Thomas Lipton Memorial Hospital Osidge, 151 Chase Side, Southgate, London",16/7101/FUL,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-19,,,,0.41,2017-12-19,81,81,81,Redevelopment of Imperial House comprising the demolition of existing buildings and erection of buildings ranging from 3 to 16 storeys to provide 81 residential units (Use Class C3) and 815sqm of replacement office accommodation (Use Class B1) along with,Barnet London Borough Council,http://opendatacommunities.org/id/london-borough-council/barnet,mixed ownership,2017-03-17,full planning permission,,permissioned,"Imperial House, The Hyde, London",15/04442/FUL,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-19,,,,3.73,2017-12-19,132,132,132,"Demolition of Beech Court, garages and other ancillary buildings and the erection of new buildings (including an extension to Nant Court) between two and six storeys in height (with additional basement levels in places) to provide 132 new dwellings in to",Barnet London Borough Council,http://opendatacommunities.org/id/london-borough-council/barnet,,2016-08-08,full planning permission,,permissioned,"Granville Road Estate, Granville Road, Childs Hill London",F/04474/14,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-19,,,,0.64,2017-12-19,122,122,122,"The erection of a part 3, part 6, part 8 storey building comprising 122 no. residential units and 279 sqm (GIA) of commercial floorspace, including the provision of private and communal amenity space, landscaping, car parking, cycle parking, refuse stora",Barnet London Borough Council,http://opendatacommunities.org/id/london-borough-council/barnet,not owned by a public authority,2016-08-30,full planning permission,,permissioned,"112-132 Cricklewood Lane, London",16/0601/FUL,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-19,,,,0.42,2017-12-19,35,35,35,Demolition of existing building and construction of part two part three storey building with additional roof level and basement level to provide 35 no. self-contained units with associated parking and landscaping,Barnet London Borough Council,http://opendatacommunities.org/id/london-borough-council/barnet,mixed ownership,2016-12-19,full planning permission,,permissioned,"Church Walk House, Church Walk, London",15/05969/FUL,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-19,,,,0.68,2017-12-19,46,46,46,"Demolition of existing buildings and comprehensive redevelopment of the site for a building arranged over basement, partial lower ground floor level and four to five floors above to provide up to 46no. Assisted/Independent Living units (class C2 resident",Barnet London Borough Council,http://opendatacommunities.org/id/london-borough-council/barnet,owned by a public authority,2017-03-21,full planning permission,,permissioned,"114 - 120 West Heath Road, London",16/5993/FUL,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-19,,,,0.05,2017-12-19,14,14,14,Change of use from Use Class B1 (office) to Use Class C3 (residential) to provide (14 Units),Barnet London Borough Council,http://opendatacommunities.org/id/london-borough-council/barnet,not owned by a public authority,2017-06-22,full planning permission,,permissioned,"220 The Vale, London",17/2690/PNO,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-19,,,,1.52,2017-12-19,560,560,560,"Reserved matters application seeking approval for appearance, landscaping, layout and design in relation to buildings C5 to C12 comprising 560 homes and 900 sqm of non-residential floorspace, pursuant to condition 6 of outline permission W/00198/AA/04 fo",Barnet London Borough Council,http://opendatacommunities.org/id/london-borough-council/barnet,not owned by a public authority,2012-12-21,reserved matters approval,,permissioned,"Blocks C5 To C12, Beaufort Park (Land At Former Raf East Camp Site), Aerodrome Road/ Grahame Park Way, Hendon, London",H/00146/12,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-19,,,,0.82,2017-12-19,237,237,237,"Construction of a building of 6 cores of up to 10 storeys to comprise 237 residential homes and 357 sq.m GIA of commercial floorspace (A1 to A4, B1, B2, D1 and D2), including associated car and cycle parking and landscaping (This application is accompani",Barnet London Borough Council,http://opendatacommunities.org/id/london-borough-council/barnet,not owned by a public authority,2015-04-21,full planning permission,,permissioned,"Buildings D3 To D8, Beaufort Park, Aerodrome Road, Colindale",14/07064/FUL,https://maps.london.gov.uk/brownfield-site-register,,,
yes,,2017-12-19,,,,0.46,2017-12-19,177,177,177,Non-material amendment to planning permission H/04184/14 dated 13/11/14. Amendments include internal reconfiguration of blocks C7 - C8a,Barnet London Borough Council,http://opendatacommunities.org/id/london-borough-council/barnet,not owned by a public authority,2016-06-09,full planning permission,,permissioned,"C7-C8A Beaufort Park, Land At Former RAF East Camp, Aerodrome Road/ Grahame Parkway, Hendon, London",16/3652/NMA,https://maps.london.gov.uk/brownfield-site-register,,,
