Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2018-11-26,1.299219,52.622975,,0.62,2018-12-20,25,25,25,"Identified as site 1 under 2008 planning application. The site was originally allocated (CC2)in the adopted City of Norwich Local Plan (2004), under policy HOU12 A34, for 25 dwellings.",Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2011-03-23,full planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,,84 - 110 Ber Street Norwich NR1 3ES,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=144415.6176%2C6913452.1292%2C144869.4624%2C6913693.9808%2C102100,N/MAN/042
,,2018-11-26,1.278674,52.648215,,0.1,2018-12-20,11,11,11,Demolished in 2016. No subsequent application for development,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2015-12-10,demolition,https://planning.norwich.gov.uk/online-applications/,permissioned,,Former Kings Arms P. H. 100 Mile Cross Road Norwich Norfolk NR3 2LD,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=142118.1376%2C6918075.4692%2C142571.9824%2C6918317.3208%2C102100,N/MIC/008
,,2018-12-10,1.308572,52.626662,,1.085,2018-12-20,21,21,21,Consent granted in 2008 for 21 flats - 06/00963/F extended in 2010 10/01560/ET,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2008-05-06,full planning permission,https://www.norwich.gov.uk/info/20199/adopted_local_plan/1544/city_centre_site_specific_allocations/13,permissioned,,Ailwyn Hall Lower Clarence Road Norwich NR1 1HD,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=145445.9826%2C6914120.5392%2C145899.8274%2C6914362.3908%2C102100,N/THH/031
,,2017-12-31,1.28654,52.666335,,2.02,2017-12-31,30,30,40,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,owned by a public authority,,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/29,not permissioned,,"Two sites at Hurricane Way, Airport Industrial Estate, Norwich",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=142765.6751%2C6921291.5335%2C143673.3649%2C6921775.2365%2C102100,N/CAG/001
,,2017-12-31,1.312351,52.64949,,0.86,2017-12-31,40,40,40,Possible mix of residential care/housing with care. For planning history search for '28 Mousehold Lane' at first link provided,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,,,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/18,not permissioned,,"Start Rite Factory Site, 28 Mousehold Lane, Norwich NR7 8HE",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=145866.4226%2C6918305.6342%2C146320.2674%2C6918547.4858%2C102100,N/CAG/002
,,2017-12-31,1.281767,52.651403,,2.27,2017-12-31,100,100,100,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/21,not permissioned,,"297 Aylsham Road/Land at Arminghall Close, Norwich",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=142234.2101%2C6918551.7835%2C143141.8999%2C6919035.4865%2C102100,N/CAG/006
yes,,2017-12-31,1.320005,52.634976,,0.21,2017-12-31,9,9,9,For planning history search for '16/01354/O' at link provided,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2016-11-10,outline planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,,"Land At Corner Of Knox Road and Plumstead Road, Norwich NR1 4LQ",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=146719.3126%2C6915647.2742%2C147173.1574%2C6915889.1258%2C102100,N/CRO/001
yes,,2017-12-31,1.339989,52.642508,,0.18,2017-12-31,9,9,9,For planning history search for '16/01499/F' at link provided,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2017-01-12,full planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,,"Garages Adjacent To 40 Thurling Plain, Norwich NR7 9QG",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=148940.2976%2C6917026.6042%2C149394.1424%2C6917268.4558%2C102100,N/CRO/002
yes,,2017-12-31,1.309606,52.650143,,0.19,2017-12-31,17,17,17,For planning history search for '14/00847/F' at link provided,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2015-10-07,full planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,,"Land North Side Of Windmill Road, Norwich",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=145559.4026%2C6918427.9442%2C146013.2474%2C6918669.7958%2C102100,N/CRO/003
,,2017-12-31,1.325971,52.642093,,2.44,2017-12-31,,,,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,,,https://planning.norwich.gov.uk/online-applications/,not permissioned,,"Former Church, Heartsease Lane, Norwich",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=147153.2401%2C6916834.1985%2C148060.9299%2C6917317.9015%2C102100,N/CRO/004
yes,,2017-12-31,1.247844,52.610735,,5.47,2017-12-31,120,62,122,For planning history search for '15/01646/F' at first link provided,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2016-05-14,full planning permission,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/24,permissioned,,"Bartram Mowers Ltd, Land West of Blubell Road, Norwich",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=137979.3803%2C6910829.2569%2C139794.7597%2C6911796.6631%2C102100,N/EAT/001
,,2017-12-31,1.278158,52.603576,,0.78,2017-12-31,30,30,30,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,owned by a public authority,,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/2,not permissioned,,"Norfolk Learning Difficulties Centre, Ipswich Road, Norwich",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=141832.9751%2C6909742.8685%2C142740.6649%2C6910226.5715%2C102100,N/EAT/002
yes,,2017-12-31,1.299689,52.619598,,0.89,2017-12-31,45,45,45,Higher density scheme of 75 dwellings may be needed to allow the site to be developed,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/7,not permissioned,,"John Youngs Limited, 24 City Road, Norwich NR1 3AN",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=144412.2376%2C6912834.8142%2C144866.0824%2C6913076.6658%2C102100,N/LAK/001
,,2017-12-31,1.291798,52.610932,,0.44,2017-12-31,20,20,20,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,owned by a public authority,,,https://www.norwich.gov.uk/info/20199/local_plan/1582/site_specific_allocations_in_the_remainder_of_the_city/4,not permissioned,,"Hewett Yard, Hall Road, Norwich",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=143575.8426%2C6911241.2942%2C144029.6874%2C6911483.1458%2C102100,N/LAK/003
yes,,2017-12-31,1.284532,52.610577,,0.48,2017-12-31,10,10,10,For planning history search for '10/01926/F' at the link provided,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2011-05-20,full planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,,"Parish Hall And Vicarage Garden Site, Little John Road, Norwich",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=142755.3388%2C6910921.5128%2C143209.1837%2C6911163.3643%2C102100,N/LAK/004
yes,,2017-12-31,1.295454,52.624393,,0.08,2017-12-31,9,9,9,For planning history search for '41 All Saints Green' at the link provided,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2017-03-23,full planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,,"41 All Saints Green, Norwich NR1 3LY",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=143983.0326%2C6913702.9992%2C144436.8774%2C6913944.8508%2C102100,N/MAN/001
yes,,2017-12-31,1.293651,52.623418,,0.09,2017-12-31,7,7,7,For planning history search for 'Ivory House' at the link provided,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2016-08-24,full planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,,"Ivory House, All Saints Green, Norwich NR1 3NB",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=143785.6698%2C6913525.94%2C144239.5146%2C6913767.7916%2C102100,N/MAN/002
,,2017-12-31,1.294489,52.636327,,4.35,2017-12-31,200,200,200,For planning history search for 'Anglia Square' at the link provided,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,,,https://planning.norwich.gov.uk/online-applications/,not permissioned,,"Anglia Square, Norwich",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=143660.8951%2C6915819.6485%2C144568.5849%2C6916303.3515%2C102100,N/MAN/003
,,2017-12-31,1.286202,52.632079,,0.42,2017-12-31,40,40,40,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,owned by a public authority,,,https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/23,not permissioned,,"Barn Road Car Park, Norwich",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=142965.3676%2C6915122.1042%2C143419.2124%2C6915363.9558%2C102100,N/MAN/004
,,2017-12-31,1.295139,52.637694,,0.27,2017-12-31,14,14,14,"For planning history search for '5, 6A And 6B Beckham Place' at the link provided",Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2011-03-23,full planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,,"5, 6a and 6B Beckham Place, Edward Street, Norwich NR3 3DZ",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=143946.0076%2C6916134.7542%2C144399.8524%2C6916376.6058%2C102100,N/MAN/005
,,2017-12-31,1.298279,52.624036,,0.19,2017-12-31,20,20,20,For planning history search for '70 Ber Street' at the first link provided,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,owned by a public authority,,,https://planning.norwich.gov.uk/online-applications/https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations,not permissioned,,"60-70 Ber Street, Norwich NR1 3EW",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=144301.5926%2C6913641.3042%2C144755.4374%2C6913883.1558%2C102100,N/MAN/006
,,2017-12-31,1.296956,52.625502,,0.1,2017-12-31,10,10,10,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,owned by a public authority,,,https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/3,not permissioned,,"10-14 Ber Street, Norwich NR1 3EJ",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=144149.6143%2C6913908.8338%2C144603.4591%2C6914150.6854%2C102100,N/MAN/007
yes,,2017-12-31,1.298088,52.623267,,0.07,2017-12-31,8,8,8,For planning history search for '16/01266/F' at the link provided,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,2016-11-10,full planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,,"113-119 Ber Street, Norwich NR1 3EY",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=144279.1989%2C6913497.6862%2C144733.0438%2C6913739.5378%2C102100,N/MAN/008
,,2017-12-31,1.298843,52.622293,,0.18,2017-12-31,20,20,20,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,,,https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/2,not permissioned,,"147-153 Ber Street, Norwich NR1 3EY",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=144361.6076%2C6913320.0298%2C144815.4524%2C6913561.8814%2C102100,N/MAN/009
yes,,2017-12-31,1.288397,52.628439,,0.11,2017-12-31,52,52,52,For planning history search for '14/01472/PDD' and/or '14/00630/F' at the link provided,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,not owned by a public authority,,full planning permission,https://planning.norwich.gov.uk/online-applications/,permissioned,,"Aldwych House, 57 Bethel Street, Norwich NR2 1NR",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=143194.9426%2C6914444.0192%2C143648.7874%2C6914685.8708%2C102100,N/MAN/011
,,2017-12-31,1.290912,52.628665,,0.4,2017-12-31,20,20,20,,Norwich City Council,http://opendatacommunities.org/id/district-council/norwich,owned by a public authority,,,https://www.norwich.gov.uk/info/20199/local_plan/1544/city_centre_site_specific_allocations/25,not permissioned,,"Land to rear of City Hall, Bethel Street, Norwich",https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=143480.6857%2C6914480.4463%2C143934.5305%2C6914722.2978%2C102100,N/MAN/012
