Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-01,-1.180587,50.883688,,2.2,2020-10-23,72,72,72,"Site is currently occupied by a series of industrial uses and is in single ownership. Grade II Listed building is located adjacent to the site. Site is within the Welborne boundary as shown in Local Plan Part 3: The Welborne Plan (June 2015).. Demolition, Site Clearance And Remediation With The Erection Of 72 C3 Residential Dwellings And Associated Access, Parking, Ancillary Infrastructure And Landscaping Works. http://www.fareham.gov.uk/casetrackerplanning/ApplicationDetails.aspx?reference=P/17/0189/FP&uprn=100062408858",Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,not owned by a public authority,,full planning permission,http://www.fareham.gov.uk/casetrackerplanning/ApplicationDetails.aspx?reference=P/17/0189/FP&uprn=100062408858,pending decision,"Sawmills Industrial Park, Wickham Road, Fareham",37,https://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-93.jpg,,,
yes,,2020-10-23,-1.213089,50.815595,,0.6,2020-10-23,36,36,36,Site is not recommended for retention in the Employment Land Review. Suitable site for residential development. Consideration of noise impact required due to proximity of airport runway.. https://www.fareham.gov.uk/planning/publicationplanevidence.aspx,Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,not owned by a public authority,,,,not permissioned,Hammond Industrial Park,93,https://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-37.jpg,,,
yes,,2019-12-01,-1.124891,50.846588,,0.25,2020-10-23,26,26,26,Site is located in Portchester District Centre. Development proposed above existing retail and residential units.. Additional 1 and 2 storeys on the existing building to provide 26 apartments. https://www.fareham.gov.uk/planning/publicationplanevidence.aspx,Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,not owned by a public authority,,outline planning permission,http://www.fareham.gov.uk/casetrackerplanning/ApplicationDetails.aspx?reference=P%2F19%2F1040%2FOA,pending decision,"3-33 West Street, Portchester",203,https://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-203.jpg,,,
yes,,2017-12-01,-1.191472,50.853452,,1.58,2020-10-23,120,120,120,"Site is identified as a Development Opportunity Area in the adopted Fareham Local Plan Part 2 (2015) and identified as a proposed Fareham Town Centre housing allocation in the Draft Local Plan (2017). This identifies a capacity of 120 dwellings for the site. Immediate and surrounding uses include a public transport hub and interchange, low-key industrial service industries, fire station and some residential. Relocation of existing fire station or incorporation into a redevelopment would be required.. https://www.fareham.gov.uk/planning/publicationplanevidence.aspx",Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,mixed ownership,,,,not permissioned,"Fareham Station East, Fareham",211,https://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-211.jpg,,,
yes,,2017-12-01,-1.193139,50.853735,,1.05,2020-10-23,94,94,94,"Site is an adopted housing allocation in the adopted Fareham Local Plan Part 2 (2015) and identified as a proposed Fareham Town Centre housing allocation in the Draft Local Plan (2017). This identifies a capacity of 94 dwellings for the site. Industrial and service industries, car garage and residential are located to the west and train station to the east. Area with TPOs is also located adjacent to the west. Indicative capacity of 30 dwellings and a care home or 75 dwellings is also identified for Fareham Station East in the Local Plan Part 2 Sites and Policies document (adopted June 2015).. https://www.fareham.gov.uk/planning/publicationplanevidence.aspx",Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,not owned by a public authority,,,,not permissioned,"Fareham Station West, Fareham",212,https://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-212.jpg,,,
yes,,2017-12-01,-1.215644,50.862323,,0.43,2020-10-23,13,13,13,Site is an adopted housing allocation in the adopted Fareham Local Plan Part 2 (2015) and proposed for retention in Draft Local Plan (2017). Constitutes a D Class use and a garage block.. https://www.fareham.gov.uk/planning/publicationplanevidence.aspx,Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,not owned by a public authority,,,,not permissioned,"Wynton Way, Fareham",1058,https://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-1058.jpg,,,
yes,,2017-12-01,-1.180995,50.838329,,0.2,2020-10-23,8,8,8,Site is an adopted housing allocation in the adopted Fareham Local Plan Part 2 (2015) and proposed for retention in Draft Local Plan (2017). Site is currently vacant and located adjacent to the Bus Rapid Transit (BRT) route along the former railway line. Site is owned by Hampshire County Council.. https://www.fareham.gov.uk/planning/publicationplanevidence.aspx,Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,owned by a public authority,,,,not permissioned,"335-357 Gosport Road, Fareham",1076,https://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-1076.jpg,,,
yes,,2017-12-01,-1.299308,50.882614,,4.66,2020-10-23,50,50,50,"Permission remains extant due to groundworks commencement having initially been granted in 2008 (P/07/0764/FP). South eastern portion of the site is located adjacent to Swanwick Shore Conservation Area and Listed Buildings. Latest consent (P/15/0424/VC) relates to a variation of condition for an additional affordable dwelling increasing the proposed total to 50. Majority of site located in Flood Zone 3.. Comprehensive Redevelopment Of Marina Comprising Retail, Bar, Restaurant, Offices, And Storage Revised Marina Layout & 49 Dwellings: Variation Of Planning Condition 2 Of P/07/0764/Fp - Minor Amendments To Block A Residential, To Create Additional Unit For Affordable Housing. https://www.fareham.gov.uk/planning/publicationplanevidence.aspx",Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,not owned by a public authority,2015-07-03,other,http://www.fareham.gov.uk/casetrackerplanning/ApplicationDetails.aspx?reference=P/15/0424/VC&uprn=10012134300,permissioned,"Swanwick Marina, Bridge Road",1203,https://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-1203.jpg,,,
yes,,2017-12-01,-1.188618,50.852425,,0.24,2020-10-23,49,49,49,Site is an adopted housing allocation in the adopted Fareham Local Plan Part 2 (2015) and proposed for retention in the Draft Local Plan (2017). This identifies a capacity of 49 dwellings for the site. Access is from Maytree Road. The site is currently under retail use.. https://www.fareham.gov.uk/planning/publicationplanevidence.aspx,Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,not owned by a public authority,,,,not permissioned,"Crofton Conservatories, Fareham",1325,https://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-1325.jpg,,,
yes,,2017-12-01,-1.177444,50.851458,,1.48,2020-10-23,100,100,100,Site is identified as a Development Opportunity Area in the adopted Fareham Local Plan Part 2 (2015) and identified as a proposed Fareham Town Centre mixed use allocation in the Draft Local Plan (2017). This identifies a capacity of 100 dwellings for the site (excluding potential hotel use on upper floors). A car park currently serves the commercial shopping and retail core forming the town centre. The A27 is located within proximity to the south.. https://www.fareham.gov.uk/planning/publicationplanevidence.aspx,Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,owned by a public authority,,,,not permissioned,"Market Quay, Fareham",1425,https://www.fareham.gov.uk/downloads/BLR_Plans/SitePlan-3040.jpg,,,
