Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-12,,,,0.09,2017-12-12,,5,10,Could incorporate town centre uses of retail; offices,,http://opendatacommunities.org/id/district-council/uttlesford,not owned by a public authority,,,,Not permissioned,,"56 High Street, Saffron Walden CB10 1EF",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/17/001
yes,,2017-12-12,,,,0.244,2017-12-12,,8,13,,,http://opendatacommunities.org/id/district-council/uttlesford,not owned by a public authority,,,,Not permissioned,,"Viceroy Coaches, Rear of 10-12 Bridge Street, Saffron Walden CB10 1BU",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/17/002
yes,,2017-12-12,,,,3.571,2017-12-12,,81,135,,,http://opendatacommunities.org/id/district-council/uttlesford,owned by a public authority,,,,Not permissioned,,"Helena Romanes School, Parsonage Downs, Great Dunmow, CM6 2AU",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/17/003
yes,,2017-12-12,,,,0.523,2017-12-12,,14,23,UTT/18/0750/OP approved 2 October 2019,,http://opendatacommunities.org/id/district-council/uttlesford,not owned by a public authority,,,,Not permissioned,,"Claypits Farm, Bardfield Road, Thaxted, CM6 2LW",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/17/004
yes,,2017-12-12,,,,0.417,2017-12-12,,12,20,,,http://opendatacommunities.org/id/district-council/uttlesford,not owned by a public authority,,,,Not permissioned,,"Jossaume, Thaxted Road, Saffron Walden CB11 3AA",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/17/005
yes,,2017-12-12,,,,0.123,2020-12-29,,12,12,Delivered,,http://opendatacommunities.org/id/district-council/uttlesford,not owned by a public authority,2013-11-08,full planning permission,,permissioned,,"Former Perkins Garage Site, 14 Stortford Road, Great Dunmow, CM6 1DF",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/17/007
yes,,2017-12-12,,,,0.287,2017-12-12,,9,15,,,http://opendatacommunities.org/id/district-council/uttlesford,owned by a public authority,,,,Not permissioned,,"Council Depot, New Street, Great Dunmow, CM6 1BH",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/17/008
yes,,2017-12-12,,,,0.905,2017-12-12,,49,49,,,http://opendatacommunities.org/id/district-council/uttlesford,not owned by a public authority,2016-11-16,outline planning permission,,permissioned,,"Land rear of The Kilns, Thaxted Road, Saffron Walden, CB10 2UQ",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/17/009
yes,,2017-12-12,,,,0.02,2017-12-12,,6,6,,,http://opendatacommunities.org/id/district-council/uttlesford,not owned by a public authority,2017-09-15,Other (Prior Approval not Required),,permissioned,,"Mill House, Royston Road, Wendens Ambo, CB11 4JX",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/17/011
yes,,2017-12-12,,,,0.28,2017-12-12,,7,7,,,http://opendatacommunities.org/id/district-council/uttlesford,not owned by a public authority,2017-06-16,outline planning permission,,permissioned,,"Westons Yard, Chelmsford Road, White Roding CM6 1RF",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/17/013
yes,,2017-12-12,,,,0.376,2017-12-12,,5,5,,,http://opendatacommunities.org/id/district-council/uttlesford,not owned by a public authority,2017-08-31,outline planning permission,,permissioned,,"Land east of Green Hollow, Clapton Hall Lane, Dunmow CM6 1JF",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/17/016
yes,,2017-12-12,,,,0.448,2017-12-12,,9,9,,,http://opendatacommunities.org/id/district-council/uttlesford,not owned by a public authority,2017-11-28,outline planning permission,,permissioned,,"Sabre House, Dunmow Road, Stebbing CM6 3LF",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/17/017
yes,,2019-03-31,,,,0.25,2019-03-31,,7,7,,,http://opendatacommunities.org/id/district-council/uttlesford,not owned by a public authority,2017-11-15,outline planning permission,,permissioned,,"Land Rear Of Canada Cottages, Stortford Road, Great Dunmow",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/19/001
yes,,2019-03-31,,,,0.06,2019-03-31,,10,10,,,http://opendatacommunities.org/id/district-council/uttlesford,not owned by a public authority,2019-01-19,Other (Prior Approval not Required),,permissioned,,"The Old Mill, Haslers Lane, Dunmow, CM6 1XS",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/19/002
yes,,2019-03-31,,,,0.439,2019-03-31,,9,9,,,http://opendatacommunities.org/id/district-council/uttlesford,not owned by a public authority,2019-01-04,full planning permission,,permissioned,,"Barnmead, Start Hill, Stane Street, Great Hallingbury, Hertfordshire CM22 7TA",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/19/003
yes,,2019-03-31,,,,0.41,2019-03-31,,7,7,,,http://opendatacommunities.org/id/district-council/uttlesford,not owned by a public authority,2018-08-18,outline planning permission,,permissioned,,"Oakbourne, Hammonds Road, Hatfield Broad Oak, CM22 7JN",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/19/004
yes,,2019-03-31,,,,0.49,2019-03-31,,8,8,,,http://opendatacommunities.org/id/district-council/uttlesford,not owned by a public authority,2018-04-16,outline planning permission,,permissioned,,"Priory Lodge, Station Road, Little Dunmow, CM6 3HF",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/19/005
yes,,2019-03-31,,,,0.94,2019-03-31,,52,52,,,http://opendatacommunities.org/id/district-council/uttlesford,not owned by a public authority,2018-02-15,reserved matters approval,,permissioned,,"Land behind the Old Cement Works, Thaxted Road, Saffron Walden, Essex",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/19/006
yes,,2019-03-31,,,,0.83,2019-03-31,,7,7,,,http://opendatacommunities.org/id/district-council/uttlesford,not owned by a public authority,2018-04-19,full planning permission,,permissioned,,"J F Knight Roadworks Ltd (Warners Field), Copthall Lane, Thaxted, CM6 2LG",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/19/007
,,2019-03-31,,,,79,2019-03-31,,1410,3149,,,http://opendatacommunities.org/id/district-council/uttlesford,owned by a public authority,,,,Not permissioned,,"Carver Barracks, Wimbish Saffron Walden, CB10 2YA",http://udc.maps.arcgis.com/apps/webappviewer/index.html?id=b1f5fe0efeb84d9a853d75740eb4d907,UBLR/19/009
