Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2017-12-01,-1.18059,50.88368,,2.2,2017-12-01,72,72,72,"Site is currently occupied by a series of industrial uses and is in single ownership. Grade II Listed building is located adjacent to the site. Site is within the Welborne boundary as shown in Local Plan Part 3: The Welborne Plan (June 2015).. Demolition, Site Clearance And Remediation With The Erection Of 72 C3 Residential Dwellings And Associated Access, Parking, Ancillary Infrastructure And Landscaping Works. http://www.fareham.gov.uk/casetrackerplanning/ApplicationDetails.aspx?reference=P/17/0189/FP&uprn=100062408858",Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,not owned by a public authority,,full planning permission,http://www.fareham.gov.uk/casetrackerplanning/ApplicationDetails.aspx?reference=P/17/0189/FP&uprn=100062408858,pending decision,,"Sawmills Industrial Park, Wickham Road, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-37.jpg,37
,,2017-12-01,-1.189806,50.85191,,0.17,2017-12-01,34,34,34,Site is identified as a proposed Fareham Town Centre housing allocation in the Draft Local Plan (2017). This identifies a capacity of 34 dwellings for the site. Access is provided from Station Roundabout and Western Way slip road.. http://www.fareham.gov.uk/PDF/planning/local_plan/DraftLocalPlanEvidenceBase/EV11-SHLAAOct2017.pdf,Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,not owned by a public authority,,,,not permissioned,,"280-282 (UTP) West Street, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-87.jpg,87
yes,,2017-12-01,-1.173803,50.852025,,0.08,2017-12-01,5,5,5,"Site is located in Fareham Town Centre. There are two vehicular accesses to 10 on-site car parking spaces. Building is listed and is located within Fareham High Street Conservation Area.. Conversion Of Offices Into 5No 2-Bedroom Flats, With Offices Retained On Part Of The Ground Floor. http://www.fareham.gov.uk/casetrackerplanning/ApplicationDetails.aspx?reference=P/17/1060/FP",Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,not owned by a public authority,2017-11-10,full planning permission,http://www.fareham.gov.uk/casetrackerplanning/ApplicationDetails.aspx?reference=P/17/1060/FP,permissioned,,"10 East Street, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-158.jpg,158
,,2017-12-01,-1.191947,50.853735,,1.58,2017-12-01,120,120,120,"Site is identified as a Development Opportunity Area in the adopted Fareham Local Plan Part 2 (2015) and identified as a proposed Fareham Town Centre housing allocation in the Draft Local Plan (2017). This identifies a capacity of 120 dwellings for the site. Immediate and surrounding uses include a public transport hub and interchange, low-key industrial service industries, fire station and some residential. Relocation of existing fire station or incorporation into a redevelopment would be required.. http://www.fareham.gov.uk/PDF/planning/local_plan/DraftLocalPlanEvidenceBase/EV11-SHLAAOct2017.pdf",Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,mixed ownership,,,,not permissioned,,"Fareham Station East, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-211.jpg,211
yes,,2017-12-01,-1.215572,50.862391,,0.43,2017-12-01,13,13,13,Site is an adopted housing allocation in the adopted Fareham Local Plan Part 2 (2015) and proposed for retention in Draft Local Plan (2017). Constitutes a D Class use and a garage block.. http://www.fareham.gov.uk/PDF/planning/local_plan/DraftLocalPlanEvidenceBase/EV11-SHLAAOct2017.pdf,Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,not owned by a public authority,,,,not permissioned,,"Wynton Way, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-1058.jpg,1058
yes,,2017-12-01,-1.181052,50.838416,,0.2,2017-12-01,8,8,8,Site is an adopted housing allocation in the adopted Fareham Local Plan Part 2 (2015) and proposed for retention in Draft Local Plan (2017). Site is currently vacant and located adjacent to the Bus Rapid Transit (BRT) route along the former railway line. Site is owned by Hampshire County Council.. http://www.fareham.gov.uk/PDF/planning/local_plan/DraftLocalPlanEvidenceBase/EV11-SHLAAOct2017.pdf,Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,owned by a public authority,,,,not permissioned,,"335-357 Gosport Road, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-1076.jpg,1076
yes,,2017-12-01,-1.299359,50.882924,,4.66,2017-12-01,50,50,50,"Permission remains extant due to groundworks commencement having initially been granted in 2008 (P/07/0764/FP). South eastern portion of the site is located adjacent to Swanwick Shore Conservation Area and Listed Buildings. Latest consent (P/15/0424/VC) relates to a variation of condition for an additional affordable dwelling increasing the proposed total to 50. Majority of site located in Flood Zone 3.. Comprehensive Redevelopment Of Marina Comprising Retail, Bar, Restaurant, Offices, And Storage Revised Marina Layout & 49 Dwellings: Variation Of Planning Condition 2 Of P/07/0764/Fp - Minor Amendments To Block A Residential, To Create Additional Unit For Affordable Housing. http://www.fareham.gov.uk/casetrackerplanning/ApplicationDetails.aspx?reference=P/15/0424/VC&uprn=10012134300",Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,not owned by a public authority,2015-07-03,other,http://www.fareham.gov.uk/casetrackerplanning/ApplicationDetails.aspx?reference=P/15/0424/VC&uprn=10012134300,permissioned,,"Swanwick Marina, Bridge Road",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-1203.jpg,1203
,,2017-12-01,-1.18854,50.852435,,0.24,2017-12-01,49,49,49,Site is an adopted housing allocation in the adopted Fareham Local Plan Part 2 (2015) and proposed for retention in the Draft Local Plan (2017). This identifies a capacity of 49 dwellings for the site. Access is from Maytree Road. The site is currently under retail use.. http://www.fareham.gov.uk/PDF/planning/local_plan/DraftLocalPlanEvidenceBase/EV11-SHLAAOct2017.pdf,Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,not owned by a public authority,,,,not permissioned,,"Crofton Conservatories, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-1325.jpg,1325
,,2017-12-01,-1.177093,50.854391,,1.48,2017-12-01,100,100,100,Site is identified as a Development Opportunity Area in the adopted Fareham Local Plan Part 2 (2015) and identified as a proposed Fareham Town Centre mixed use allocation in the Draft Local Plan (2017). This identifies a capacity of 100 dwellings for the site (excluding potential hotel use on upper floors). A car park currently serves the commercial shopping and retail core forming the town centre. The A27 is located within proximity to the south.. http://www.fareham.gov.uk/PDF/planning/local_plan/DraftLocalPlanEvidenceBase/EV11-SHLAAOct2017.pdf,Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,owned by a public authority,,,,not permissioned,,"Market Quay, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-1425.jpg,1425
,,2017-12-01,-1.182465,50.852371,,0.1,2017-12-01,24,24,24,"Reserved matters application approved for residential uses on adjoining site (P/17/0481/RM - 142-144 West Street, Fareham). This follows an outline planning application which was approved for 17 residential flats and two retail units on this adjoining site.. http://www.fareham.gov.uk/PDF/planning/local_plan/DraftLocalPlanEvidenceBase/EV11-SHLAAOct2017.pdf",Fareham Borough Council,http://opendatacommunities.org/id/district-council/fareham,not owned by a public authority,,,,not permissioned,,"130-136 West Street, Fareham",http://www.fareham.gov.uk/downloads/BLR_Plans/InsetPlan-1974.jpg,1974
