Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2017-12-01,1.722135,52.482036,,2.54,2017-12-01,49,0,0,Allocated in Site Specific Allocations DPD 2011 (LOW6). Allocated for housing. http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Site-Specific-Allocations-DPD/01-Main-Document.pdf,Waveney District Council,http://opendatacommunities.org/id/district-council/waveney,owned by a public authority,,,,pending decision,,Neeves Pit Normanston Drive Lowestoft Suffolk,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,WDC001
yes,,2017-12-01,1.724297,52.48391,,1.52,2017-12-01,45,0,0,Owned by a developer and expected to complete by 2022. Residential development including new access road. http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Site-Specific-Allocations-DPD/01-Main-Document.pdf,Waveney District Council,http://opendatacommunities.org/id/district-council/waveney,not owned by a public authority,,,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OLFAPQQXK8F00,pending decision,,Monckton Avenue Nursery Lowestoft Suffolk,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,WDC002
,,2017-12-01,1.439795,52.452786,,0.26,2017-12-01,8,0,0,Allocated in Site Specific Allocations DPD 2011 (BUN2). Allocated for housing. http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Site-Specific-Allocations-DPD/01-Main-Document.pdf,Waveney District Council,http://opendatacommunities.org/id/district-council/waveney,not owned by a public authority,,,,not permissioned,,Telephone Exchange Lower Olland Street Bungay Suffolk,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,WDC003
yes,,2017-12-01,1.724245,52.474935,,11.93,2017-12-01,850,0,0,"Part of larger allocation in Area Action Plan DPD 2012 (SSP3), planning consent includes CWS and playing field. Demolition of existing industrial units. Mixed-use redevelopment of up to 850 dwellings or 950,000 sqft (whichever greater), up to 1774sqm commercial (A1-A5), marina building, 1.5 form primary school, new spine road and open space.. http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Adopted-AAP/Adopted-Area-Action-Plan.pdf|http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Supplementary-Planning-Documents/SUN-and-Kirkley-Waterfront/Development-Brief.pdf",Waveney District Council,http://opendatacommunities.org/id/district-council/waveney,not owned by a public authority,2015-08-17,outline planning permission,,permissioned,,Brooke Business Park Lowestoft Suffolk,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,WDC004
yes,,2017-12-01,1.721705,52.472757,,8.06,2017-12-01,300,0,0,"Part of larger allocation in Area Action Plan DPD 2012 (SSP3). OA for up to 252 residential units; Full Application for 48 residential units, 2ha open space incl replacement football pitch, changing facilities and equipped play area, highway, engineering and landscaping works and land raising.. http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Adopted-AAP/Adopted-Area-Action-Plan.pdf|http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Supplementary-Planning-Documents/SUN-and-Kirkley-Waterfront/Development-Brief.pdf",Waveney District Council,http://opendatacommunities.org/id/district-council/waveney,not owned by a public authority,2016-01-22,outline planning permission,,permissioned,,Former Sanyo site Lowestoft Suffolk,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,WDC005
,,2017-12-01,1.730403,52.471808,,6.08,2017-12-01,275,250,300,Part of larger allocation in Area Action Plan DPD 2012 (SSP3). Allocated for housing. Kirkley Waterfront and Sustainable Urban Neighbourhood Development Brief estimates between 250 and 300 dwellings on this site. http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Adopted-AAP/Adopted-Area-Action-Plan.pdf|http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Supplementary-Planning-Documents/SUN-and-Kirkley-Waterfront/Development-Brief.pdf,Waveney District Council,http://opendatacommunities.org/id/district-council/waveney,not owned by a public authority,,,,not permissioned,,Part Former Jeld Wen site Lowestoft Suffolk,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,WDC006
yes,,2017-12-01,1.712346,52.475148,,0.7,2017-12-01,77,0,0,"Site for sale see URL in SiteInformation. Allocated in Lowestoft Lake Lothing and Outer Harbour Area Action Plan 2012 (SSP7). Construction of 75 (32no. 1 bed, 33no. 2 bed and 10 no. 3 bed) residential flats, library, commercial units, conversion of existing library into 5 residential flats and boat moorings, car and cycle parking provision and associated landscaping. https://kingsbury-consultants.co.uk/properties/bridge-road-lowestoft-nr32-3lr/|http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Adopted-AAP/Adopted-Area-Action-Plan.pdf",Waveney District Council,http://opendatacommunities.org/id/district-council/waveney,not owned by a public authority,2016-02-19,full planning permission,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NURCDGQXLQP00,permissioned,,Oswald’s Boatyard Lowestoft Suffolk,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,WDC007
,,2017-12-01,1.712502,52.472795,,0.98,2017-12-01,44,0,0,"Owned by a developer and expected to complete by 2025. Construction of 20 No. three bedroom houses, 12 No. four bedroom houses and 12 No. two bedroom flats together with improvements to existing access road. http://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Adopted-AAP/Adopted-Area-Action-Plan.pdf",Waveney District Council,http://opendatacommunities.org/id/district-council/waveney,not owned by a public authority,2015-04-10,outline planning permission,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NBSMMXQXIZM00,permissioned,,Builders Direct Supply Co Ltd South Elmham Terrace Lowestoft Suffolk NR33 9NH,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,WDC008
yes,,2017-12-01,1.70505,52.510475,,9.86,2017-12-01,130,0,0,"Owned by a developer and expected to complete by 2025. Hybrid application for demolition of prison and construction of 2 shop units with 4 flats, 3 office units, 16 affordable housing units (full submission), and residential development including care home, roads and open space (outline submission).",Waveney District Council,http://opendatacommunities.org/id/district-council/waveney,not owned by a public authority,2016-06-30,full planning permission,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O7OBW6QX01F00,permissioned,,Former H M Prison Blundeston Lakeside Rise Blundeston Suffolk,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,WDC009
,,2017-12-01,1.447398,52.44929,,0.26,2017-12-01,10,0,0,Permission implemented by commencement inspection on plot 5 (Nov-2011). Site remains in commercial use. Construction of 10 dwellings with garages and new access drive and alterations to existing vehicular access,Waveney District Council,http://opendatacommunities.org/id/district-council/waveney,not owned by a public authority,2006-11-08,full planning permission,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZYKJQXXE093,permissioned,,Hillside Garage Hillside Road East Bungay Suffolk NR35 1RX,http://waveney.maps.arcgis.com/apps/MapJournal/index.html?appid=1a787ff0d2604387987c86ac1ae56188,WDC010
