Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-04,-1.115313,51.857422,,0.4,2018-12-03,9,9,9,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,2017-08-14,full planning permission,https://www.publicaccess.cherwell.gov.uk/online-applications/,permissioned,"The Tally Ho Inn, 45 Ploughley Road, Arncott",BLR1,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.337632,52.062033,,0.12,2017-12-04,8,8,8,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,2016-11-17,full planning permission,https://www.publicaccess.cherwell.gov.uk/online-applications/,permissioned,1 To 4A Church Lane And 12 To 14 Parsons Street Banbury,BLR2,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.340042,52.058863,,0.02,2018-12-03,8,8,8,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,2018-02-13,full planning permission,https://www.publicaccess.cherwell.gov.uk/online-applications/,permissioned,"15 - 16 South Bar Street, Banbury",BLR3,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.348312,52.060824,,0.07,2017-12-04,6,6,6,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,2015-12-04,full planning permission,https://www.publicaccess.cherwell.gov.uk/online-applications/,permissioned,"27 Park Road, Banbury",BLR4,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.342454,52.059443,,0.14,2017-12-04,12,12,12,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,2016-12-02,full planning permission,https://www.publicaccess.cherwell.gov.uk/online-applications/,permissioned,"3 West Bar Street, Banbury",BLR5,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.335005,52.06111,,0.06,2018-12-03,12,12,12,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,2017-04-24,full planning permission,https://www.publicaccess.cherwell.gov.uk/online-applications/,permissioned,"60 - 62 Broad Street, Banbury",BLR6,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.353164,52.062218,,0.4,2017-12-04,16,16,16,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,owned by a public authority,,,,Not permissioned,"Admiral Holland, Woodgreen Avenue, Banbury",BLR7,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
,,2017-12-04,-1.328958,52.058756,,24.78,2018-12-03,649,649,649,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,mixed ownership,,,,Not permissioned,"Canalside, Banbury",BLR9,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.34132,52.05825,,0.08,2018-12-03,6,6,6,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,2017-07-31,full planning permission,https://www.publicaccess.cherwell.gov.uk/online-applications/,permissioned,"Car Park Edmunds House, 40 South Bar Street, Banbury",BLR10,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
,,2017-12-04,-1.337983,52.062943,,2,2018-12-03,200,200,200,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,,,,,Not permissioned,"Land at Bolton Road, Banbury",BLR11,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.323207,52.058112,,3,2017-12-04,150,150,150,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,,,,Not permissioned,"Land at Higham Way, Banbury",BLR12,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.336673,52.063771,,0.16,2017-12-04,5,5,5,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,2015-11-26,full planning permission,https://www.publicaccess.cherwell.gov.uk/online-applications/,permissioned,"P R Alcock And Sons Ltd, Castle Street, Banbury",BLR15,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.333411,52.061406,,0.07,2017-12-04,20,20,20,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,2015-11-02,full planning permission,https://www.publicaccess.cherwell.gov.uk/online-applications/,permissioned,"Poundland, 1 - 6 Malthouse Walk, Banbury",BLR16,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.340026,52.058944,,0.03,2018-12-03,7,7,7,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,,,,Not permissioned,"The Imperial Oriental, 13 - 14 South Bar Street, Banbury",BLR17,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.336097,52.062267,,0.04,2017-12-04,7,7,7,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,2017-01-24,full planning permission,https://www.publicaccess.cherwell.gov.uk/online-applications/,permissioned,"The Unicorn, Market Place, Banbury",BLR18,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.153385,51.895375,,0.04,2017-12-04,6,6,6,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,owned by a public authority,,,,Not permissioned,"Former Bicester Library, Old Place Yard, Bicester",BLR20,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.159906,51.904943,,0.1,2017-12-04,6,6,6,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,2016-09-19,full planning permission,https://www.publicaccess.cherwell.gov.uk/online-applications/,permissioned,"Garage Block Rear Of 52 To 58 Bucknell Road, Bicester",BLR21,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.149517,51.893962,,1.2,2017-12-04,60,60,60,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,,,,Not permissioned,"McKay Trading Estate, Station Approach, Bicester",BLR22,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.156444,51.895738,,0.37,2017-12-04,10,10,10,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,,,,Not permissioned,"St Edburg's School, Cemetery Road, Bicester",BLR23,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
,,2017-12-04,-1.23275,51.960043,,0.15,2018-12-03,7,7,7,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,2017-11-15,full planning permission,https://www.publicaccess.cherwell.gov.uk/online-applications/,permissioned,"The George And Dragon, 15 East Street, Fritwell",BLR25,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.448057,52.108948,,0.35,2017-12-04,3,3,3,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,2015-04-08,outline planning permission,https://www.publicaccess.cherwell.gov.uk/online-applications/,permissioned,"Varneys Garage, Quarry Road, Hornton",BLR26,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.28632,51.820632,,0.1,2017-12-04,6,6,6,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,2017-02-24,full planning permission,https://www.publicaccess.cherwell.gov.uk/online-applications/,permissioned,"65 Oxford Road, Kidlington",BLR27,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
,,2017-12-04,-1.285135,51.827656,,0.3,2018-12-03,6,6,6,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,,,,,Not permissioned,"Builder's Yard, The Moors, Kidlington",BLR28,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.165465,51.854381,,0.38,2017-12-04,1,1,1,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,2015-05-11,outline planning permission,https://www.publicaccess.cherwell.gov.uk/online-applications/,permissioned,"The Plough Inn, Merton",BLR31,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2017-12-04,-1.305978,51.803684,,0.9,2017-12-04,16,16,16,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,,,https://www.publicaccess.cherwell.gov.uk/online-applications/,pending decision,"Tyre Depot, South of Cassington Road, Yarnton",BLR32,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
yes,,2018-12-03,-1.277323,51.817142,,0.26,2018-12-03,2,2,2,,Cherwell District Council,http://opendatacommunities.org/id/district-council/cherwell,not owned by a public authority,2017-12-28,full planning permission,https://www.publicaccess.cherwell.gov.uk/online-applications/,permissioned,"Gosford Hill Court, Bicester Road, Kidlington",BLR33,https://www.cherwell.gov.uk/info/33/planning-policy/384/brownfield-land-register,,,
