Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2018-01-12,-2.272475,53.798344,,0.23,2018-02-28,5,5,5,Planning permission is for the erection of 5 no. detached dwellings including details of access,Burnley Borough Council,http://opendatacommunities.org/id/district-council/burnley,not owned by a public authority,2018-06-29,outline planning permission,https://publicaccess.burnley.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZY0DTMS094,permissioned,Land rear of 7 Southern Avenue,BURN002,https://publicaccess.burnley.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZY0DTMS094,,,
yes,,2018-01-12,-2.255995,53.768488,,0.3,2018-02-28,1,1,1,Planning permission for the demolition of existing farm cottage and conversion of existing barn to form new dwelling,Burnley Borough Council,http://opendatacommunities.org/id/district-council/burnley,not owned by a public authority,2015-04-24,outline planning permission,https://publicaccess.burnley.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZYADTMS069,permissioned,"Lower Gibfield Farm, Crown Point Road",BURN004,https://publicaccess.burnley.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZYADTMS069,,,
yes,,2018-01-12,-2.242949,53.784426,,3.2,2018-02-28,100,100,100,Housing Allocation in Burnley's Local Plan (HS1/6),Burnley Borough Council,http://opendatacommunities.org/id/district-council/burnley,not owned by a public authority,,,https://publicaccess.burnley.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZY6DTMS531,not permissioned,Lambert Howarth,BURN005,https://publicaccess.burnley.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZY6DTMS531,,,
yes,,2018-01-12,-2.268806,53.785174,,1.81,2018-02-28,54,54,54,Housing Allocation in Burnley's Local Plan (HS1/11),Burnley Borough Council,http://opendatacommunities.org/id/district-council/burnley,not owned by a public authority,,,https://publicaccess.burnley.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZY0DTMS455,not permissioned,Former AIT Site,BURN006,https://publicaccess.burnley.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZY0DTMS455,,,
yes,,2018-01-12,-2.306442,53.802634,,6.9,2018-02-28,205,205,244,Housing Allocation in Burnley's Local Plan (HS1/5),Burnley Borough Council,http://opendatacommunities.org/id/district-council/burnley,mixed ownership,,,https://publicaccess.burnley.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZY6DTMS035,not permissioned,Former Baxi Site,BURN007,https://publicaccess.burnley.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZY6DTMS035,,,
yes,,2018-01-12,-2.250105,53.788686,,0.98,2018-02-28,143,143,143,"Housing Allocation in Burnley's Local Plan (HS1/28). This would be suitable for B1, C2, C3 and D1 uses",Burnley Borough Council,http://opendatacommunities.org/id/district-council/burnley,not owned by a public authority,,,https://publicaccess.burnley.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZY6DTMS699,not permissioned,George Street Mill,BURN008,https://publicaccess.burnley.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZY6DTMS699,,,
yes,,2018-01-12,-2.227403,53.807582,,1.27,2018-02-28,64,64,64,Housing Allocation in Burnley's Local Plan (HS1/10),Burnley Borough Council,http://opendatacommunities.org/id/district-council/burnley,owned by a public authority,,,,not permissioned,Land at Burnley General Hospital,BURN012,,,,
yes,,2018-01-12,-2.260673,53.787583,,1.18,2021-03-04,42,42,42,Housing Allocation in Burnley's Local Plan (HS1/13),Burnley Borough Council,http://opendatacommunities.org/id/district-council/burnley,not owned by a public authority,2020-08-09,full planning permission,https://publicaccess.burnley.gov.uk/online-applications/applicationDetails.do?keyVal=Q23LVBDTHLV00&activeTab=summary,permissioned,Tay Street,BURN013,https://publicaccess.burnley.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=Q23LVBDTHLV00,,,
yes,,2018-01-12,-2.264192,53.785726,,1.43,2018-02-28,43,43,43,Housing Allocation in Burnley's Local Plan (HS1/14),Burnley Borough Council,http://opendatacommunities.org/id/district-council/burnley,owned by a public authority,,,,not permissioned,Former Gardner Site,BURN014,,,,
yes,,2018-01-12,-2.243882,53.80361,,0.95,2018-02-28,36,36,36,Housing Allocation in Burnley's Local Plan (HS1/17),Burnley Borough Council,http://opendatacommunities.org/id/district-council/burnley,not owned by a public authority,,,https://publicaccess.burnley.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZY3DTMS039,not permissioned,Livingstone Mill,BURN015,https://publicaccess.burnley.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=ZZZZY3DTMS039,,,
