Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2017-12-04,-2.141845,53.476544,,8.08,2017-12-04,318,318,318,,Tameside Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/tameside,not owned by a public authority,,,https://public.tameside.gov.uk/plan/f422planapp.asp,not permissioned,"Former Robertson's Jam, land at Fitzroy Street, Audenshaw.",H-AUDENS-110,https://www.tameside.gov.uk/planning/brownfieldregister/h-audens-110.pdf,,,
yes,,2017-12-04,-2.104161,53.439083,,0.36,2017-12-04,16,16,16,Gross addition of 16 houses.,Tameside Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/tameside,not owned by a public authority,2014-05-16,full planning permission,https://public.tameside.gov.uk/plan/f422planapp.asp,permissioned,"Site of 2-32 Wordsworth Road, Denton.",H-DENSTH-001,https://www.tameside.gov.uk/planning/brownfieldregister/h-densth-001.pdf,,,
,,2017-12-04,-2.10122,53.437018,,0.36,2017-12-04,13,13,13,,Tameside Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/tameside,not owned by a public authority,,,https://public.tameside.gov.uk/plan/f422planapp.asp,not permissioned,"Former site of the Old Rectory, Meadow Lane, Denton, M34 7GD",H-DENSTH-031,https://www.tameside.gov.uk/planning/brownfieldregister/h-densth-031.pdf,,,
yes,,2017-12-04,-2.110562,53.457585,,3.43,2017-12-04,150,150,150,Gross addition of up to 150 houses.,Tameside Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/tameside,not owned by a public authority,2015-09-09,outline planning permission,https://public.tameside.gov.uk/plan/f422planapp.asp,permissioned,"Former Oldham Batteries site west side Edward Street, Denton.",H-DENTNE-001,https://www.tameside.gov.uk/planning/brownfieldregister/h-dentne-001.pdf,,,
yes,,2017-12-04,-2.108287,53.45729,,1.14,2017-12-04,56,56,56,Gross addition of up to 56 houses.,Tameside Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/tameside,not owned by a public authority,2015-05-07,outline planning permission,https://public.tameside.gov.uk/plan/f422planapp.asp,permissioned,"Land and buildings on the east side of Edward Street, Denton.",H-DENTNE-002,https://www.tameside.gov.uk/planning/brownfieldregister/h-dentne-002.pdf,,,
,,2017-12-04,-2.12029,53.457468,,0.29,2017-12-04,19,19,19,,Tameside Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/tameside,not owned by a public authority,,,https://public.tameside.gov.uk/plan/f422planapp.asp,not permissioned,"Works building, 88-90 Wilton Street, Denton.",H-DENTNE-005,https://www.tameside.gov.uk/planning/brownfieldregister/h-dentne-005.pdf,,,
,,2017-12-04,-2.10344,53.45831,,0.45,2017-12-04,18,18,18,,Tameside Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/tameside,mixed ownership,,,https://public.tameside.gov.uk/plan/f422planapp.asp,not permissioned,"Works at junction of Bromsgrove Lane and Thornleys Road, Denton, M34 3DS",H-DENTNE-026,https://www.tameside.gov.uk/planning/brownfieldregister/h-dentne-026.pdf,,,
yes,,2017-12-04,-2.112542,53.454851,,0.1,2017-12-04,9,9,9,Gross addition of 9 apartments.,Tameside Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/tameside,not owned by a public authority,2014-02-27,full planning permission,https://public.tameside.gov.uk/plan/f422planapp.asp,permissioned,"51-55 Stockport Road, Denton, M34 6DB",H-DENTNE-044,https://www.tameside.gov.uk/planning/brownfieldregister/h-dentne-044.pdf,,,
yes,,2017-12-04,-2.118342,53.450369,,0.1,2017-12-04,8,8,8,Gross addition of 8 apartments.,Tameside Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/tameside,not owned by a public authority,2015-05-14,full planning permission,https://public.tameside.gov.uk/plan/f422planapp.asp,permissioned,"S G Turret Ltd, 96 Town Lane, Denton, M34 2DD",H-DENWST-021,https://www.tameside.gov.uk/planning/brownfieldregister/h-denwst-021.pdf,,,
yes,,2017-12-04,-2.145262,53.475884,,0.18,2017-12-04,9,9,9,Gross addition of 9 houses.,Tameside Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/tameside,not owned by a public authority,2014-10-07,full planning permission,https://public.tameside.gov.uk/plan/f422planapp.asp,permissioned,"Land adjacent to 46 Gorsey Fields, Droylsden.",H-DROEST-013,https://www.tameside.gov.uk/planning/brownfieldregister/h-droest-013.pdf,,,
,,2017-12-04,-2.166284,53.480737,,0.02,2017-12-04,5,5,5,,Tameside Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/tameside,not owned by a public authority,,,https://public.tameside.gov.uk/plan/f422planapp.asp,not permissioned,"296 Edge Lane and 429-431 Manchester Road, Droylsden, M43 6BG",H-DROEST-014,https://www.tameside.gov.uk/planning/brownfieldregister/h-droest-014.pdf,,,
,,2017-12-04,-2.132629,53.488042,,0.07,2017-12-04,6,6,6,,Tameside Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/tameside,not owned by a public authority,,,https://public.tameside.gov.uk/plan/f422planapp.asp,not permissioned,"Garage premises at 178 Moorside Street, Droylsden, M43 7HG",H-DROEST-017,https://www.tameside.gov.uk/planning/brownfieldregister/h-droest-017.pdf,,,
