Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-09-29,-1.348773,53.435459,,0.47,2020-12-15,,15,30,"RDF0061 - Housing allocation in the Rotherham Local Plan,H20, LDF0065",Rotherham Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/rotherham,owned by a public authority,,,,not permissioned,,"Land off York Road, St Ann's, Rotherham, S65 1PN",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,BR0002
yes,,2017-09-29,-1.340764,53.425265,,0.46,2020-12-15,,11,15,"RDF0082 - H29, LDF0088,",Rotherham Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/rotherham,,,,,not permissioned,,"Land at Boswell Street and Arundel Road, Herringthorpe, Rotherham",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,BR0004
,,2017-09-29,-1.38567,53.435341,,0.59,2020-12-15,,14,19,"RDF0139 - Housing allocation in the Rotherham Local Plan,H7, LDF0181,",Rotherham Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/rotherham,,,,,not permissioned,,"Land behind Bradgate Club, Bradgate Lane, Rotherham, S61 1QJ",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,BR0005
yes,,2017-09-29,-1.214415,53.3761,,7.96,2020-12-15,,167,271,"RDF0175 - Housing allocation in the Rotherham Local Plan,H75, LDF0238,",Rotherham Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/rotherham,not owned by a public authority,,,http://rotherham.planportal.co.uk/?id=RB2012/1643,not permissioned,,"Timberyard, Outgang Lane, Dinnington, S25 3QX",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,BR0006
yes,,2017-09-29,-1.205144,53.421777,,0.95,2020-12-15,,18,25,"RDF0268 - Under Construction, Housing allocation in the Rotherham Local Plan,H68, LDF0409,",Rotherham Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/rotherham,not owned by a public authority,2017-06-02,full planning permission,http://rotherham.planportal.co.uk/?id=RB2015/1075,permissioned,,"Tarmac site off Blyth Road, Maltby, Rotherham, S64 8HJ",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,BR0008
yes,,2017-09-29,-1.26201,53.325376,,0.75,2020-12-15,,14,17,"RDF0360 - Housing allocation in the Rotherham Local Plan,H94, LDF0551, included in larger development proposal not yet decided for 51 dwellings",Rotherham Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/rotherham,not owned by a public authority,,,,not permissioned,,"North Farm Close, Harthill, S26 7YH",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,BR0009
yes,,2017-09-29,-1.351992,53.427807,,0.65,2020-12-15,,52,100,"RDF0859 - Housing allocation in the Rotherham Local Plan,H22, LDF0565,",Rotherham Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/rotherham,owned by a public authority,2019-11-29,full planning permission,http://rotherham.planportal.co.uk/?id=RB2019/1035,permissioned,,"128-130 Wellgate, Rotherham, S60 2LL",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,BR0010
yes,,2017-09-29,-1.352757,53.42621,,0.43,2020-12-15,,10,26,"RDF1017 - Housing allocation in the Rotherham Local Plan,H23, LDF0563, 2020 - Demolition application received",Rotherham Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/rotherham,not owned by a public authority,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2007/1136,not permissioned,,"Moorgate House, Moorgate Road, Rotherham, S60 2AD",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,BR0011
yes,,2017-09-29,-1.303652,53.354299,,0.78,2020-12-15,,18,24,"RDF1619 - Under Construction, Housing allocation in the Rotherham Local Plan. Forms part of a wider allocation which in total is estimated to have capacity for 99 homes,H90, LDF0792,",Rotherham Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/rotherham,not owned by a public authority,2018-09-10,full planning permission,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2018/0021,permissioned,,"Land off Mansfield Road, North of A57, Aston, Rotherham",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,BR0012
yes,,2017-09-29,-1.317059,53.443248,,0.63,2020-12-15,,15,38,"RDF1671 - Housing allocation in the Rotherham Local Plan,H25, LDF0134",Rotherham Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/rotherham,not owned by a public authority,,,,not permissioned,,"Land to the north west of Doncaster Road, Dalton, Rotherham",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,BR0013
yes,,2017-09-29,-1.310721,53.488692,,0.62,2020-12-15,,15,20,"RDF1677 - Housing allocation in the Rotherham Local Plan,H50, LDF0827,",Rotherham Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/rotherham,owned by a public authority,,,,not permissioned,,"Charnwood House, Charnwood Street, Swinton, Rotherham",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,BR0014
,,2017-09-29,-1.199106,53.420584,,0.03,2020-12-15,,1,6,RDF0636,Rotherham Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/rotherham,not owned by a public authority,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2004/1022,not permissioned,,"31 Carlyle Road, Maltby, Rotherham, S66 7LP",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,BR0018
,,2017-09-29,-1.309779,53.444878,,0.08,2020-12-15,,3,6,"RDF0823 -Current temporary permission for use of land as a car wash expires 31 October 2021,",Rotherham Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/rotherham,not owned by a public authority,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2006/0226,not permissioned,,"Land at Oldgate Lane, Thrybergh, Rotherham, S65 4JX",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,BR0019
,,2017-09-29,-1.321912,53.433202,,0.14,2020-12-15,,4,8,RDF0928,Rotherham Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/rotherham,not owned by a public authority,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2006/2156,not permissioned,,"Land at Herringthorpe Valley Road, Herringthorpe, Rotherham",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,BR0020
yes,,2017-09-29,-1.348909,53.427635,,0.34,2020-12-15,,12,30,"RDF0956, RB2019/1369 permission to demolish and rebuild tyre centre",Rotherham Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/rotherham,not owned by a public authority,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2019/0773,not permissioned,,"Land at Challenger Tyre & Exhaust, Wellgate, Rotherham Town Centre",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,BR0021
,,2017-09-29,-1.198915,53.420356,,0.07,2020-12-15,,2,8,RDF0997,Rotherham Metropolitan Borough Council,http://opendatacommunities.org/id/metropolitan-district-council/rotherham,not owned by a public authority,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2007/0839,not permissioned,,"Land at Morrell Street, Maltby, S66 7LP",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,BR0022
