Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-01,-1.98558,52.953983,,0.4,2017-12-01,15,15,15,Haulage Depot,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,,,,not permissioned,,"Haulage Depot, St Thomas's Road",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,UT019
,,2017-12-01,-2.037829,53.111071,,9.9,2017-12-01,0,0,0,Has planning permission for mixed use development,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,,reserved matters approval,,permissioned,,"Churnet Works, Macclesfield Road",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,LE060
yes,,2017-12-01,-2.040834,53.113255,,1.1,2017-12-01,11,11,11,Has outline planning permission for 11 dwellings granted at appeal 5/11/2014,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,,outline planning permission,,permissioned,,"Former reservoirs off, Land at Bridge End, Macclesfield Road",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,LE071A
,,2017-12-01,,,,3.5,2017-12-01,50,50,50,Care home in wooded grounds,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,owned by a public authority,,,,not permissioned,,"Kniveden Hall and Springhill, Mount Road",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,LE066
yes,,2017-12-01,-2.016988,53.107076,,0.46,2017-12-01,35,35,35,Conv of mill into 18 townhouses and apartments plus erection of 17 new houses.,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,,full planning permission,,permissioned,,"Portland Mill, Portland Street",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,LE073
,,2017-12-01,-2.179966,53.109692,,0.66,2017-12-01,20,20,20,Former school now derelict,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,owned by a public authority,,,,not permissioned,,"Site of former, Meadows School, Tunstall Road",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,BD055
yes,,2017-12-01,-2.163702,53.122569,,6.55,2017-12-01,107,107,107,Residential redevelopment under construction,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,,outline planning permission,,permissioned,,"Uplands Mill, The Uplands",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,BD056
,,2017-12-01,-2.168413,53.135021,,1.76,2017-12-01,19,19,19,Has permission,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,,,full planning permission,,permissioned,,"Forge Colour Works, Congleton Road",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,BD070
yes,,2017-12-01,-2.008758,53.107958,,0.38,2017-12-01,7,7,7,Has planning permission for residential development,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,,,full planning permission,,permissioned,,"Land adjacent to The Orchard, , Springfield Drive",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,LE089
,,2017-12-01,-1.991426,53.128848,,9.67,2017-12-01,250,250,250,Former MOD training camp,Staffordshire Moorlands District Council,http://opendatacommunities.org/id/district-council/staffordshire-moorlands,not owned by a public authority,,,,not permissioned,,"Former, Anzio Camp, Buxton Road",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,OC050
