Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-15,-0.535655,51.116287,,214,2018-12-12,2600,2600,2600,"Site forms part of a larger promoted site which includes elements of greenfield, only the brownfield element has been included. This is a strategic site within the Waverley Local Plan Part 1 with an allocation of 2600 with planning permission granted for 1,800.. Part outline proposal with all matters reserved for a new settlement with residential development comprising 1,800 units. Further application expected for the remainder of the strategic allocation.",Waverley Borough Council,http://opendatacommunities.org/id/district-council/waverley,not owned by a public authority,2018-03-29,outline planning permission,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2015%2F2395#VIEW?RefType=GFPlanning&KeyNo=279094&KeyText=Subject,permissioned,,"Dunsfold Aerodrome, Stovolds Hill, Cranleigh",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,10a
,,2017-12-15,-0.485138,51.142543,,0.61,2017-12-15,20,20,20,,Waverley Borough Council,http://opendatacommunities.org/id/district-council/waverley,owned by a public authority,,,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=WA%2F2017%2F1389#VIEW?RefType=GFPlanning&KeyNo=309693&KeyText=Subject,pending decision,,"Cranleigh C of E Primary School (Infant), Church Lane, Cranleigh",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,130
yes,,2017-12-15,-0.818791,51.199572,,0.27,2018-12-12,9,9,9,Also WA/2016/1264 granted 27/10/2016 for erection of 9 dwellings and associated works following demolition of unlisted buildings in a Conservation Area. This is a site included in the Farnham Neighbourhood Plan. Erection of 9 dwellings and associated works following demolition of unlisted buildings in a Conservation Area,Waverley Borough Council,http://opendatacommunities.org/id/district-council/waverley,not owned by a public authority,2018-09-28,full planning permission,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2018%2F0840#VIEW?RefType=GFPlanning&KeyNo=318229&KeyText=Subject|http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2016%2F1264#VIEW?RefType=GFPlanning&KeyNo=287343&KeyText=Subject,permissioned,,"Coal Yard, 6 The Street, Wrecclesham, Farnham",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,132a
yes,,2017-12-15,-0.816597,51.199891,,0.24,2017-12-15,10,10,10,The site is an allocation in the Farnham Neighbourhood Plan.,Waverley Borough Council,http://opendatacommunities.org/id/district-council/waverley,not owned by a public authority,,,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=Dunsfold%20Aerodrome#VIEW?RefType=GFPlanning&KeyNo=140059&KeyText=Subject|http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=Dunsfold%20Aerodrome#VIEW?RefType=GFPlanning&KeyNo=136639&KeyText=Subject,not permissioned,,"Colemans Yard, Wrecclesham Road, Farnham",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,133a
yes,,2017-12-15,-0.731214,51.114454,,1.64,2018-12-12,34,34,34,,Waverley Borough Council,http://opendatacommunities.org/id/district-council/waverley,not owned by a public authority,,,,not permissioned,,"Central Hindhead, London Road, Hindhead",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,144
yes,,2017-12-15,-0.723759,51.087916,,0.31,2018-12-12,45,45,45,"Erection of 45 apartments in 2 blocks including associated semi-basement parking, amenity space, landscaping and new access.",Waverley Borough Council,http://opendatacommunities.org/id/district-council/waverley,not owned by a public authority,2018-11-21,full planning permission,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2010%2F1568#VIEW?RefType=GFPlanning&KeyNo=173378&KeyText=Subject|http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2017%2F0920#VIEW?RefType=GFPlanning&KeyNo=308178&KeyText=Subject,permissioned,,"Site of 5 to 21 Wey Hill, Haslemere",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,245
,,2017-12-15,-0.796,51.214098,,0.06,2017-12-15,8,8,8,,Waverley Borough Council,http://opendatacommunities.org/id/district-council/waverley,not owned by a public authority,,,,not permissioned,,"Victoria House, South Street Farnham",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,264
yes,,2017-12-15,-0.649866,51.157427,,0.71,2018-12-12,20,20,20,,Waverley Borough Council,http://opendatacommunities.org/id/district-council/waverley,not owned by a public authority,,,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2018%2F1688#VIEW?RefType=GFPlanning&KeyNo=326779&KeyText=Subject,pending decision,,"Wheeler Street Nurseries, Wheeler Lane, Witley, Godalming",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,368
,,2017-12-15,-0.488259,51.142425,,1.98,2017-12-15,70,70,70,,Waverley Borough Council,http://opendatacommunities.org/id/district-council/waverley,mixed ownership,,,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2017%2F1389#VIEW?RefType=GFPlanning&KeyNo=309693&KeyText=Subject,pending decision,,"Cranleigh C of E Primary School (Junior), Parsonage Road, Cranleigh",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,383a
yes,,2017-12-15,-0.771015,51.23189,,1.79,2017-12-15,52,52,52,"Site forms part of a larger promoted site which includes elements of greenfield, only the brownfield element has been included. The 'MinNetDwellings' has been calculated on a percentage basis using the figures specified in the Waverley LAA. The site is an allocation in the Farnham Neighbourhood Plan.",Waverley Borough Council,http://opendatacommunities.org/id/district-council/waverley,not owned by a public authority,,,,not permissioned,,"Part of SSE Farnham Depot, Lower Weybourne Lane, Farnham",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,478a
