Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2017-12-12,-0.471185,51.63859,,0.08,2020-12-01,5,5,7,Allocated housing site (H18),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,,"Royal British Legion, Ebury Road, Rickmansworth",http://www.planvu.co.uk/trdc/,BR13
yes,,2017-12-12,-0.468093,51.636437,,0.12,2020-12-01,39,39,45,Allocated housing site (H21). Demolition of existing garage and associated buildings and structures and the erection of a 75-bed care home (use class C2),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,2020-11-05,full planning permission,https://www3.threerivers.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=Q4AXE2QFHU600,permissioned,,"Bridge Motors, Church Street, Rickmansworth",http://www.planvu.co.uk/trdc/,BR14
yes,,2017-12-12,-0.474379,51.630827,,0.8,2020-12-01,60,60,70,Allocated housing site (H22),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,,"Depot, Stockers Farm Road, Rickmansworth",http://www.planvu.co.uk/trdc/,BR15
yes,,2017-12-12,-0.412081,51.615784,,0.63,2020-12-01,40,40,50,Allocated housing site (H23). Redevelopment of the site to provide 40 residential dwellings in three apartment blocks,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,2020-07-23,full planning permission,https://www3.threerivers.gov.uk/online-applications/applicationDetails.do?keyVal=Q5DI91QFI2J00&activeTab=summary,permissioned,,"Pocklington House, Eastbury Avenue, Northwood",http://www.planvu.co.uk/trdc/,BR16
yes,,2017-12-12,-0.392645,51.634835,,0.35,2020-12-01,30,30,33,Allocated housing site (H24),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"The Fairway, Green Lane, Oxhey Hall",http://www.planvu.co.uk/trdc/,BR17
yes,,2017-12-12,-0.401623,51.626883,,0.59,2020-12-01,109,109,120,"Brownfield portion of site is approximately 0.59ha. The outline permission covers the whole site allocation area (3.6ha). Site included in boundary of allocated housing site (H27). 18/1296/OUT - outline planning permission, granted 2018-09-14. Erection of up to 70 dwellings (Use Class C3) and a 75 bed care home (Use Class C2), with associated new access (appearance, landscaping, layout and scale reserved)",Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,2020-10-22,full planning permission,https://www3.threerivers.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=QF3FGKQFK4O00,permissioned,,"Little Furze School, South Oxhey",http://www.planvu.co.uk/trdc/,BR18
,,2018-12-10,-0.468828,51.639054,,0.09,2020-12-01,5,5,8,Site put forward to Call for Sites (CFS77),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"Rickmansworth Library, Rickmansworth",http://www.planvu.co.uk/trdc/,BR19
yes,,2017-12-12,-0.39104,51.623429,,0.56,2020-12-01,40,40,55,Allocated housing site (H29),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"Northwick Day Centre, South Oxhey Town Centre",http://www.planvu.co.uk/trdc/,BR20
yes,,2018-12-10,-0.385019,51.629047,,0.65,2020-12-01,45,45,90,"Site put forward to Call for Sites (CFS12). Part of site and land to the north of the site was granted approval for the development of 31 units (10/1425/FUL, granted 2010-11-15). Change of use of employment land to residential and development of flats",Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,2010-10-15,,https://www3.threerivers.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=LH12XKQF03W00|https://www3.threerivers.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=LH14EFQF03W00|https://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=L5UU97QF03W00,not permissioned,,"Kebbell House, Delta Gain",http://www.planvu.co.uk/trdc/,BR21
,,2018-12-10,-0.429591,51.65206,,0.59,2020-12-01,40,40,60,Site put forward to Call for Sites (CFS61),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,,"Cinnamond House, Cassiobridge",http://www.planvu.co.uk/trdc/,BR22
yes,,2017-12-12,-0.383453,51.618631,,0.7,2020-12-01,11,11,27,Site put forward to Call for Sites (CFS52),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"Former Sir James Altham School, South Oxhey",http://www.planvu.co.uk/trdc/,BR23
yes,,2018-12-10,-0.465153,51.634465,,1.06,2020-12-01,38,38,53,The area of the site in Flood Zone 3b is not suitable for new built residential development but is suitable for a change of use (from offices to residential). The Locally Listed Building on the site would also need to be retained. Site put forward to Call for Sites (CFS60).,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,,"Affinity Water Depot, Rickmansworth",http://www.planvu.co.uk/trdc/,BR24
yes,,2017-12-12,-0.407235,51.619702,,0.07,2020-12-01,5,5,7,Site put forward to Call for Sites (CFS22),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,,"Knoll Oak, Sandy Lane, Northwood",http://www.planvu.co.uk/trdc/,BR25
yes,,2019-11-27,-0.499593,51.645242,,0.11,2020-12-01,6,6,8,Demolition of existing garages and construction of three linked two storey buildings consisting of a total of 6 flats for temporary accommodation with associated car parking and landscaping,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,2018-07-04,full planning permission,https://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P3XCXHQFJ4G00,permissioned,,"Garages Between 83 And 89, The Queens Drive, Mill End",http://www.planvu.co.uk/trdc/,BR26
yes,,2020-12-01,-0.521249,51.65619,,0.13,2020-12-01,6,6,7,"Demolition of garages and erection of two storey building with further roof accommodation to provide six flats, with associated garden, car parking and landscaping",Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,2019-07-09,full planning permission,https://www3.threerivers.gov.uk/online-applications/applicationDetails.do?keyVal=PDYE6OQFKUY00&activeTab=summary,permissioned,,"Land And Garages Rear Of 2-34 Green Street, Chorleywood",http://www.planvu.co.uk/trdc/,BR27
yes,,2020-12-01,-0.517654,51.652944,,0.2,2020-12-01,6,6,7,Demolition of existing detached bungalow and garage and erection of a two storey detached building with further accommodation in the roofspace containing 7 apartments,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,2019-10-24,full planning permission,https://www3.threerivers.gov.uk/online-applications/applicationDetails.do?keyVal=PN7SZSQFME300&activeTab=summary,permissioned,,"Aviemore, 65 Lower Road, Chorleywood",http://www.planvu.co.uk/trdc/,BR28
yes,,2020-12-01,-0.46124,51.643784,,0.17,2020-12-01,30,30,59,"18/1988/PDR - full planning permission, granted 2018-11-23. Demolition of offices and erection of new development of 59 flats with underground parking (matters of appearance and landscaping reserved) | Prior Approval: Proposed change of use from Use Class B1 (Office) to Use Class C3 (Residential) to form 30 residential units",Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,2020-10-16,full planning permission,https://www3.threerivers.gov.uk/online-applications/applicationDetails.do?keyVal=PXCJJ5QFGKG00&activeTab=summary|https://www3.threerivers.gov.uk/online-applications/applicationDetails.do?keyVal=PFX17EQF0CU00&activeTab=summary,permissioned,,"Scotsbridge House, Scots Hill, Croxley Green",http://www.planvu.co.uk/trdc/,BR29
yes,,2020-12-01,-0.413808,51.616383,,0.03,2020-12-01,9,9,9,"Demolition of existing buildings and redevelopment to provide a total of 9 self-contained apartments within a three storey building including accommodation in roof space and basement car parking, a revised vehicular access, landscaping and associated development",Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,2019-05-16,full planning permission,https://www3.threerivers.gov.uk/online-applications/applicationDetails.do?keyVal=PBA3H5QFKF000&activeTab=summary,permissioned,,"36 Eastbury Avenue, Northwood",http://www.planvu.co.uk/trdc/,BR30
yes,,2020-12-01,-0.414108,51.616477,,0.03,2020-12-01,7,7,7,Demolition of existing dwelling and erection of 7 apartments with basement parking,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,2019-08-28,full planning permission,https://www3.threerivers.gov.uk/online-applications/applicationDetails.do?keyVal=PSCWVLQFFKV00&activeTab=summary,permissioned,,"34 Eastbury Avenue, Northwood",http://www.planvu.co.uk/trdc/,BR31
yes,,2017-12-12,-0.439459,51.715324,,0.22,2020-12-01,3,3,7,Permission for net gain of 3 dwellings. Potential to increase density on brownfield part of site. Site put forward to Call for Sites (CFS2). Demolition of existing dwelling and builders yard buildings and redevelopment of the site with four detached dwellings and associated gardens and car parking with access to the dwellings via existing entrance to the site from Toms Lane,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,2017-11-17,full planning permission,https://www3.threerivers.gov.uk/online-applications/applicationDetails.do?keyVal=OVLA5PQFHRT00&activeTab=summary,permissioned,,"Three Acres, Toms Lane, Kings Langley",http://www.planvu.co.uk/trdc/,BR32
yes,,2020-12-01,-0.429417,51.696406,,0.04,2020-12-01,4,4,5,"Permission for net gain of 4 dwellings. Potential to increase density on brownfield part of site.. Demolition of existing garages and erection of two, two storey buildings each consisting of two, two bedroom flats with associated parking and landscaping and change of use of grass verge opposite and additional parking by junction with Long Elms",Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,2020-02-11,full planning permission,https://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=Q2E3MUQFHIR00,permissioned,,"Garages, The Garth, Abbots Langley",http://www.planvu.co.uk/trdc/,BR33
yes,,2020-12-01,-0.509511,51.625757,,0.34,2020-12-01,12,12,17,Site put forward to Call for Sites (CFS31),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,,"24 Denham Way and land to rear of, Maple Cross",http://www.planvu.co.uk/trdc/,BR34
yes,,2020-12-01,-0.502706,51.65823,,0.1,2020-12-01,5,5,10,Application for redevelopment of existing dwelling into 10 apartments withdrawn in 2019. Site put forward to Call for Sites (ACFS1),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,https://www3.threerivers.gov.uk/online-applications/applicationDetails.do?keyVal=PQ3FGWQFMWO00&activeTab=summary,not permissioned,,"Heath House, Rickmansworth Road, Chorleywood",http://www.planvu.co.uk/trdc/,BR35
yes,,2020-12-01,-0.438917,51.706271,,0.13,2020-12-01,7,7,10,Site put forward to Call for Sites (ACFS8a),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,,"Flowerhouse, Station Road, Kings Langley",http://www.planvu.co.uk/trdc/,BR36
yes,,2020-12-01,-0.416334,51.712632,,0.44,2020-12-01,9,9,13,Site put forward to Call for Sites (ACFS9d),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,,"Bedmond Road, Abbots Langley",http://www.planvu.co.uk/trdc/,BR37
,,2020-12-01,-0.418526,51.709955,,0.09,2020-12-01,5,5,7,Site included in SHELAA (AB18),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"Parsonage Close Garages, Abbots Langley",http://www.planvu.co.uk/trdc/,BR38
,,2020-12-01,-0.412737,51.707871,,0.1,2020-12-01,5,5,8,Site included in SHELAA (AB26),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"Tibbs Hill Road Garages, Abbots Langley",http://www.planvu.co.uk/trdc/,BR39
,,2020-12-01,-0.410893,51.704744,,0.08,2020-12-01,5,5,6,Site included in SHELAA (AB31),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"Jacketts Field Garages, Abbots Langley",http://www.planvu.co.uk/trdc/,BR40
,,2020-12-01,-0.410645,51.703986,,0.16,2020-12-01,6,6,13,Site included in SHELAA (AB32),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,,"Yard Tibbs Hill Road, Abbots Langley",http://www.planvu.co.uk/trdc/,BR41
yes,,2020-12-01,-0.327222,54.460579,,0.08,2020-12-01,5,5,6,Site included in SHELAA (AB39),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"Rosehill Gardens Garages, Abbots Langley",http://www.planvu.co.uk/trdc/,BR42
,,2020-12-01,-0.389515,51.617114,,0.1,2020-12-01,5,5,8,Site included in SHELAA (AS13),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"Garages, Blackford Road, South Oxhey",http://www.planvu.co.uk/trdc/,BR43
,,2020-12-01,-0.385322,51.625392,,0.09,2020-12-01,5,5,7,Site included in SHELAA (AS31),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"Garages, Woodhall Lane, South Oxhey",http://www.planvu.co.uk/trdc/,BR44
,,2020-12-01,-0.450789,51.651892,,0.09,2020-12-01,5,5,7,Site included in SHELAA (CG16),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"Garages rear of Owens Way, Croxley Green",http://www.planvu.co.uk/trdc/,BR45
,,2020-12-01,-0.449739,51.655124,,0.26,2020-12-01,13,13,25,Site included in SHELAA (CG47),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"Garages, Grove Crescent, Croxley Green",http://www.planvu.co.uk/trdc/,BR46
,,2020-12-01,-0.446496,51.648499,,0.06,2020-12-01,5,5,6,Site included in SHELAA (CG65),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"British Red Cross, Community Way, Croxley Green",http://www.planvu.co.uk/trdc/,BR47
,,2020-12-01,-0.517907,51.649638,,0.1,2020-12-01,5,5,7,Site included in SHELAA (CW9),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"Garages at Copmans Wick, Chorleywood",http://www.planvu.co.uk/trdc/,BR48
,,2020-12-01,-0.522931,51.645799,,0.1,2020-12-01,5,5,8,Site included in SHELAA (CW25),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"Garages, Ryman Court, Chorleywood",http://www.planvu.co.uk/trdc/,BR49
,,2020-12-01,-0.514874,51.622111,,0.06,2020-12-01,5,5,5,Site included in SHELAA (MC11),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"Garages, rear of 40-42 Longcroft Road, Maple Cross",http://www.planvu.co.uk/trdc/,BR50
,,2020-12-01,-0.388063,51.620996,,0.09,2020-12-01,5,5,7,Site included in SHELAA (NW34a),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"Garages, rear of The Dick Whittington, Prestwick Road, South Oxhey",http://www.planvu.co.uk/trdc/,BR51
,,2020-12-01,-0.497805,51.644671,,0.14,2020-12-01,6,6,7,Site included in SHELAA (P4),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"Garages, Quickwood Close, Mill End",http://www.planvu.co.uk/trdc/,BR52
,,2020-12-01,-0.497103,51.643628,,0.1,2020-12-01,5,5,7,Site included in SHELAA (P7),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"Garages, Oakfield, Mill End",http://www.planvu.co.uk/trdc/,BR53
,,2020-12-01,-0.495234,51.643334,,0.07,2020-12-01,5,5,6,Site included in SHELAA (P33),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"Garages, Chiltern Drive, Mill End",http://www.planvu.co.uk/trdc/,BR54
,,2020-12-01,-0.502871,51.637002,,0.09,2020-12-01,5,5,7,Site included in SHELAA (P38),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,owned by a public authority,,,,not permissioned,,"Garages, Whitfield Way, Mill End",http://www.planvu.co.uk/trdc/,BR55
yes,,2018-12-10,-0.49273,51.679602,,0.27,2020-12-01,5,5,8,Site put forward to Call for Sites (CFS47c),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,,"Adams Nurseries, Church Lane, Sarratt",http://www.planvu.co.uk/trdc/,BR56
yes,,2020-12-01,-0.490166,51.681026,,0.27,2020-12-01,5,5,8,Site put forward to Call for Sites (CFS49),Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,,"Land to the west of Sarratt Road, Sarratt",http://www.planvu.co.uk/trdc/,BR57A
yes,,2020-12-01,-0.490909,51.680433,,0.08,2020-12-01,2,2,2,Site put forward to Call for Sites (CFS49). Site would only support 5 or more dwellings if delivered with adjacent site BR58A.,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,,not permissioned,,"Land to the west of Sarratt Road, Sarratt",http://www.planvu.co.uk/trdc/,BR57B
yes,,2020-12-01,-0.486908,51.638587,,0.22,2020-12-01,5,5,8,Allocated housing site (H15). Demolition of existing garages and construction of residential units,Three Rivers District Council,http://opendatacommunities.org/id/district-council/three-rivers,not owned by a public authority,,,https://www3.threerivers.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=P8I3ICQFJXK00|https://www3.threerivers.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=P92P6BQF0CU00,not permissioned,,"Garages Rear of Drillyard, West Way, Rickmansworth",http://www.planvu.co.uk/trdc/,BR58
