Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-31,-1.143477,52.638977,,5.72,2017-12-31,350,350,350,Outline permission for up to 500 dwellings,Leicester City Council,http://opendatacommunities.org/id/unitary-authority/leicester,mixed ownership,2015-12-10,outline planning permission,,permissioned,,Northgate Street/Soar Lane,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=388&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,LLU6012_20151587
yes,,2017-12-31,-1.139592,52.637769,,0.67,2017-12-31,300,300,300,Planning permission for 300 flats,Leicester City Council,http://opendatacommunities.org/id/unitary-authority/leicester,not owned by a public authority,2017-03-16,full planning permission,,permissioned,,Vaughan Way - Highcross Street,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=338&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,LMN2396_20162182
yes,,2017-12-31,-1.128242,52.632315,,0.11,2017-12-31,61,61,61,Planning permission for 61 flats,Leicester City Council,http://opendatacommunities.org/id/unitary-authority/leicester,not owned by a public authority,2016-06-17,full planning permission,,permissioned,,127-133 Granby Street,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=360&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,NNQ0585_20152147
yes,,2017-12-31,-1.13751,52.638945,,0.16,2017-12-31,120,120,120,Planning permission for 120 flats,Leicester City Council,http://opendatacommunities.org/id/unitary-authority/leicester,not owned by a public authority,2015-12-16,full planning permission,,permissioned,,125-129 Vaughan Way,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=389&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,LME6628_20152022
yes,,2017-12-31,-1.115536,52.652849,,0.1,2017-12-31,13,13,13,Planning permission for 13 flats,Leicester City Council,http://opendatacommunities.org/id/unitary-authority/leicester,not owned by a public authority,2015-07-17,full planning permission,,permissioned,,137 Harrison Road,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=380&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,OJE3495_20141780
yes,,2017-12-31,-1.150654,52.628437,,0.04,2017-12-31,10,10,10,Planning permission for 10 flats,Leicester City Council,http://opendatacommunities.org/id/unitary-authority/leicester,not owned by a public authority,2017-02-02,full planning permission,,permissioned,,10 Westcotes Drive - Scotia Hotel,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=422&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,KOK8748_20162254
yes,,2017-12-31,-1.089577,52.65029,,0.47,2017-12-31,40,40,40,Planning permission for 40 flats,Leicester City Council,http://opendatacommunities.org/id/unitary-authority/leicester,owned by a public authority,2017-01-30,full planning permission,,permissioned,,Grosvenor Gate - Former nurses home,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=430&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,SJL9029_20161429
yes,,2017-12-31,-1.131008,52.632482,,0.02,2017-12-31,15,15,15,Planning permission for 15 flats,Leicester City Council,http://opendatacommunities.org/id/unitary-authority/leicester,not owned by a public authority,2016-11-18,full planning permission,,permissioned,,1A Stamford Street,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=413&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,MNO1115_20160473
yes,,2017-12-31,-1.128592,52.634595,,0.05,2017-12-31,10,10,10,Planning permission for 10 flats,Leicester City Council,http://opendatacommunities.org/id/unitary-authority/leicester,not owned by a public authority,2016-11-01,full planning permission,,permissioned,,24 Rutland Street,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=417&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,NNA7150_20161032
yes,,2017-12-31,-1.096924,52.652481,,0.12,2017-12-31,21,21,21,Planning permission for 21 flats,Leicester City Council,http://opendatacommunities.org/id/unitary-authority/leicester,not owned by a public authority,2015-03-21,full planning permission,,permissioned,,384 Gipsy Lane,https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=231&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,RJB9065_20111700
yes,,2017-12-31,-1.097227,52.630016,,2.37,2017-12-31,100,100,100,,Leicester City Council,http://opendatacommunities.org/id/unitary-authority/leicester,not owned by a public authority,,,,not permissioned,,Evington Valley Road (Former Dunlop Works) (PS09b18) (Northern half of PSO area),https://maps.leicester.gov.uk/map/Aurora.svc/run?script=%5CAurora%5Cw3%5CPLANNING%5Cw3LP.AuroraScript%24&inspect_query=BFReg&inspect_value=222&show_layers=BFReg&hide_layers=Wards&nocache=32281332-3504-d8fd-d4e6-2ea6a181fb0a&resize=always,ROG1398
