Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-11-30,-0.796934,53.053167,,15.57,2017-11-30,210,210,210,,Newark and Sherwood District Council,http://opendatacommunities.org/id/district-council/newark-and-sherwood,not owned by a public authority,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=HTZTIFLBF3000,not permissioned,,"Flowserve, Hawton Lane, Balderton",http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0001.pdf,BF0001
yes,,2017-11-30,-1.021598,53.129919,,1.87,2017-11-30,55,55,55,,Newark and Sherwood District Council,http://opendatacommunities.org/id/district-council/newark-and-sherwood,not owned by a public authority,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=JSBUFGLB05Q00,not permissioned,,"The Moore, Bilsthorpe",http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0002.pdf,BF0002
yes,,2017-11-30,-1.024101,53.130254,,3.17,2017-11-30,77,77,77,,Newark and Sherwood District Council,http://opendatacommunities.org/id/district-council/newark-and-sherwood,not owned by a public authority,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=JSBUFGLB05Q00,not permissioned,,"Noble Foods Ltd, The Moore, Bilsthorpe",http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0003.pdf,BF0003
yes,,2017-11-30,-1.126653,53.159384,,0.19,2017-11-30,9,9,9,,Newark and Sherwood District Council,http://opendatacommunities.org/id/district-council/newark-and-sherwood,not owned by a public authority,2016-11-08,full planning permission,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MZTC4SLB04E00,permissioned,,"Former Squinting Cat, Mansfield Road, Clipstone",http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0004.pdf,BF0004
yes,,2017-11-30,-1.056708,53.185756,,0.14,2017-11-30,8,8,8,,Newark and Sherwood District Council,http://opendatacommunities.org/id/district-council/newark-and-sherwood,owned by a public authority,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001CGQOILI000,not permissioned,,"Garage Court, Abbey Road, Edwinstowe",http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0005.pdf,BF0005
yes,,2017-11-30,-1.069851,53.192529,,0.53,2017-11-30,16,16,16,,Newark and Sherwood District Council,http://opendatacommunities.org/id/district-council/newark-and-sherwood,owned by a public authority,2017-04-04,full planning permission,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001DUTOILI000,permissioned,,"Fourth Avenue, Edwinstowe",http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0006.pdf,BF0006
yes,,2017-11-30,-1.064685,53.19194,,3.56,2017-11-30,34,34,34,,Newark and Sherwood District Council,http://opendatacommunities.org/id/district-council/newark-and-sherwood,not owned by a public authority,2017-03-13,full planning permission,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=KDQ5WALB05Q00,permissioned,,"Edwinstowe House, High Street, Edwinstowe",http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0007.pdf,BF0007
yes,,2017-11-30,-0.799168,53.059743,,8.59,2017-11-30,256,256,256,,Newark and Sherwood District Council,http://opendatacommunities.org/id/district-council/newark-and-sherwood,not owned by a public authority,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00127NOILI000,not permissioned,,"Tarmac Site, Hawton Lane, Newark",http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0008.pdf,BF0008
yes,,2017-11-30,-0.806572,53.069373,,1.6,2017-11-30,89,89,89,,Newark and Sherwood District Council,http://opendatacommunities.org/id/district-council/newark-and-sherwood,not owned by a public authority,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0016OLOILI000,not permissioned,,"The Bearings, Bowbridge Road, Newark",http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0009.pdf,BF0009
yes,,2017-11-30,-0.803676,53.073677,,0.97,2017-11-30,30,30,30,,Newark and Sherwood District Council,http://opendatacommunities.org/id/district-council/newark-and-sherwood,owned by a public authority,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001JY6OILI000,not permissioned,,"Howes Court, William Street, Newark",http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0010.pdf,BF0010
yes,,2017-11-30,-0.789021,53.075713,,0.4,2017-11-30,3,3,3,,Newark and Sherwood District Council,http://opendatacommunities.org/id/district-council/newark-and-sherwood,not owned by a public authority,2016-09-12,full planning permission,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MZJV6KLB04E00,permissioned,,"Land at Beacon Hill Road, Newark",http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0011.pdf,BF0011
yes,,2017-11-30,-0.813965,53.076261,,0.11,2017-11-30,10,10,10,,Newark and Sherwood District Council,http://opendatacommunities.org/id/district-council/newark-and-sherwood,not owned by a public authority,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001BG5OILI000,not permissioned,,"The Gap Site, Castle Gate, Newark",http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0012.pdf,BF0012
yes,,2017-11-30,-0.810486,53.057312,,0.09,2017-11-30,6,6,6,,Newark and Sherwood District Council,http://opendatacommunities.org/id/district-council/newark-and-sherwood,owned by a public authority,2017-03-17,full planning permission,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OJ79ZJLB04E00,permissioned,,"Garages, Grange Road, Newark",http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0013.pdf,BF0013
yes,,2017-11-30,-0.79421,53.087686,,0.18,2017-11-30,5,5,5,,Newark and Sherwood District Council,http://opendatacommunities.org/id/district-council/newark-and-sherwood,not owned by a public authority,2017-02-16,full planning permission,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000G8OOILI000,permissioned,,"96 Lincoln Road, Newark",http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0014.pdf,BF0014
yes,,2017-11-30,-0.820334,53.061681,,0.16,2017-11-30,8,8,8,,Newark and Sherwood District Council,http://opendatacommunities.org/id/district-council/newark-and-sherwood,owned by a public authority,2017-03-29,full planning permission,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OJMI20LB04E00,permissioned,,"Garage Court, Meldrum Crescent, Newark",http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0015.pdf,BF0015
