Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-31,-2.239693,52.380518,,0.41,2019-12-04,,10,15,Allocated for residential development under SAL.KSS1. 19/0573/full decision pending,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,2018-02-21,outline planning permission,,permissioned,,Service Station Chester Road South,,AS/3
yes,,2017-12-31,-2.23826,52.387165,,0.47,2017-12-31,,24,24,proposed residential allocation in pre-submission local plan,,http://opendatacommunities.org/id/district-council/wyre-forest,owned by a public authority,,,,not permissioned,,Lea Street School Lea Street,,AS/6
yes,,2017-12-31,-2.241989,52.386663,,0.11,2017-12-31,,8,8,,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,2015-10-15,full planning permission,,permissioned,,Former Polish Club St.Georges Terrace,,AS/7
yes,2019-09-01,2017-12-31,-2.240838,52.385613,,0.06,2017-12-31,,5,7,site under construction,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,2019-05-31,full planning permission,,permissioned,,Adjacent 78 Cherry Orchard,,AS/8
yes,,2018-12-31,-2.233795,52.361502,,0.22,2018-12-31,,6,10,,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,"Railway Corner, Stanklyn Lane",,AS/9
yes,,2017-12-31,-2.248122,52.384978,,0.06,2017-12-31,,8,8,,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,2019-09-26,outline planning permission,,permissioned,,93-94 New Road,,BHS/7
yes,,2017-12-31,-2.247773,52.385761,,0.05,2017-12-31,,10,10,,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,site of British Heart Foundation Market Street,,BHS/8
yes,,2017-12-31,-2.246467,52.383399,,0.32,2017-12-31,,16,16,Allocated for mixed of uses including housing under KCA.HP2,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,Frank Stone Building Green Street,,BHS/10
yes,,2017-12-31,-2.251309,52.384863,,0.05,2019-12-04,,7,7,site now cleared of buildings,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,2019-06-10,full planning permission,,permissioned,,37 Park Lane,,BHS/15
yes,,2017-12-31,-2.252964,52.386496,,2.1,2017-12-31,,55,55,,,http://opendatacommunities.org/id/district-council/wyre-forest,mixed ownership,,,,not permissioned,,Timber Yard Park Lane,,BHS/16
yes,,2017-12-31,-2.253838,52.387645,,0.358,2017-12-31,,20,20,,,http://opendatacommunities.org/id/district-council/wyre-forest,mixed ownership,,,,not permissioned,,Rock Works Park Lane,,BHS/17
yes,,2017-12-31,-2.249267,52.387493,,0.2,2019-12-04,,16,16,Upper floors to be converted. Part of site is Listed Building - former carpet works. Permission now lapsed,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,17-26 Vicar Street,,BHS/27/28
yes,,2017-12-31,-2.259771,52.387137,,0.31,2017-12-31,,9,9,,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,2019-09-24,full planning permission,,permissioned,,Woodfield House Bewdley Road,,BHS/31
yes,2019-02-01,2017-12-31,-2.254786,52.389018,,0.02,2017-12-31,,5,5,site under construction,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,2017-12-01,full planning permission,,permissioned,,Land at Mill Street,,BHS/33
yes,,2017-12-31,-2.250023,52.383364,,0.38,2017-12-31,,40,40,fire station due to relocate to new emergency services hub on Stourport Road,,http://opendatacommunities.org/id/district-council/wyre-forest,owned by a public authority,,,,not permissioned,,Kidderminster Fire Station Castle Road,,BHS/38
yes,,2017-12-31,-2.246501,52.383956,,0.03,2017-12-31,,10,10,,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,Boucher Building Green Street,,BHS/39
yes,2019-07-01,2017-12-31,-2.249699,52.388491,,0.02,2017-12-31,,6,6,works completed and now occupied,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,2017-03-22,full planning permission,,permissioned,,10-12 Bull Ring,,BHS/40
yes,2019-06-01,2017-12-31,-2.247162,52.389367,,0.215,2017-12-31,,39,46,stripping out works taking place,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,2017-10-16,full planning permission,,permissioned,,Tower Buildings Blackwell Street,,BHS/41
yes,,2018-12-31,-2.248257,52.387319,,0.321,2018-12-31,,50,70,Site leased to third party,,http://opendatacommunities.org/id/district-council/wyre-forest,owned by a public authority,,,,not permissioned,,Rowland Hill Centre,,BHS/42
yes,,2017-12-31,-2.250029,52.392265,,7.09,2019-12-16,,231,241,reserved matters application being drawn up to include conversion of 1902 building,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,2019-06-05,outline planning permission,,permissioned,,Churchfields Business Park Clensmore Street,,BW/1
yes,,2017-12-31,-2.252731,52.391827,,1.164,2017-12-31,,80,80,Allocated under KCA.Ch.6 for mix of residential and small scale A3 uses,,http://opendatacommunities.org/id/district-council/wyre-forest,mixed ownership,,,,not permissioned,,Limekiln Bridge Clensmore Street,,BW/2
yes,2019-12-01,2017-12-31,-2.241929,52.394385,,0.709,2019-12-04,,20,20,Allocated under KCA.Ch.4 for dwelling houses and residential institutions. Site now likely to be required for new special school,,http://opendatacommunities.org/id/district-council/wyre-forest,owned by a public authority,,,,not permissioned,,Sladen School Hurcott Road,,BW/3
yes,,2017-12-31,-2.261032,52.374171,,0.21,2017-12-31,,12,12,,,http://opendatacommunities.org/id/district-council/wyre-forest,owned by a public authority,,,,not permissioned,,Ambulance Station Stourport Road,,FPH/5
yes,2019-07-01,2017-12-31,-2.253219,52.371913,,2.86,2017-12-31,,58,70,site under construction,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,2019-04-30,full planning permission,,permissioned,,British Sugar phase 2 Silverwoods Way,,FPH/10
yes,,2017-12-31,-2.269911,52.372964,,0.586,2017-12-31,,12,12,Allocated under SAL.KSS,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,Rifle Range Shops Severn Grove,,FPH/15
yes,,2017-12-31,-2.256393,52.390003,,0.2,2017-12-31,,13,13,lapsed permission for 13 dwellings,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,Land at 78 Mill Street,,FHN/9
yes,2019-12-01,2017-12-31,-2.257262,52.390262,,0.599,2017-12-31,,10,40,PNRES being implemented to convert building rather than redevelop site,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,2019-07-09,other,,permissioned,,BT building Mill Street,,FHN/11
yes,,2017-12-31,-2.225038,52.378839,,2.15,2019-12-16,,56,57,approved Dec 19 subject to S106,,http://opendatacommunities.org/id/district-council/wyre-forest,owned by a public authority,,,,pending decision,,Stourminster School Comberton Road,,OC/11
yes,,2017-12-31,-2.281516,52.338397,,0.137,2017-12-31,,17,20,Allocated under SAL.STC1,,http://opendatacommunities.org/id/district-council/wyre-forest,owned by a public authority,,,,not permissioned,,Former Lloyds Garage site Bridge Street,,AKR/1
yes,,2017-12-31,-2.276951,52.335917,,2.21,2017-12-31,,72,72,Allocated under SAL.EA2,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,Cheapside Business Park Severn Road,,AKR/2
yes,,2017-12-31,-2.280091,52.340585,,1.018,2017-12-31,,20,20,Allocated under SAL.STC4,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,Land rear of Swan Hotel Lickhill Road,,AKR/7
yes,,2017-12-31,-2.284025,52.336107,,0.09,2017-12-31,,6,6,,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,Land adjacent Toll House Bridge Street,,AKR/8
yes,,2017-12-31,-2.285274,52.329461,,0.468,2017-12-31,,14,14,allocated under SAL.SSS1,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,Shops and garages Queens Road,,AKR/10
yes,,2017-12-31,-2.291985,52.328005,,0.19,2017-12-31,,7,7,,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,2018-12-06,full planning permission,,permissioned,,The Squirrel Inn Areley Common,,AKR/11
yes,2019-06-01,2017-12-31,-2.291244,52.342526,,2.489,2017-12-31,,85,85,Land is no longer considered to be pdl,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,Land off Yew Tree Walk,,AKR/18
yes,,2017-12-31,-2.275079,52.337108,,3.305,2017-12-31,,170,170,,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,Carpets of Worth site Severn Road,,AKR/20
yes,,2017-12-31,-2.277202,52.343271,,0.67,2017-12-31,,40,40,,,http://opendatacommunities.org/id/district-council/wyre-forest,owned by a public authority,,,,not permissioned,,County Buildings Worcester Street,,MI/1
yes,,2017-12-31,-2.271601,52.341764,,0.8316,2017-12-31,,55,72,multiple permissions in place. See also http://www.wyreforest.gov.uk/fastweb/detail.asp?AltRef=15/0716/FULL; http://www.wyreforest.gov.uk/fastweb/detail.asp?AltRef=16/0603/FULL; http://www.wyreforest.gov.uk/fastweb/detail.asp?AltRef=15/0429/FULL,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,full planning permission,,permissioned,,Land off Baldwin Road,,MI/5
yes,,2017-12-31,-2.291554,52.349385,,3.31,2019-12-16,,106,106,approved Dec 19 subject to S106,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,full planning permission,,pending decision,,Land off Steatite Way,,MI/6
yes,,2017-12-31,-2.270235,52.336949,,0.293,2017-12-31,,15,15,,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,Car sales Worcester Road (southern parcel),,MI/7
yes,,2017-12-31,-2.263805,52.329375,,0.32,2017-12-31,,13,13,,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,3 Sandy Lane Titton,,MI/11
yes,,2017-12-31,-2.272355,52.347633,,0.19,2017-12-31,,12,12,,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,Robbins Depot Manor Road,,MI/12
yes,,2017-12-31,-2.275581,52.342276,,0.34,2018-12-31,,28,28,,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,2018-01-18,reserved matters approval,,permissioned,,Former Chichester Caravans Vale Road,,MI/29
yes,,2017-12-31,-2.274961,52.343914,,0.15,2017-12-31,,,,,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,106 Minster Road,,MI/34
yes,,2017-12-31,-2.221934,52.413115,,48.66,2019-12-16,,600,600,reserved matters application submitted. Decision pending,,http://opendatacommunities.org/id/district-council/wyre-forest,owned by a public authority,2019-06-27,outline planning permission,,permissioned,,Lea Castle Hospital Park Gate Road,,WFR/WC/15
yes,,2017-12-31,-2.236853,52.404258,,2.1,2019-12-16,,56,56,Site now cleared and under construction. Additional dwelling approved under 19/0731/full,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,2019-06-07,full planning permission,,permissioned,,Sion Hill Middle School Sion Hill,,WFR/WC/18
yes,2018-11-01,2017-12-31,-2.155077,52.398568,,0.91,2017-12-31,,9,9,Development well advanced,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,2018-04-27,full planning permission,,permissioned,,Yieldingtree Packers Hackman Gate,,WFR/BR/5
yes,,2017-12-31,-2.316207,52.376796,,0.186,2017-12-31,,15,15,,,http://opendatacommunities.org/id/district-council/wyre-forest,owned by a public authority,,,,not permissioned,,Bewdley Fire Station Load Street car park,,BR/BE/1
yes,,2017-12-31,-2.418649,52.343601,,1.44,2017-12-31,,5,9,PIP covers 0.779ha (eastern part of site) Dwelling range reflects this,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,2019-12-13,permission in principle,,permissioned,,Land at Clows Top,,BR/RO/1
yes,,2017-12-31,-2.372321,52.350318,,0.158,2017-12-31,,6,6,,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,Bliss Gate Inn,,BR/RO/26
yes,,2017-12-31,-2.310181,52.428631,,0.8,2017-12-31,,20,20,,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,Land at Bellmans Cross Shatterford,,WA/UA/1
yes,,2019-12-16,-2.22231,52.373918,,2.6,2019-12-16,,116,135,,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,,,,not permissioned,,"Land at Captains, Bromsgrove Road",,WFR/ST/1
yes,,2019-12-18,-2.246621,52.41876,,1.754,2019-12-18,,2,4,,,http://opendatacommunities.org/id/district-council/wyre-forest,not owned by a public authority,2019-02-27,permission in principle,,permissioned,,"Land at Wolverley Lodge, Lea Lane",,WFR/WC/30
,,,,,,,2019-12-22,,,,,,http://opendatacommunities.org/id/district-council/wyre-forest,,,,,,,,,
