Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2017-12-15,-3.047988,53.809608,,0.109623,2019-11-20,,9,11,Assumed density range 80 to 100 dph reflecting inner area location & assuming 100% developable area due to site size.,,http://opendatacommunities.org/id/unitary-authority/blackpool,not owned by a public authority,,,http://idoxpa.blackpool.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_BLCKP_DCAPR_60116,not permissioned,,"76 and 76a Kent Road, Blackpool, FY1 5ET",https://maps.blackpool.gov.uk/brownfield/,BR001
yes,,2017-12-15,-3.048737,53.817481,,0.043126,2017-12-15,,0,0,,,http://opendatacommunities.org/id/unitary-authority/blackpool,not owned by a public authority,2017-02-24,outline planning permission,http://idoxpa.blackpool.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_BLCKP_DCAPR_60930,permissioned,,"7-11 Alfred Street, Blackpool, FY1 4LH",https://maps.blackpool.gov.uk/brownfield/,BR002
,2019-11-20,2017-12-15,-3.05166,53.806643,,2.610607,2018-12-13,,100,183,Site is in 2014 SHLAA. Currently in use by Blackpool Transport. Assumed density range up to 100 dph reflecting inner area location & assuming 70% developable area due to size of site.,,http://opendatacommunities.org/id/unitary-authority/blackpool,owned by a public authority,,,,not permissioned,,"Tram Depot, Rigby Road, Blackpool, FY1 5DD",https://maps.blackpool.gov.uk/brownfield/,BR003
,,2017-12-15,-3.054701,53.821627,,0.116167,2019-11-20,,10,15,Site is in 2014 SHLAA. Density maximum reflects withdrawn application 11/0056 for 15 flats. Density minimum equates to 80 dph reflecting inner area location & assuming 100% developable area due to site size. Site is in use as a car park.,,http://opendatacommunities.org/id/unitary-authority/blackpool,not owned by a public authority,,,,not permissioned,,"Former Revills Hotel, 190-194 Promenade, Blackpool, FY1 1RJ",https://maps.blackpool.gov.uk/brownfield/,BR004
,,2017-12-15,-3.040363,53.823605,,0.13603,2017-12-15,,11,14,Site is in 2014 SHLAA. Site is vacant and has been cleared. Assumed density range 80 - 100 dph reflecting inner area location & assuming 100% developable area due to site size.,,http://opendatacommunities.org/id/unitary-authority/blackpool,not owned by a public authority,,,,not permissioned,,"Land at Coleridge Road/George Street, Blackpool, FY1 3RP",https://maps.blackpool.gov.uk/brownfield/,BR005
yes,,2017-12-15,-3.030404,53.836554,,0.090475,2017-12-15,,0,0,,,http://opendatacommunities.org/id/unitary-authority/blackpool,not owned by a public authority,2017-08-31,full planning permission,http://idoxpa.blackpool.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_BLCKP_DCAPR_61569,permissioned,,"50 Bispham Road, Blackpool, FY2 0SX",https://maps.blackpool.gov.uk/brownfield/,BR006
,,2017-12-15,-3.049057,53.859272,,0.144859,2019-11-20,,6,15,Site is in 2014 SHLAA. Density maximum reflects expired application 15/002 for 15 flats. Density minimum equates to 40 dph reflecting outer area location & assuming 100% developable area due to site size.,,http://opendatacommunities.org/id/unitary-authority/blackpool,not owned by a public authority,,,http://idoxpa.blackpool.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_BLCKP_DCAPR_59443,not permissioned,,"Former filling Station, Norbreck Castle, Blackpool, FY2 9AB",https://maps.blackpool.gov.uk/brownfield/,BR007
,,2017-12-15,-3.049007,53.856942,,0.198364,2019-11-20,,5,35,Site is in 2014 SHLAA. Density maximum reflects withdrawn application 11/0967 for for 35 flats. Density minimum equates to 40 dph reflecting outer area location & assuming 100% developable area due to site size. Site is vacant and has been cleared.,,http://opendatacommunities.org/id/unitary-authority/blackpool,not owned by a public authority,,,http://idoxpa.blackpool.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_BLCKP_DCAPR_56682,not permissioned,,"Former Mariners Public House, 8 Norbreck Road, Blackpool, FY5 1RP",https://maps.blackpool.gov.uk/brownfield/,BR008
,2019-11-20,2017-12-15,-3.050645,53.795852,,0.133534,2017-12-15,,10,13,Site is in 2014 SHLAA. Site is vacant and has been cleared. Assumed density range 80 - 100 dph reflecting inner area location.,,http://opendatacommunities.org/id/unitary-authority/blackpool,not owned by a public authority,,,,not permissioned,,"Land at Station Road/Lytham Road, Blackpool, FY4 1EU",https://maps.blackpool.gov.uk/brownfield/,BR009
yes,2019-11-20,2017-12-15,-3.027995,53.790548,,0.171963,2017-12-15,,0,0,,,http://opendatacommunities.org/id/unitary-authority/blackpool,owned by a public authority,2017-03-23,reserved matters approval,http://idoxpa.blackpool.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_BLCKP_DCAPR_61200,permissioned,,"Land at former Hawes Side Clinic, Hawes Side Lane, Blackpool, FY4 5AJ",https://maps.blackpool.gov.uk/brownfield/,BR010
