Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,,2017-12-21,-1.563122,54.882501,,0.2,2017-12-21,4,4,11,DC/17/00742/FUL. 10 houses,Gateshead Council,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,not owned by a public authority,2017-09-13,full planning permission,,permissioned,"Site of The Vigo public house, Hartside, Birtley",HLA1,http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,,,
yes,,2017-12-21,-1.709765,54.960635,,4.84,2018-12-21,97,97,202,DC/18/01048/FUL. 183 houses,Gateshead Council,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,mixed ownership,,,,pending decision,"Bleach Green, Elm Rd, Blaydon",HLB1,http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,,,
yes,,2017-12-21,-1.702211,54.952635,,0.1,2017-12-21,6,6,7,DC/15/00974/FUL. 6 town houses,Gateshead Council,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,mixed ownership,2016-01-22,full planning permission,,permissioned,"Blaydon Bank / Litchfield Lane, Winlaton",HLB2,http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,,,
yes,,2017-12-21,-1.721252,54.956257,,0.07,2017-12-21,8,8,10,DC/15/00258/FUL. 8 assisted living flats,Gateshead Council,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,mixed ownership,2017-08-04,full planning permission,,permissioned,"Ramsay Street, Winlaton",HLB3,http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,,,
,,2017-12-21,-1.721801,54.954549,,8.65,2017-12-21,173,173,200,,Gateshead Council,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,mixed ownership,,,,not permissioned,"MetroGreen - Derwent West Bank, Derwenthaugh Rd, Blaydon",HLB5,http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,,,
yes,,2018-12-21,-1.619159,54.952938,,2.88,2018-12-21,25,22,35,"DC/18/00863/FUL. Current application is for privately-owned part of site; the remainder is owned by Gateshead Council. Development likely to require retention of the listed building, Blaydon House.",Gateshead Council,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,mixed ownership,,,,pending decision,Garden Street,HLB9,http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,,,
yes,,2018-12-21,-1.583075,54.919839,,0.5,2018-12-21,7,7,8,DC/18/00834/FUL. change of use of care home to 7 flats,Gateshead Council,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,not owned by a public authority,2018-04-18,full planning permission,,permissioned,"Clifford House, Lucy Street, Blaydon",HLB19,https://gis.gateshead.gov.uk/gatesheadmaps/BFR18,,,
yes,,2018-12-21,-1.568812,54.926866,,1.12,2018-12-21,12,12,13,DC/18/00846/OUT. Building of up to 3 storeys for up to 12 dwellings,Gateshead Council,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,not owned by a public authority,2018-11-01,outline planning permission,,permissioned,"Sentinal Sheds, Blaydon",HLB20,https://gis.gateshead.gov.uk/gatesheadmaps/BFR18,,,
yes,,2017-12-21,-1.683695,54.960005,,1.22,2017-12-21,54,54,61,Increased site capacity compared to the SHLAA owing to re-allocation of capacity within the Exemplar Neighbourhood.,Gateshead Council,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,mixed ownership,,,,not permissioned,"Boulevard SW, St Bede's Dr, Gateshead",HLC1,http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,,,
yes,,2017-12-21,-1.608743,54.957492,,0.56,2017-12-21,112,112,275,,Gateshead Council,http://opendatacommunities.org/id/metropolitan-district-council/gateshead,mixed ownership,,,,not permissioned,"Pipewellgate, Gateshead",HLC3,http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,,,
