Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
yes,2021-12-10,2017-11-15,-1.178175,52.678164,,1.7,2018-12-19,,36,36,,,http://opendatacommunities.org/id/district-council/charnwood,not owned by a public authority,2017-03-02,full planning permission,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,Rear of 129 157 & 159 Cropston Road Anstey,PSH3,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,,,
,,2017-11-15,-1.187489,52.672016,,0.13,2018-12-19,,12,12,,,http://opendatacommunities.org/id/district-council/charnwood,not owned by a public authority,,,,not permissioned,Land between 1 and 3 Latimer Street and 10a and 16 Bradgate Road Anstey,SH10,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2015,,,
yes,2021-12-10,2017-11-15,-1.192513,52.661837,,2.8,2018-12-19,,40,40,,,http://opendatacommunities.org/id/district-council/charnwood,not owned by a public authority,2017-05-19,full planning permission,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,Gynsill Court Gynsill Lane Anstey,SH108,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2016,,,
yes,2021-12-10,2017-11-15,-1.191331,52.675404,,0.07,2018-12-19,,8,8,,,http://opendatacommunities.org/id/district-council/charnwood,not owned by a public authority,2016-06-01,full planning permission,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,Warehouse and Premises 83 Hollow Road Anstey,SH17,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2017,,,
,,2017-11-16,-1.186049,52.67473,,0.28,2018-12-19,,8,8,,,http://opendatacommunities.org/id/district-council/charnwood,not owned by a public authority,,,,not permissioned,Albion Street Anstey,SH4,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2018,,,
,,2017-11-16,-1.193288,52.672757,,0.3,2018-12-19,,9,9,,,http://opendatacommunities.org/id/district-council/charnwood,not owned by a public authority,,,,not permissioned,Hollow Road Anstey General Industrial Anstey,SH9,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2019,,,
,,2017-11-16,-1.134956,52.741757,,2.5,2018-12-19,,35,35,,,http://opendatacommunities.org/id/district-council/charnwood,not owned by a public authority,,,,not permissioned,Meadow Farm Marina Huston Close Barrow Upon Soar,PSH281,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2020,,,
,,2017-11-16,-1.147415,52.750801,,0.2,2021-12-10,,5,5,,,http://opendatacommunities.org/id/district-council/charnwood,not owned by a public authority,,,,not permissioned,3A - 9 Melton Road Barrow upon Soar LE12 8NS,PSH374,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2021,,,
yes,,2017-11-16,-1.142992,52.747407,,0.67,2018-12-19,,10,10,,,http://opendatacommunities.org/id/district-council/charnwood,not owned by a public authority,2015-08-03,full planning permission,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,Charnwood Mill Sileby Road Barrow Upon Soar,SH18,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2022,,,
,,2017-11-16,-1.122577,52.782876,,3.1,2018-12-19,,60,60,,,http://opendatacommunities.org/id/district-council/charnwood,not owned by a public authority,,,,not permissioned,Sturdee Poultry Farms Site Sowters Lane Burton on the Wolds,PSH182,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2023,,,
yes,2021-12-14,2017-11-16,-1.130466,52.786503,,0.3,2018-12-19,,6,6,,,http://opendatacommunities.org/id/district-council/charnwood,not owned by a public authority,2015-08-20,full planning permission,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,Seymour House Seymour Road LE12 5AH,PSH373,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2024,,,
,,2017-11-16,-1.253735,52.79225,,0.21,2018-12-19,,6,6,,,http://opendatacommunities.org/id/district-council/charnwood,not owned by a public authority,,,,not permissioned,J R Walton The Leys Hathern,SH33,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2025,,,
,,2017-11-16,-1.212972,52.769836,,0.49,2018-12-19,,12,12,,,http://opendatacommunities.org/id/district-council/charnwood,not owned by a public authority,,,,not permissioned,Land at Frederick Street Loughborough,PSH119,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2026,,,
,,2017-11-16,-1.202874,52.775747,,0.27,2018-12-19,,8,8,,,http://opendatacommunities.org/id/district-council/charnwood,not owned by a public authority,,,,not permissioned,30 Meadow Lane Loughborough,PSH171,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2027,,,
