Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2017-10-25,-1.258714,51.762845,,3.12,2021-02-26,,60,60,The site is allocated as Policy SP31 in the Local Plan 2036 adopted in June 2020. The Local Plan identifies a minimum of 60 homes to be delivered on the site.,,http://opendatacommunities.org/id/district-council/oxford,not owned by a public authority,,,https://public.oxford.gov.uk/online-applications/,not permissioned,"Banbury Road University Sites, Banbury Road, Oxford",6,https://www.oxford.gov.uk/downloads/file/4173/site_006_-_banbury_road_university_sites,,,
,,2017-10-25,-1.199227,51.720095,,5.34,2021-02-26,,200,200,"The site is allocated as Policy SP4 in the Local Plan 2036 adopted in June 2020 and falls within Area of Change Policy AOC 3. Planning application submitted for redevelopment of existing church to provide new church building, community facilities and 21 residential units (18/03405/FUL, yet to be determined). This application is only on part of the site.",,http://opendatacommunities.org/id/district-council/oxford,mixed ownership,,,https://public.oxford.gov.uk/online-applications/,pending decision,Blackbird Leys Central Area,9,https://www.oxford.gov.uk/downloads/file/4174/site_009_-_blackbird_leys_central_area,,,
yes,2020-03-31,2017-10-25,-1.202187,51.742167,,1.59,2021-02-26,,,,This site has been removed from the register as the planning permission (18/03082/VAR) has been implemented.,,http://opendatacommunities.org/id/district-council/oxford,not owned by a public authority,2018-07-05,full planning permission,https://public.oxford.gov.uk/online-applications/,permissioned,"Former office and stores for telephone engineering depot, Hollow Way, Oxford, OX3 7JS, (BT Site)",10,https://www.oxford.gov.uk/downloads/file/4178/site_010_-_bt_site,,,
,,2017-10-25,-1.270245,51.757599,,0.48,2021-02-26,,,,The site is allocated as Policy SP33 in the Local Plan 2036 adopted in June 2020.,,http://opendatacommunities.org/id/district-council/oxford,not owned by a public authority,,,https://public.oxford.gov.uk/online-applications/,not permissioned,Canalside Land,11,https://www.oxford.gov.uk/downloads/file/4176/site_011_-_jericho_canalside,,,
yes,,2017-10-26,-1.21221,51.749162,,22.74,2021-02-26,,,,"The site is allocated as Policy SP19 for mixed use development in the Local Plan 2036, adopted in June 2020. The site is also allocated as part of Area of Change Policy AOC9 in the Local Plan 2036. Planning permission granted for demolition of existing buildings and construction of key worker housing (19 cluster units) and associated works, August 2020 (19/01039/FUL). This applicaton is on part of the site.",,http://opendatacommunities.org/id/district-council/oxford,owned by a public authority,2020-08-10,full planning permission,https://public.oxford.gov.uk/online-applications/,permissioned,"Churchill Hospital and Ambulance Resource Centre, Oxford",12,https://www.oxford.gov.uk/downloads/file/4184/site_012_-_churchill_hospital_site,,,
yes,,2017-10-25,-1.238364,51.726604,,1.3,2021-02-26,,,,"The site is also allocated as SP34 in the Local Plan 2036, adopted in June 2020.",,http://opendatacommunities.org/id/district-council/oxford,not owned by a public authority,,,https://public.oxford.gov.uk/online-applications/,not permissioned,"Land at Court Place Gardens, Oxford, OX4 4EW, (Court Place Gardens)",13,https://www.oxford.gov.uk/downloads/file/4224/site_013_-_land_at_court_place_gardens,,,
yes,,2017-10-26,-1.216124,51.732048,,3.65,2021-02-26,,225,225,"The site is part of a Primary District Centre in Oxford's retail hierarchy as set out in the Oxford Local Plan 2036 adopted in June 2020. The site is allocated as Policy SP3 and Policy AOC2 in the Local Plan 2036. In July 2017, the Council's East Area Planning Committee resolved to grant planning permission (16/03006/FUL), subject to the signing of a legal agreement, for a mixed use development to include 225 dwellings.",,http://opendatacommunities.org/id/district-council/oxford,mixed ownership,,,https://public.oxford.gov.uk/online-applications/,pending decision,"Templars Square, Between Towns Road, Oxford",14,https://www.oxford.gov.uk/downloads/file/4179/site_014_-_templars_square,,,
,,2017-10-26,-1.217163,51.738964,,1.71,2021-02-26,,80,80,"The site is allocated as Policy SP35 in the Local Plan 2036, adopted in June 2020. The Local Plan identifies a minimum of 80 homes to be delivered on the site.",,http://opendatacommunities.org/id/district-council/oxford,owned by a public authority,,,https://public.oxford.gov.uk/online-applications/,not permissioned,"Cowley Marsh Depot, Marsh Road, Oxford, OX4 2HH",16,https://www.oxford.gov.uk/downloads/file/4181/site_016_-_cowley_marsh_depot,,,
,,2017-10-26,-1.209181,51.737386,,0.96,2021-02-26,,29,29,The site is identfied in the HELAA as having potential for housing.,,http://opendatacommunities.org/id/district-council/oxford,not owned by a public authority,,,https://public.oxford.gov.uk/online-applications/,not permissioned,"Crescent Hall, Crescent Road, Oxford, OX4 2NS",17,https://www.oxford.gov.uk/downloads/file/4180/site_017_-_crescent_hall,,,
,,2017-10-26,-1.262524,51.776795,,1.73,2021-02-26,,160,160,"The site is allocated as Policy SP6 in the Local Plan 2036, adopted in June 2020. The site is also allocated as part of Area of Change Policy AOC5 in the Local Plan 2036. The Local Plan identifies a minimum of 160 homes to be delivered on the site.",,http://opendatacommunities.org/id/district-council/oxford,mixed ownership,,,https://public.oxford.gov.uk/online-applications/,not permissioned,"Ewert House, Ewert Place, Oxford, OX2 7DD, (Diamond Place and Ewert House)",18,https://www.oxford.gov.uk/downloads/file/4188/site_018_-_diamond_place,,,
yes,2021-02-26,2017-10-26,-1.266521,51.788183,,0.76,2021-02-26,,,,This site has been removed from the register as the planning permission (18/03384/FUL) has been implemented.,,http://opendatacommunities.org/id/district-council/oxford,owned by a public authority,2019-06-10,full planning permission,https://public.oxford.gov.uk/online-applications/,permissioned,"15-17 Elsfield Way, Oxford, OX2 8EP, (Elsfield Hall)",20,https://www.oxford.gov.uk/downloads/file/4182/site_020_-_elsfield_hall,,,
,,2017-10-26,-1.235067,51.75475,,2.36,2021-02-26,,70,70,The site is allocated as Policy SP16 in the Local Plan 2036 adopted in June 2020. The site is also allocated as part of Area of Change Policy AOC8 in the Local Plan 2036. The Local Plan identifies a minimum of 70 homes to be delivered on the site.,,http://opendatacommunities.org/id/district-council/oxford,not owned by a public authority,,,https://public.oxford.gov.uk/online-applications/,not permissioned,"Government Buildings and Harcourt House, Marston Road, Oxford, OX3 0TY",24,https://www.oxford.gov.uk/downloads/file/5388/site_024_-_government_buildings_and_harcourt_house,,,
