Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2016-09-06,-2.701827,53.780084,,5.33,2017-08-25,,,,Hospital closed in 2004. Site under construction with 32 completions but stalled with no completions since 2009-10. Original development company dissolved. Site believed to have been purchased. Discussions have been had about a slightly amended scheme. Planning permission on site include 06/2006/0651 & 06/2007/0585,Preston,http://opendatacommunities.org/id/district-council/preston,not owned by a public authority,2007-09-03,reserved matters approval,,permissioned,,"Sharoe Green Hospital, Sharoe Green Lane, Preston.",http://maps.preston.gov.uk/planning/map.aspx,BR01
,,2016-09-06,-2.748499,53.778786,,8.42,2017-08-25,,,,06/2009/0499. Part of PLP allocation MD1. No detailed permission for housing element of mixed use scheme. Housing part of site within Zone 2 of indicative land use plan which will inc other uses.,Preston,http://opendatacommunities.org/id/district-council/preston,not owned by a public authority,2012-03-08,outline planning permission,,permissioned,,Former Cottam Brickworks,http://maps.preston.gov.uk/planning/map.aspx,BR04
,,2016-09-06,-2.696637,53.757213,,0.6,2017-08-25,15,15,15,06/2007/0189 - expired. CCP Allocation SP4.2.,Preston,http://opendatacommunities.org/id/district-council/preston,not owned by a public authority,2007-08-30,outline planning permission,,permissioned,,Avenham Street Car Park,http://maps.preston.gov.uk/planning/map.aspx,BR06
,,2016-09-06,-2.703164,53.755701,,0.06,2017-08-25,,,,06/2017/0252 pending for conversion to 41 apartments,Preston,http://opendatacommunities.org/id/district-council/preston,not owned by a public authority,,,,pending decision,,Mount Street / Garden Street,http://maps.preston.gov.uk/planning/map.aspx,BR08
,,2016-09-06,-2.704228,53.756719,,0.39,2017-08-25,,,,CCP Housing Allocation SP4.1. 06/2004/0605 06/2009/0592. 06/2009/0592 is a variation of conditions app. Minor works carried out so tech start made. Site is part of the Housing Zone. Building is grade II listed.,Preston,http://opendatacommunities.org/id/district-council/preston,not owned by a public authority,2004-12-22,full planning permission,,permissioned,,"Former St Joseph's Orphanage, Theatre Street",http://maps.preston.gov.uk/planning/map.aspx,BR09
yes,,2016-09-06,-2.702766,53.755496,,0.11,2017-10-16,29,29,29,06/2016/1254 change of use to 29 apartments. One of four buildings in Winckley Square that is included in the Housing Zone.,Preston,http://opendatacommunities.org/id/district-council/preston,not owned by a public authority,2017-02-09,full planning permission,,permissioned,,"Lancashire House, Winckley Square.",http://maps.preston.gov.uk/planning/map.aspx,BR10
yes,,2016-09-06,-2.700443,53.756274,,0.09,2017-10-16,46,46,46,06/2017/0206 change of use of offices to 46 apartments. One of four buildings in Winckley Square that is included in the Housing Zone.,Preston,http://opendatacommunities.org/id/district-council/preston,owned by a public authority,2017-04-07,full planning permission,,permissioned,,"Guild House, Cross Street Winckley Sq",http://maps.preston.gov.uk/planning/map.aspx,BR11
yes,,2016-09-06,-2.700362,53.75596,,0.16,2017-10-16,49,49,49,06/2016/0864 change of use from offices to 49 apartments. One of four buildings in Winckley Square that is included in the Housing Zone.,Preston,http://opendatacommunities.org/id/district-council/preston,owned by a public authority,2016-10-27,full planning permission,,permissioned,,"Winckley House, Winckley Sq",http://maps.preston.gov.uk/planning/map.aspx,BR12
,,2016-09-06,-2.700038,53.756546,,0.12,2017-10-16,5,5,5,06/2017/0970 change of use from offices to 35 apartments. One of four buildings in Winckley Square that is included in the Housing Zone.,Preston,http://opendatacommunities.org/id/district-council/preston,owned by a public authority,2017-10-10,full planning permission,,permissioned,,"58-60, Guildhall Street Winckley Sq",http://maps.preston.gov.uk/planning/map.aspx,BR13
,,2016-09-06,-2.721206,53.759737,,6.26,2017-08-25,,,,High density (330 dwellings). Lower density more realistic.,Preston,http://opendatacommunities.org/id/district-council/preston,not owned by a public authority,,,,not permissioned,,"Alstom site, Channel Way",http://maps.preston.gov.uk/planning/map.aspx,BR15
