Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2017-04-01,-1.082693,52.961695,,1.18,2020-12-11,,35,40,Outline planning application for up to 40 dwellings (2018/0045) granted in October 2018 subject to the signing of the s106.,,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,,,,pending decision,,"Meadow Road Industrial Site, Meadow Road, Carlton",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C7,G7
yes,,2017-04-01,-1.116093,53.003151,,3.64,2020-12-11,,131,140,The site is allocated in the Local Planning Document (site H1). Full planning application (2020/1054) for 131 dwellings was submitted in October 2020 and pending consideration.,,http://opendatacommunities.org/id/district-council/gedling,owned by a public authority,,,,pending decision,,"Rolleston Drive (NCC Offices), Rolleston Drive, Arnold",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C18,G18
,,2017-04-01,-1.180971,53.020485,,6.01,2020-12-11,,220,220,The site is allocated in the Local Planning Document (site H13).,,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,,,,not permissioned,,"Bestwood Business Park, Park Road, Bestwood Village",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C20,G20
yes,,2017-04-01,-1.102291,53.004843,,3.52,2020-12-11,,90,90,The site is allocated in the Local Planning Document (site H2). Outline planning permission for up to 32 homes on part of the site (to the rear of Brookfields Garden Centre) (2017/0155) granted in March 2020 and includes s106.,,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,2020-03-26,outline planning permission,,permissioned,,"Brookfields Garden Centre, Mapperley Plains, Arnold",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C49,G49
yes,2017-12-19,2017-04-01,-1.175971,53.022213,,0.15,2019-12-13,,12,12,Site built in December 2017.,,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,2015-09-24,full planning permission,,permissioned,,"Bestwood Hotel, Park Road, Bestwood Village",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C73,G73
yes,,2017-04-01,-1.081316,53.041728,,0.11,2020-12-11,,6,6,The site has full planning permission for 6 homes (2004/1471). Construction work started on plot 1 in July 2009 and no progress since.,,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,2004-12-21,full planning permission,,permissioned,,"Mansfield Lane (110-112), Mansfield Lane, Calverton",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C154,G154
yes,,2017-04-01,-1.085946,52.967507,,0.06,2020-12-11,,8,8,Planning permission (2006/0202) for 3 dwellings lapsed in April 2009. Information from the previous SHLAA 2019 consultation indicates that the Council are still working on proposals to redevelop the site for social housing.,,http://opendatacommunities.org/id/district-council/gedling,owned by a public authority,,,,not permissioned,,"Burton Road, Burton Road, Carlton",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C209,G209
yes,2017-12-06,2017-04-01,-1.225328,53.069804,,0.2,2019-12-13,,8,8,Site built in December 2017.,,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,2016-10-04,full planning permission,,permissioned,,"Fraser Street (Site of 36), Fraser Street, Newstead",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C216,G216
yes,,2017-04-01,-1.087858,52.974199,,0.09,2020-12-11,,10,10,Full planning permission for 10 new apartments (2020/0828) granted in November 2020.,,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,2020-11-02,full planning permission,,permissioned,,"Westdale Lane East (72-74), Westdale Lane East, Carlton",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C229,G229
yes,,2017-04-01,-1.092242,52.956599,,0.74,2020-12-11,,44,44,Construction work delayed on site (2008/0287). Full planning application to vary condition 12 of 2008/0287 for minor changes and amend previously agreed s106 planning obligation (2016/0347) was refused in December 2018. Appeal allowed in June 2019.,,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,2008-07-03,full planning permission,,permissioned,,"Sol Construction Ltd, Vale Road, Carlton",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C260,G260
,,2017-04-01,-1.139637,52.999922,,0.93,2020-12-11,,49,49,The site is allocated in the Local Planning Document (site X1).,,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,,,,not permissioned,,"Daybrook Laundry, Mansfield Road, Arnold",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C477,G477
yes,,2017-04-01,-1.13259,53.014719,,1.33,2020-12-11,,72,72,The site is allocated in the Local Planning Document (site X2). Full planning permission for 72 homes (2016/0854) granted in December 2018.,,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,2018-12-14,full planning permission,,permissioned,,"Metallifacture Ltd, Mansfield Road, Arnold",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C479,G479
,,2019-04-01,-1.207666,53.052312,,0.25,2020-12-11,,7,7,The site is on brownfield land within the Green Belt. The site is part of a ribbon development on Wighay Road.,,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,,,,not permissioned,,"Greenacres, Wighay Road, Linby",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C535,G535
,,2018-04-01,-1.083636,53.047507,,1.27,2020-12-11,,31,50,The site is on brownfield land within the Green Belt and located close to but not immediately adjacent to Calverton village. The capacity of the site needs to accord with Policy LPD 33 of the Local Planning Document.,,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,,,,not permissioned,,"Mansfield Lane (250), Mansfield Lane, Calverton",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C588,G588
yes,,2017-04-01,-1.098787,53.044703,,0.66,2020-12-11,,20,20,The site is part of a site allocated for residential development in the Local Planning Document (site H16) together with other non-brownfield sites. Full planning application for 20 bungalows is currently being determined (2018/0817).,,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,,,,pending decision,,"Hollinwood Lane/North Green, Hollinwood Lane/North Green, Calverton",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C662,G662
yes,2018-08-28,2017-04-01,-1.089723,53.039315,,0.21,2019-12-13,,14,14,Site built in August 2018.,,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,2012-11-23,full planning permission,,permissioned,,"The Cherry Tree, Collyer Road, Calverton",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C686,G686
yes,,2017-04-01,-1.161589,53.013175,,0.11,2020-12-11,,6,6,Full planning permission for residential development (2017/0557) granted in March 2018.,,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,2018-03-05,full planning permission,,permissioned,,"Warren Hill Community Church, Muirfield Road, Arnold",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C797,G797
yes,2017-11-01,2017-04-01,-1.080488,52.967668,,0.11,2019-12-13,,6,6,Site built in November 2017.,,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,2015-09-04,full planning permission,,permissioned,,"Pioneer Accident Repair Centre, Manor Road, Carlton",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C804,G804
yes,2019-04-17,2017-04-01,-1.087118,52.966855,,0.06,2019-12-13,,45,45,Office building on site converted to 31 apartments and extension to include 14 additional apartments complete in April 2019.,,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,2016-12-22,full planning permission,,permissioned,,"DBH House, Carlton Square, Carlton",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C897,G897
yes,2018-06-20,2017-04-01,-1.099957,52.977925,,0.55,2019-12-13,,41,41,Site built in June 2018.,,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,2016-03-02,full planning permission,,permissioned,,"The Cavendish Pub, Cavendish Road, Carlton",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C965,G965
yes,2018-03-26,2017-04-01,-1.138909,52.998933,,0.14,2019-12-13,,21,21,Site built in March 2018.,,http://opendatacommunities.org/id/district-council/gedling,not owned by a public authority,2017-01-13,full planning permission,,permissioned,,"Byron Street (Adj To 64), Byron Street, Arnold",http://gedlingbc.maps.arcgis.com/apps/webappviewer/index.html?id=57b3b3cce7c44532b0cface13f74177e&find=6%5C993,G993
