Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2020-03-25,-0.931228,53.304118,,0.59,2020-03-25,18,18,18,,Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,not owned by a public authority,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,not permissioned,,' Montagu House London Road Retford '',https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,LAA002
yes,,2020-03-25,-0.950521,53.316578,,0.33,2020-03-25,12,12,12,' 16/00364/OUT Outline Planning Application with Some Matters Reserved for an Indicative 12 Dwellings and Construction of New Access - Residential Development '',Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,not owned by a public authority,2016-12-15,outline planning permission,http://publicaccess.bassetlaw.gov.uk/online-applications/,permissioned,,' Land opposite 87 West Carr Road Retford '',https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,LAA008
,,2020-03-25,-0.948841,53.314082,,2.16,2020-03-25,78,78,78,,Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,not owned by a public authority,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,not permissioned,,' Unit 3 Rossington Park West Carr Road Retford '',https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,LAA011
,,2020-03-25,-0.93669,53.322253,,0.51,2020-03-25,65,65,65,,Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,not owned by a public authority,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,not permissioned,,' Kettlewell ltd Grove Street Retford '',https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,LAA040
,,2020-03-25,-1.108022,53.292573,,1.19,2020-03-25,20,20,20,,Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,not owned by a public authority,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,not permissioned,,' Worksop Golf Club Windmill Lane Worksop '',https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,LAA077
,,2020-03-25,-0.924601,53.328932,,1.24,2020-03-25,4,4,4,,Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,not owned by a public authority,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,not permissioned,,' Canal Turn Welham Road Retford '',https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,LAA138
yes,,2020-03-25,-1.116559,53.299819,,0.85,2020-03-25,31,31,31,,Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,owned by a public authority,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,not permissioned,,' Former Bassetlaw Learning Centre 112 Newgate Street Worksop '',https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,LAA142
yes,,2020-03-25,-1.100535,53.296175,,3.69,2020-03-25,133,133,133,,Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,owned by a public authority,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,not permissioned,,' Manton Primary School Worksop '',https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,LAA147
yes,,2020-03-25,-1.136683,53.228206,,33.63,2020-03-25,65,65,65,' 15/01037/FUL Hybrid Planning Application Seeking Residential Development (Use Class C3) '',Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,not owned by a public authority,2016-08-17,full planning permission,http://publicaccess.bassetlaw.gov.uk/online-applications/,permissioned,,' Welbeck Colliery Budby Road Welbeck '',https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,LAA223
,,2020-03-25,-0.893845,53.231513,,0.4,2020-03-25,8,8,8,,Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,not owned by a public authority,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,not permissioned,,' Tuxford Memorial Hall Ashvale Road Tuxford '',https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,LAA229
,,2020-03-25,-1.154314,53.235066,,0.93,2020-03-25,5,5,5,,Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,not owned by a public authority,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,not permissioned,,' Former Depot Budby Road Cuckney'',https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,LAA292
yes,,2020-03-25,-1.05995,53.413636,,62,2020-03-25,682,682,682,' 61/09/00052 OUTLINE APPLICATION FOR THE REDEVELOPMENT OF HARWORTH COLLIERY AND THE SURROUNDING LAND FOR THE ERECTION OF UPTO 996 RESIDENTIAL UNITS '',Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,not owned by a public authority,2011-03-29,outline planning permission,http://publicaccess.bassetlaw.gov.uk/online-applications/,permissioned,,' Harworth Colliery Scrooby Road Harworth and Bircotes '',https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,LAA384
,,2020-03-25,-0.954715,53.328624,,1.41,2020-03-25,93,93,93,,Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,owned by a public authority,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,not permissioned,,' Former Elizabethan High School Leafield Retford '',https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,LAA413
yes,,2020-03-25,-1.124916,53.367351,,13.77,2020-03-25,400,400,400,' 15/01457/FUL Outline Planning Permission for the Erection of up to 400 Dwellings '',Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,not owned by a public authority,2019-08-23,outline planning permission,http://publicaccess.bassetlaw.gov.uk/online-applications/,permissioned,,' Firbeck Colliery Doncaster Road Carlton in Lindrick '',https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,LAA463
,,2020-03-25,-1.124169,53.307758,,0.58,2020-03-25,30,30,30,,Bassetlaw District Council,http://opendatacommunities.org/id/district-council/bassetlaw,owned by a public authority,,,http://publicaccess.bassetlaw.gov.uk/online-applications/,not permissioned,,' Gateford Road Car Park Worksop '',https://arcgisportal.bassetlaw.gov.uk/arcgis/apps/webappviewer/index.html?id=ca84ac93eb5b49ad899e54d2efe4bf3d,LAA465
