Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,SiteNameAddress,SiteReference,SiteplanURL,entity,point,brownfield-land
,,2018-03-20,0.891776,51.318282,,0.3,2018-03-10,10,10,10,The site comprises four buildings formerly used by the Frank and Whitorne Joinery Company and is adjacent to Faversham creek.. The site comprises four buildings formerly used by the Frank and Whitorne Joinery Company and is adjacent to Faversham creek.,Swale Borough Council,http://opendatacommunities.org/id/district-council/swale,not owned by a public authority,,,,not permissioned,"Swan Quay, Belvedere Road, Faversham",BF/023,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF023Swan-QuayBelvedere-Road.docx,,,
yes,,2018-03-20,0.747297,51.414737,yes,0.37,2018-03-10,37,37,37,"The site comprises a former foundry and is open, flat and adjacent to Queenborough Creek.. The site comprises a former foundry and is open, flat and adjacent to Queenborough Creek.",Swale Borough Council,http://opendatacommunities.org/id/district-council/swale,not owned by a public authority,,,,not permissioned,"The Foundry, Rushenden Road, Queenborough",BF/136,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF136The-Foundary-Queenborough.docx,,,
yes,,2018-03-20,0.719076,51.341017,yes,1.7,2018-03-10,49,49,49,The site comprises the former Nicholls Transport depot which has now been vacant for a number of years and is surrounded by dwellings close to the A2.. Approval of Reserved Matters for Residential Development Pursuant to Outline Planning Permission SW/97/0623 (49 dwellings).. The site comprises the former Nicholls Transport depot which has now been vacant for a number of years and is surrounded by dwellings close to the A2.,Swale Borough Council,http://opendatacommunities.org/id/district-council/swale,not owned by a public authority,2001-09-20,reserved matters approval,,permissioned,"Former Nicholls Transport site, Lydbrook Close, Sittingbourne",BF/167,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF167Lydbrook-CloseSittingbourne.docx,,,
,,2018-03-20,0.718908,51.345221,yes,1.8,2018-03-10,75,75,75,"The site comprises a flat piece of land within a predominantly residential area, with some commercial/industrial use too. It is adjacent to the railway line to the north.. The site comprises a flat piece of land within a predominantly residential area, with some commercial/industrial use too. It is adjacent to the railway line to the north.",Swale Borough Council,http://opendatacommunities.org/id/district-council/swale,not owned by a public authority,,,,not permissioned,"152 Staplehurst Road, Sittingbourne",BF/237,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF237152-Staplehurst-RoadSittingbourne.docx,,,
,,2018-03-20,0.741481,51.415863,yes,1.45,2018-03-10,80,80,80,"The site comrises land including business offices, dockyard buildings and wharfs adjacent to Queenborough Creek.. The site comrises land including business offices, dockyard buildings and wharfs adjacent to Queenborough Creek.",Swale Borough Council,http://opendatacommunities.org/id/district-council/swale,not owned by a public authority,,,,not permissioned,"West Street, Queenborough",BF/256,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF256West-StreetQueenborough.docx,,,
yes,,2018-03-20,0.745006,51.415394,yes,13.31,2018-03-10,379,379,379,The site is vacant and is surrounded by Rushenden Road to the east and Queenborough Creek to the west.. The site is vacant and is surrounded by Rushenden Road to the east and Queenborough Creek to the west.,Swale Borough Council,http://opendatacommunities.org/id/district-council/swale,owned by a public authority,,,,not permissioned,"Land West of Rushenden Road, Queenborough",BF/258,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF258West-of-Rushenden-Road.docx,,,
yes,,2018-03-10,0.739715,51.344214,yes,7.6,2018-03-10,267,267,267,"The site comprises a cleared former industrial estate. It is surrounded by Milton Creek, Eurolink Way, Eurolink industrial estate and Sittingbourne retail park.. The site comprises a cleared former industrial estate. It is surrounded by Milton Creek, Eurolink Way, Eurolink industrial estate and Sittingbourne retail park.",Swale Borough Council,http://opendatacommunities.org/id/district-council/swale,not owned by a public authority,,,,not permissioned,Crown Quay Lane,BF/259,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF260Crown-Quay-Lane.docx,,,
yes,,2018-03-20,0.739581,51.338596,,0.9,2018-03-10,120,120,165,"The site comprises the former Bell Shopping Centre which was demolished a number of years ago. The land has been vacant since and fronts Bell Road close to Sittingbourne town centre.. Proposed mixed use development comprising 165 no. residential apartments, medical centre and pharmacy across three blocks with associated parking and landscaping, refurbishment of existing Bell House with retention of offices and an additional storey.. The site comprises the former Bell Shopping Centre which was demolished a number of years ago. The land has been vacant since and fronts Bell Road close to Sittingbourne town centre.",Swale Borough Council,http://opendatacommunities.org/id/district-council/swale,not owned by a public authority,,full planning permission,,pending decision,"Bell Centre, Bell Road, Sittingbourne",BF/265,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF265Bell-CentreSittingbourne.docx,,,
yes,,2018-03-20,0.897152,51.320942,yes,0.95,2018-03-10,10,10,10,The site sits between Faversham Creek and New Creek Road and contains a number of designated heritage assets.. The site sits between Faversham Creek and New Creek Road and contains a number of designated heritage assets.,Swale Borough Council,http://opendatacommunities.org/id/district-council/swale,not owned by a public authority,,,,not permissioned,"Provender Mill, New Creek Road, Faversham",BF/275,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF275Provender-Mill-New-Creek-Road.docx,,,
,,2018-03-20,0.745006,51.415394,yes,7,2018-03-10,380,380,380,"The site lies to the south of Queenborough Creek and falls partly within the Queenborough Conservation Area, with a number of designated heritage assets close by.. The site lies to the south of Queenborough Creek and falls partly within the Queenborough Conservation Area, with a number of designated heritage assets close by.",Swale Borough Council,http://opendatacommunities.org/id/district-council/swale,mixed ownership,,,,not permissioned,"Land South of Queenborough Creek, Queenborough",BF/281,https://archive.swale.gov.uk/assets/Planning-General/Planning-Policy/Brownfield-Land-Register/BF281South-of-Queenborough-Creek.docx,,,
