Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-15,-0.535632,51.116282,,214,2020-12-14,,2600,2600,"Site forms part of a larger promoted site which includes elements of greenfield, only the brownfield element has been included. This is a strategic site within the Waverley Local Plan Part 1 with an allocation of 2600 with planning permission granted for 1,800. Planning permission granted for new access road. Reserved matters application (access, appearance, landscaping, layout, scale) pursuant to outline permission for new roundabout within the site- pending decision",,http://opendatacommunities.org/id/district-council/waverley,not owned by a public authority,2018-03-29,outline planning permission,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2015%2F2395#VIEW?RefType=GFPlanning&KeyNo=279094&KeyText=Subjecthttp://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=WA%2F2019%2F1278#VIEW?RefType=GFPlanning&KeyNo=371098&KeyText=Subject,permissioned,,"Dunsfold Aerodrome, Stovolds Hill, Cranleigh",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,10a
,2020-12-14,2017-12-15,-0.485114,51.142539,,0.61,2019-12-04,,20,20,The site has been removed from the LAA as not available and in turn is not available for the Brownfield Register.,,http://opendatacommunities.org/id/district-council/waverley,owned by a public authority,,,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=WA%2F2017%2F1389#VIEW?RefType=GFPlanning&KeyNo=309693&KeyText=Subject,not permissioned,,"Cranleigh C of E Primary School (Infant), Church Lane, Cranleigh",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,130
yes,2019-12-04,2017-12-15,-0.818773,51.199569,,0.27,2018-12-12,,9,9,,,http://opendatacommunities.org/id/district-council/waverley,not owned by a public authority,2018-09-28,full planning permission,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2018%2F0840#VIEW?RefType=GFPlanning&KeyNo=318229&KeyText=Subject|http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2016%2F1264#VIEW?RefType=GFPlanning&KeyNo=287343&KeyText=Subject,permissioned,,"Coal Yard, 6 The Street, Wrecclesham, Farnham",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,132a
,,2017-12-15,-0.81658,51.199888,,0.24,2019-12-04,,10,10,The site is an allocation in the Farnham Neighbourhood Plan.,,http://opendatacommunities.org/id/district-council/waverley,not owned by a public authority,,,,not permissioned,,"Colemans Yard, Wrecclesham Road, Farnham",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,133a
yes,,2017-12-15,-0.731194,51.114449,,1.64,2020-12-14,,38,38,,,http://opendatacommunities.org/id/district-council/waverley,not owned by a public authority,,,,not permissioned,,"Central Hindhead, London Road, Hindhead",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,144
yes,2020-12-14,2017-12-15,-0.723738,51.08791,,0.31,2018-12-12,,45,45,"Erection of 45 apartments in 2 blocks including associated semi-basement parking, amenity space, landscaping and new access.",,http://opendatacommunities.org/id/district-council/waverley,not owned by a public authority,2018-11-21,full planning permission,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2010%2F1568#VIEW?RefType=GFPlanning&KeyNo=173378&KeyText=Subject|http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2017%2F0920#VIEW?RefType=GFPlanning&KeyNo=308178&KeyText=Subject,permissioned,,"Site of 5 to 21 Wey Hill, Haslemere",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,245
,,2017-12-15,-0.795983,51.214095,,0.06,2017-12-15,,8,8,,,http://opendatacommunities.org/id/district-council/waverley,not owned by a public authority,,,,not permissioned,,"Victoria House, South Street, Farnham",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,264
yes,2019-12-04,2017-12-15,-0.649846,51.157423,,0.71,2018-12-12,,18,18,Erection of 18 dwellings (including 5 affordable dwellings following demolition of existing dwelling and all other structures,,http://opendatacommunities.org/id/district-council/waverley,not owned by a public authority,2019-01-23,full planning permission,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2018%2F1688#VIEW?RefType=GFPlanning&KeyNo=326779&KeyText=Subject,permissioned,,"Wheeler Street Nurseries, Wheeler Lane, Witley, Godalming",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,368
,2020-12-14,2017-12-15,-0.488236,51.142421,,1.98,2019-12-04,,70,70,The site has been removed from the LAA as not available and in turn is not available for the Brownfield Register.,,http://opendatacommunities.org/id/district-council/waverley,mixed ownership,,,http://planning360.waverley.gov.uk/planning/search-applications?civica.query.FullTextSearch=wa%2F2017%2F1389#VIEW?RefType=GFPlanning&KeyNo=309693&KeyText=Subject,not permissioned,,"Cranleigh C of E Primary School (Junior), Parsonage Road, Cranleigh",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,383a
,,2017-12-15,-0.770997,51.231888,,1.79,2019-12-04,,52,52,The site is an allocation in the Farnham Neighbourhood Plan.,,http://opendatacommunities.org/id/district-council/waverley,not owned by a public authority,,,,not permissioned,,"Part of SSE Farnham Depot, Lower Weybourne Lane, Farnham",http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,478a
