Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
yes,,2017-12-21,-1.885164,50.72328,,0.12,2017-12-21,9,9,11,,Bournemouth Borough Council,http://opendatacommunities.org/id/unitary-authority/bournemouth,owned by a public authority,,,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,not permissioned,,"22 to 22a (car park) St Stephens Road, BH2 6JP",https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=408202.41759&y=91523.6356499999&scale=1000,B/BLR/0001
yes,,2017-12-21,-1.869048,50.723911,,0.25,2017-12-21,74,74,74,Erection of a 3/4/5/6 storey block of 74 flats with basement parking and cycle and bin stores - Approval of reserved matters in respect of application no. 7-2014-14107-W,Bournemouth Borough Council,http://opendatacommunities.org/id/unitary-authority/bournemouth,not owned by a public authority,2017-12-22,reserved matters approval,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,,8-10 Madeira Road,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=409339.849969999&y=91595.69658&scale=1000,B/BLR/0002
yes,,2017-12-21,-1.850464,50.722973,,0.06,2017-12-21,14,14,14,Erection of a 3/4 storey block of 14 flats with underground parking. Application for Reserved Matters in respect of application 7-2009-21552-D,Bournemouth Borough Council,http://opendatacommunities.org/id/unitary-authority/bournemouth,not owned by a public authority,2012-02-27,reserved matters approval,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,,59 Christchurch Road,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=410651.88474&y=91493.9321999999&scale=1000,B/BLR/0003
yes,,2017-12-21,-1.811204,50.734944,,0.36,2017-12-21,23,23,23,"Erection of 20 dwellinghouses and 3 flats, bin and cycle stores and formation of vehicular access and parking spaces - Revised application",Bournemouth Borough Council,http://opendatacommunities.org/id/unitary-authority/bournemouth,not owned by a public authority,2013-08-21,full planning permission,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,,55 Southwick Road and 11a Warnford Road,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=413419.757459999&y=92831.4141399999&scale=1000,B/BLR/0007
yes,,2017-12-21,-1.815169,50.721891,,0.05,2017-12-21,5,5,5,"Erection of a 3/4 storey block of 6 flats, bin and cycle store, modification to existing access and formation of parking spaces",Bournemouth Borough Council,http://opendatacommunities.org/id/unitary-authority/bournemouth,not owned by a public authority,2016-02-29,full planning permission,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,,9 Southbourne Overcliff Drive,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=413143.612789999&y=91379.23414&scale=1000,B/BLR/0017
yes,,2017-12-21,-1.870585,50.72269,,0.07,2017-12-21,38,38,38,"Outline submission for the erection of a 4/5 storey block of student accommodation with bin and cycle storage, formation of vehicular access and parking spaces",Bournemouth Borough Council,http://opendatacommunities.org/id/unitary-authority/bournemouth,not owned by a public authority,2018-05-23,outline planning permission,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,,1 Lorne Park Road,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=409231.593969999&y=91459.75809&scale=1000,B/BLR/0021
yes,,2017-12-21,-1.873509,50.719082,,0.11,2017-12-21,39,39,39,"A hybrid planning application comprising a detailed (full) application for the conversion of the ground, first, second and third floor to 23 units of accommodation. Outline application with matters of access, appearance, layout and scale to be considered for addition of upper floor extensions to provide residential accommodation - Variation of condition no. 8 of application no. 7-2015-4287-F to replace plans referenced 201B and 202 with 16068/2003 and 16068/2004 and variation of condition no. 10 of application no. 7-2015-4287-F to read prior to occupation not prior to commencement",Bournemouth Borough Council,http://opendatacommunities.org/id/unitary-authority/bournemouth,not owned by a public authority,2018-05-30,full planning permission,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,,23 Hinton Road,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=409025.910199999&y=91058.22286&scale=1000,B/BLR/0024
yes,,2017-12-21,-1.868081,50.718347,,0.16,2017-12-21,6,6,6,Outline submission for the erection of block of 6 flats and formation of vehicular access with surface and underground parking,Bournemouth Borough Council,http://opendatacommunities.org/id/unitary-authority/bournemouth,not owned by a public authority,2018-01-05,outline planning permission,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,,7 East Overcliff Drive,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=409409.185059999&y=90977.0821799999&scale=1000,B/BLR/0028
yes,,2017-12-21,-1.883422,50.718224,,0.25,2017-12-21,54,54,54,"Minor material amendment to no. 1 of application no. 7-2014-5810-S, variation of condition no. 12 and removal of condition nos: 2, 3 and 4 to remove all reference to holiday flats and for the erection of a solely residential block of 54 flats with associated access and parking",Bournemouth Borough Council,http://opendatacommunities.org/id/unitary-authority/bournemouth,not owned by a public authority,2015-07-24,full planning permission,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,,32-34 Tregonwell Road,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=408326.197329999&y=90961.6162699999&scale=1000,B/BLR/0032
yes,,2017-12-21,-1.858935,50.719769,,0.88,2017-12-21,119,119,119,"Demolition of existing buildings and the erection of a 6 storey 90 bedroom hotel (Block A) and the erection of 2 assisted living blocks: a 9 storey building comprising 69 units (Block B) and a 7 storey building comprising 53 units (Block C) with associated ancillary facilities, formation of new vehicular access, basement parking, bin, buggy and cycle stores.",Bournemouth Borough Council,http://opendatacommunities.org/id/unitary-authority/bournemouth,not owned by a public authority,2015-01-26,full planning permission,http://planning.bournemouth.gov.uk/RealTimeRegister/planappsrch.aspx,permissioned,,75-87 Grove Road and 33-35 East Overcliff Drive,https://maps.christchurchandeastdorset.gov.uk/map/Aurora.svc/run?script=%5CAurora%5CBBC%20Brownfield%20Register.AuroraScript%24&nocache=3767cdae-64dd-6422-1aa9-a5aa651d7145&resize=always&x=410054.61599&y=91136.3855&scale=1000,B/BLR/0033
